SID:010,2,BAKE4D,RW34L,D344O,UH,P,C,EY  , ,   ,CF, ,PKK,UH,D, ,      ,3434,0101,3440,0110, ,     ,     ,08010, ,   ,    ,   ,LW,UH,P,N, , , , ;
SID:020,2,BAKE4D,RW34L,BAKEN,UH,E,A,EEC , ,   ,CF, ,PKK,UH,D, ,      ,3376,0321,3380,0210,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BAKE4E,RW34L, , , , ,    , ,   ,CD, ,PKK,UH,D, ,      ,    ,    ,3440,0101, ,     ,     ,08010, ,   ,    ,   ,PKK,UH,D, , , , , ;
SID:020,2,BAKE4E,RW34L,BAKEN,UH,E,A,EEC , ,   ,CF, ,PKK,UH,D, ,      ,3376,0321,3370,0210,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BAKE4G,RW16R,D164L,UH,P,C,EY  , ,   ,CF, ,PKK,UH,D, ,      ,1643,0122,1640,0100, ,     ,     ,08010, ,   ,    ,   ,M,UH,P,N, , , , ;
SID:020,2,BAKE4G,RW16R,M,UH,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BAKE4G,RW16R,BAKEN,UH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BAKE4J,RW16R, , , , ,    , ,   ,CD, ,PKK,UH,D, ,      ,    ,    ,1640,0122, ,     ,     ,08010, ,   ,    ,   ,PKK,UH,D, , , , , ;
SID:020,2,BAKE4J,RW16R,PKK,UH,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BAKE4J,RW16R,BAKEN,UH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,BAKE4L,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3440,    ,+,00530,     ,08010, ,   ,    ,   ,UHPP,UH,P,A, , , , ;
