SID:010,2,BENB1B,RW04,DER04,ZH,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DHB,ZH,D, , , , , ;
SID:020,2,BENB1B,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0310,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BENB1B,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,2,BENB1B,RW04,D226J,ZH,P,C,E   , ,   ,CF, ,HOK,ZH,D, ,      ,2260,0104,0460,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BENB1B,RW04,VEXAN,ZH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BENB1B,RW04,BENBI,ZH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BENB1E,RW04,DER04,ZH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZHHH,ZH,P,A, , , , ;
SID:020,4,BENB1E,RW04, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0460,    ,+,00560,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BENB1E,RW04,HH101,ZH,P,C,E   , ,010,CF, ,DHP,ZH,D, ,      ,2752,0107,0310,0046, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,BENB1E,RW04,HH102,ZH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,4,BENB1E,RW04,HH105,ZH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,BENB1E,RW04,VEXAN,ZH,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BENB1E,RW05L,DE05L,ZH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZHHH,ZH,P,A, , , , ;
SID:020,4,BENB1E,RW05L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0460,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BENB1E,RW05L,HH112,ZH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,BENB1E,RW05L,HH105,ZH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,4,BENB1E,RW05L,VEXAN,ZH,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BENB1E,RW05R,DE05R,ZH,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZHHH,ZH,P,A, , , , ;
SID:020,4,BENB1E,RW05R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0460,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BENB1E,RW05R,HH115,ZH,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,BENB1E,RW05R,HH105,ZH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
