SID:040,2,KOKT1A,RW12,KOKTI,SE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MSV1A,RW12,PAV,SE,D, ,V C , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,06000, ,   ,    ,   ,PAV,SE,D, , , , , ;
SID:020,2,MSV1A,RW12,D121F,SE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MSV1A,RW12,D189J,SE,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MSV1A,RW12,MSV,SE,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAV2A,RW12,PAV,SE,D, ,V C , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,06000, ,   ,    ,   ,PAV,SE,D, , , , , ;
SID:020,2,PAV2A,RW12,PAV,SE,D, ,V   , ,   ,FD, ,PAV,SE,D, ,      ,0000,0000,1240,0080,+,05800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAV2A,RW12,D152H,SE,P,C,E   ,R,   ,CF,Y,PAV,SE,D, ,      ,1520,0080,3320,0010,+,07400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PAV2A,RW12,PAV,SE,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D30-Y,ANRAD,ANRAD,SE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,ANRAD,D078J,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,ANRAD, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2580,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,ANRAD,D124H,SE,P,C,E   ,R,   ,AF, ,PAV,SE,D, ,      ,1240,0080,0780,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,ANRAD,FF30,SE,P,C,EE  , ,   ,CF, ,PAV,SE,D, ,      ,1240,0050,3040,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,ASIBU,ASIBU,SE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,ASIBU,D107J,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,ASIBU, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2870,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,ASIBU,D124H,SE,P,C,E   ,R,   ,AF, ,PAV,SE,D, ,      ,1240,0080,1070,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,ASIBU,FF30,SE,P,C,EE  , ,   ,CF, ,PAV,SE,D, ,      ,1240,0050,3040,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,ATEKI,ATEKI,SE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,ATEKI,D094J,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,ATEKI, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,ATEKI,D124H,SE,P,C,E   ,R,   ,AF, ,PAV,SE,D, ,      ,1240,0080,0940,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,ATEKI,FF30,SE,P,C,EE  , ,   ,CF, ,PAV,SE,D, ,      ,1240,0050,3040,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,BOGEX,BOGEX,SE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,BOGEX,D121J,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,BOGEX,D124H,SE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,BOGEX,FF30,SE,P,C,EE  , ,   ,CF, ,PAV,SE,D, ,      ,1240,0050,3040,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,DADUB,DADUB,SE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,DADUB,D152J,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,DADUB, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3320,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,DADUB,D124H,SE,P,C,E   ,L,   ,AF, ,PAV,SE,D, ,      ,1240,0080,1520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,DADUB,FF30,SE,P,C,EE  , ,   ,CF, ,PAV,SE,D, ,      ,1240,0050,3040,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,JUV,JUV,SE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,JUV,D050J,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,JUV, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2300,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,JUV,D124H,SE,P,C,E   ,R,   ,AF, ,PAV,SE,D, ,      ,1240,0080,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,JUV,FF30,SE,P,C,EE  , ,   ,CF, ,PAV,SE,D, ,      ,1240,0050,3040,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,KOKTI,KOKTI,SE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,KOKTI,D177J,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,KOKTI, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3570,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,KOKTI,D124H,SE,P,C,E   ,L,   ,AF, ,PAV,SE,D, ,      ,1240,0080,1770,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,KOKTI,FF30,SE,P,C,EE  , ,   ,CF, ,PAV,SE,D, ,      ,1240,0050,3040,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,MSV,MSV,SE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,MSV,D189J,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,MSV, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,MSV,D124H,SE,P,C,E   ,L,   ,AF, ,PAV,SE,D, ,      ,1240,0080,1890,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,MSV,FF30,SE,P,C,EE  , ,   ,CF, ,PAV,SE,D, ,      ,1240,0050,3040,0030,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D30-Y, ,FF30,SE,P,C,E  F, ,   ,IF, ,PAV,SE,D, ,      ,1240,0050,    ,    ,+,05100,     ,     , ,   ,    ,   ,PAV,SE,D, , ,0, ,S;
APPCH:030,D,D30-Y, ,MA30,SE,P,C,E  M, ,   ,CF, ,PAV,SE,D, ,      ,1240,0015,3040,0035, ,04235,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D30-Y, ,PAV,SE,D, ,VYM , ,   ,CF, ,PAV,SE,D, ,      ,0000,0000,3040,0015, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D30-Y, ,D155E,SE,P,C,EY  ,L,   ,CF,Y,PAV,SE,D, ,      ,1550,0046,1240,0046,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D30-Y, ,PAV,SE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:070,D,D30-Y, ,PAV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3040,T010,+,06000,     ,     ,-,175,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Z,PAV,PAV,SE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,175,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Z,PAV,PAV,SE,D, ,VE H,L,   ,HF, , , , , ,      ,    ,    ,3040,T020,+,05100,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:020,D,D30-Z, ,FF30,SE,P,C,E  F, ,   ,IF, ,PAV,SE,D, ,      ,1240,0050,    ,    ,+,05100,     ,     , ,   ,    ,   ,PAV,SE,D, , ,0, ,S;
APPCH:030,D,D30-Z, ,MA30,SE,P,C,E  M, ,   ,CF, ,PAV,SE,D, ,      ,1240,0015,3040,0035, ,04235,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D30-Z, ,PAV,SE,D, ,VYM , ,   ,CF, ,PAV,SE,D, ,      ,0000,0000,3040,0015, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D30-Z, ,D155E,SE,P,C,EY  ,L,   ,CF,Y,PAV,SE,D, ,      ,1550,0046,1240,0046,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D30-Z, ,PAV,SE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:070,D,D30-Z, ,PAV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3040,T010,+,06000,     ,     ,-,175,    ,   , , , , , ,0, ,S;
APPCH:010,A,S30-X,PAV,PAV,SE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,06000,-,175,    ,   , , , , , ,0, ,S;
APPCH:020,A,S30-X,PAV,PAV,SE,D, ,VE H,L,   ,HF, , , , , ,      ,    ,    ,3040,T020,+,05100,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:020,S,S30-X, ,FF30,SE,P,C,E  F, ,   ,IF, ,PAV,SE,D, ,      ,1240,0050,    ,    ,+,05100,     ,06000, ,   ,    ,   ,PAV,SE,D, , ,0, ,S;
APPCH:030,S,S30-X, ,PAV,SE,D, ,V  M, ,   ,CF, ,PAV,SE,D, ,      ,0000,0000,3040,0050, ,03757,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S30-X, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3040,    ,+,03870,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S30-X, ,D155E,SE,P,C,EY  ,L,   ,CF,Y,PAV,SE,D, ,      ,1550,0046,1240,0050,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S30-X, ,PAV,SE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:070,S,S30-X, ,PAV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3040,T010,+,06000,     ,     ,-,175,    ,   , , , , , ,0, ,S;
RWY:RW12 ,-0940,      ,03464, ,    , ,   ;S01300741,W078040587,0000;
RWY:RW30 ,+0940,      ,03417, ,    , ,   ;S01303117,W078032395,0000;
