SID:010,5,BAIA3A,RW17B, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1690,    ,+,03400,     ,08000, ,   ,    ,   ,SBSP,SB,P,A, , , , ;
SID:020,5,BAIA3A,RW17B,SP102,SB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAIA3A,RW17B,BAIAN,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAIA3A,NIBRU,BAIAN,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,SBSP,SB,P,A, , , , ;
SID:020,6,BAIA3A,NIBRU,NIBRU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAIA3A,NUXEL,BAIAN,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,SBSP,SB,P,A, , , , ;
SID:020,6,BAIA3A,NUXEL,SP103,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BAIA3A,NUXEL,ISOXO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BAIA3A,NUXEL,ORIMU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,BAIA3A,NUXEL,VUMEV,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,BAIA3A,NUXEL,NUXEL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAIA3A,UREMI,BAIAN,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,SBSP,SB,P,A, , , , ;
SID:020,6,BAIA3A,UREMI,UREMI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
