SID:010,5,GSBAY1,RW15,SELIT,CY,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,5,LABDR1,RW26,TUDER,CY,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,5,MEALY1,RW08,ILIMA,CY,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,5,TRNGT1,RW33,SEBIM,CY,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
APPCH:010,B,B26, ,CB26,CY,P,C,E  I, ,   ,IF, ,IYR,CY,P,I,      ,0760,0145,    ,    ,+,03100,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,B,B26, ,MOBUT,CY,P,C,E  F, ,   ,CF, ,IYR,CY,P,I,      ,0760,0045,2560,0100,+,01630,     ,     , ,   ,    ,   ,UYR,CY,D, , ,0,N,S;
APPCH:030,B,B26, ,MB26,CY,P,C,E  M, ,   ,CF, ,IYR,CY,P,I,      ,0760,0005,2560,0040, ,00393,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,B,B26, ,D256O,CY,P,C,EEM , ,   ,CF, ,UYR,CY,D, ,      ,2554,0150,2560,0160,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I08-X,ALOGU,ALOGU,CY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I08-X,ALOGU,LESIX,CY,P,C,EE B, ,   ,TF, ,IYR,CY,P,I,      ,    ,    ,    ,    ,+,03100,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,A,I08-X,BADDY,BADDY,CY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
