SID:010,1,CIE1,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,04590,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,CIE1,RW03, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,CIE1,RW03,SSO,K2,D, ,VE  ,L,   ,CF, ,SSO,K2,D, ,      ,0000,0000,0500,0280, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,CIE1,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,04590,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,CIE1,RW21, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,CIE1,RW21,SSO,K2,D, ,VE  ,L,   ,CF, ,SSO,K2,D, ,      ,0000,0000,0500,0330, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R03,JOKIM,JOKIM,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,JOKIM,CUDUV,K2,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,08800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,JOKIM,ZAGPI,K2,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R03,JOKIM,FIVUB,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R03,NOCHI,NOCHI,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,NOCHI,KAYEP,K2,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,08800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,NOCHI,FIVUB,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R03, ,FIVUB,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R03, ,WOCIX,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0340,0035,+,06100,     ,     , ,   ,    ,   ,RW03,K2,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R03, ,IXAKE,K2,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0340,0029,+,05040,     ,     , ,   ,-350,   , , , , , ,B,J,S;
APPCH:030,R,R03, ,RW03,K2,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0340,0022, ,04222,     ,     , ,   ,-350,   , , , , , ,B,J,S;
APPCH:040,R,R03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,04560,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R03, ,NOCHI,K2,E,A,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R03, ,NOCHI,K2,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,2650,0040, ,     ,     ,     ,-,175,    ,   , , , , , ,B,J,S;
APPCH:010,A,R21,SSO,SSO,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R21,SSO,JOGHY,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R21, ,JOGHY,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06900,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R21, ,COCJE,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2140,0056,+,05900,     ,     , ,   ,    ,   ,RW21,K2,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R21, ,NUBZU,K2,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2140,0034,+,04820,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R21, ,RW21,K2,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2140,0019, ,04226,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R21, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R21, ,NOCHI,K2,E,A,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R21, ,NOCHI,K2,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,2650,0040, ,     ,     ,     ,-,175,    ,   , , , , , ,A,J,S;
RWY:RW03 ,     ,      ,04182, ,    , ,   ;N32142223,W109540584,0000;
RWY:RW21 ,     ,      ,04186, ,    , ,   ;N32150471,W109531550,0000;
