APPCH:010,A,D29,LBF,LBF,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D29,LBF,TDD,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D29,LBF,CULAN,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D29,LBF,CULAN,K3,P,C,E  A,R,   ,PI, ,TDD,K3,D, ,      ,0916,0131,0470,0100,+,04900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D29,LBF,CULAN,K3,P,C,EE  , ,   ,CF, ,TDD,K3,D, ,      ,0916,0131,2720,0080,+,04900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D29,MARSS,MARSS,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D29,MARSS,TDD,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D29,MARSS,CULAN,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D29,MARSS,CULAN,K3,P,C,E  A,R,   ,PI, ,TDD,K3,D, ,      ,0916,0131,0470,0100,+,04900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D29,MARSS,CULAN,K3,P,C,EE  , ,   ,CF, ,TDD,K3,D, ,      ,0916,0131,2720,0080,+,04900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D29, ,CULAN,K3,P,C,E  F, ,   ,IF, ,TDD,K3,D, ,      ,0916,0131,    ,    ,+,04900,     ,18000, ,   ,    ,   ,TDD,K3,D, , ,0, ,S;
APPCH:030,D,D29, ,RW29,K3,P,G,G  M, ,   ,CF, ,TDD,K3,D, ,      ,0916,0071,2720,0060, ,02951,     ,     , ,   ,-306,   , , , , , ,0, ,S;
APPCH:040,D,D29, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2720,    ,+,03330,     ,     , ,   ,    ,   , , , , , ,0, ,S;
