SID:030,5,UNIP1W,RW05,SP800,LD,P,C,E   , ,   ,CF, ,SPL,LD,D, ,      ,1104,0055,1470,0070,B,05500,04000,     ,-,185,    ,   , , , , , , , , ;
SID:040,5,UNIP1W,RW05,SP801,LD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07500,     ,     ,-,185,    ,   , , , , , , , , ;
SID:050,5,UNIP1W,RW05,SPL,LD,D, ,V   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,05000,     ,-,210,    ,   , , , , , , , , ;
SID:060,5,UNIP1W,RW05,SP804,LD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,UNIP1W,RW05,UNIPA,LD,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL105,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNIP8D,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0590,    ,+,00480,     ,10000, ,   ,    ,   ,SPL,LD,D, , , , , ;
SID:020,2,UNIP8D,RW05, , , , ,    , ,   ,CR, ,SPL,LD,D, ,      ,0470,    ,1470,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
SID:030,2,UNIP8D,RW05, , , , ,    , ,   ,CR, ,SPL,LD,D, ,      ,1070,    ,1470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNIP8D,RW05,SPL,LD,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,UNIP8D,RW05,D010O,LD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,UNIP8D,RW05,UNIPA,LD,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL105,     ,     , ,   ,    ,   , , , , , , , , ;
