SID:010,2,AGOD1A,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,00700,     ,04000, ,   ,    ,   ,GA,UL,D,B, , , , ;
SID:020,2,AGOD1A,RW06, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AGOD1A,RW06,AGODI,UL,E,A,EEC , ,   ,CF, ,NRM,UL,D, ,      ,0634,0543,0630,0500,B,FL190,FL070,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,AGOD1B,RW24,DER24,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,RK,UL,D,B, , , , ;
SID:010,2,AGOD1B,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2380,    ,+,00700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,AGOD1B,RW24,RK,UL,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AGOD1B,RW24,AGODI,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,FL070,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,AGOD1C,RW06,DER06,UL,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,NRM,UL,D, , , , , ;
SID:010,2,AGOD1C,RW06, , , , ,    , ,   ,CD, ,NRM,UL,D, ,      ,    ,    ,0580,0054, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,AGOD1C,RW06,NRM,UL,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AGOD1C,RW06,AGODI,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,FL070,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AGOD1D,RW24, , , , ,    , ,   ,CD, ,NRM,UL,D, ,      ,    ,    ,2380,0054, ,     ,     ,04000, ,   ,    ,   ,NRM,UL,D, , , , , ;
SID:020,2,AGOD1D,RW24,NRM,UL,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,AGOD1D,RW24,AGODI,UL,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,FL070,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AGOD1E,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,00700,     ,04000, ,   ,    ,   ,ULAM,UL,P,A, , , , ;
SID:020,5,AGOD1E,RW06,AGODI,UL,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL190,FL070,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AGOD1F,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2380,    ,+,00700,     ,04000, ,   ,    ,   ,ULAM,UL,P,A, , , , ;
SID:020,5,AGOD1F,RW24,AGODI,UL,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL190,FL070,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GOSU1A,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,00700,     ,04000, ,   ,    ,   ,GA,UL,D,B, , , , ;
