APPCH:010,A,R03,ARCHH,ARCHH,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R03,ARCHH,HANOG,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R03,ARCHH,HANOG,K2,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0460,0070,+,08100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R03,KIDNE,KIDNE,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R03,KIDNE,HANOG,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R03,PIGSE,PIGSE,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R03,PIGSE,HANOG,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R03, ,HANOG,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R03, ,NERRI,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0460,0060,+,07200,     ,     , ,   ,    ,   ,FOGUG,K2,P,C, ,A,J,S;
PRDAT:A,        LP, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:023,R,R03, ,FELTA,K2,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0440,0033,+,05980,     ,     , ,   ,-350,   , , , , , ,A,J,S;
APPCH:027,R,R03, ,FATPU,K2,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0440,0009,+,05660,     ,     , ,   ,-350,   , , , , , ,A,J,S;
APPCH:030,R,R03, ,FOGUG,K2,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0440,0024, ,04772,     ,     , ,   ,-350,   , , , , , ,A,J,S;
APPCH:040,R,R03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,05800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R03, ,HANOG,K2,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R03, ,HANOG,K2,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0460,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,VORA,ANIUM,ANIUM,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORA,ANIUM,OAB,K2,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VORA,ANIUM,THOWL,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07900,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,VORA,ANIUM,THOWL,K2,P,C,E  A,R,   ,PI, ,OAB,K2,D, ,      ,2980,0060,2530,0100,+,07600,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,A,VORA,ANIUM,THOWL,K2,P,C,EE  , ,   ,CF, ,OAB,K2,D, ,      ,2980,0060,1180,0080,+,07100,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,VORA,ARCHH,ARCHH,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORA,ARCHH,OAB,K2,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07900,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VORA,ARCHH,THOWL,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07900,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,VORA,ARCHH,THOWL,K2,P,C,E  A,R,   ,PI, ,OAB,K2,D, ,      ,2980,0060,2530,0100,+,07600,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,A,VORA,ARCHH,THOWL,K2,P,C,EE  , ,   ,CF, ,OAB,K2,D, ,      ,2980,0060,1180,0080,+,07100,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VORA, ,THOWL,K2,P,C,E  F, ,   ,IF, ,OAB,K2,D, ,      ,2980,0060,    ,    ,+,07100,     ,18000, ,   ,    ,   ,OAB,K2,D, , ,0, ,C;
APPCH:030,V,VORA, ,OAB,K2,D, ,V  M, ,   ,CF, ,OAB,K2,D, ,      ,0000,0000,1180,0060, ,06220,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VORA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1180,    ,+,07100,     ,     , ,   ,    ,   , , , , , ,0, ,C;
