SID:010,2,DIK5N,RW04,LOU,LF,D,B,E   , ,   ,CF, ,GTQ,LF,D, ,      ,2705,0176,0370,0010, ,     ,     ,05000, ,   ,    ,   ,GTQ,LF,D, , , , , ;
SID:015,2,DIK5N,RW04,LOU,LF,D,B,E   , ,   ,FA, ,GTQ,LF,D, ,      ,2705,0176,0520,    ,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DIK5N,RW04,MTZ,LF,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIK5N,RW04,DIK,EL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIK6S,RW22, , , , ,    , ,   ,CD, ,MLY,LF,D, ,      ,    ,    ,2170,0060, ,     ,     ,05000,-,250,    ,   ,GTQ,LF,D, , , , , ;
SID:020,2,DIK6S,RW22, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0020,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIK6S,RW22,MTZ,LF,D,B,E   , ,   ,CF, ,GTQ,LF,D, ,      ,3092,0265,3380,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DIK6S,RW22,DIK,EL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:006,2,DIK6T,RW22,DER22,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,GTQ,LF,D, , , , , ;
SID:010,2,DIK6T,RW22, , , , ,    , ,   ,CD, ,MLY,LF,D, ,      ,    ,    ,2270,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DIK6T,RW22, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIK6T,RW22,MTZ,LF,D,B,E   , ,   ,CF, ,GTQ,LF,D, ,      ,3092,0265,0170,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIK6T,RW22,DIK,EL,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,EPL6T,RW22, , , , ,    , ,   ,CD, ,MLY,LF,D, ,      ,    ,    ,2170,0060, ,     ,     ,05000,-,250,    ,   ,GTQ,LF,D, , , , , ;
SID:020,2,EPL6T,RW22,EPL,LF,D, ,VE  , ,   ,CF, ,GTQ,LF,D, ,      ,2113,0479,1850,0370, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAKO5N,RW04,LOU,LF,D,B,E   , ,   ,CF, ,GTQ,LF,D, ,      ,2705,0176,0370,0010, ,     ,     ,05000, ,   ,    ,   ,GTQ,LF,D, , , , , ;
SID:020,2,MAKO5N,RW04,LOU,LF,D,B,E   , ,   ,FA, ,GTQ,LF,D, ,      ,2705,0176,0520,    ,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MAKO5N,RW04,D294C,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAKO5N,RW04, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0910,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MAKO5N,RW04,D046E,LF,P,C,E   , ,   ,CF, ,GTQ,LF,D, ,      ,0467,0052,0460,0040,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MAKO5N,RW04,MAKOT,ED,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAKO6S,RW22, , , , ,    , ,   ,CD, ,MLY,LF,D, ,      ,    ,    ,2170,0060, ,     ,     ,05000,-,250,    ,   ,GTQ,LF,D, , , , , ;
SID:020,2,MAKO6S,RW22, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MAKO6S,RW22,GTQ,LF,D, ,V C , ,   ,CF, ,GTQ,LF,D, ,      ,0000,0000,0550,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,MAKO6S,RW22,D046E,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAKO6S,RW22,MAKOT,ED,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MMD5N,RW04,LOU,LF,D,B,E   , ,   ,CF, ,GTQ,LF,D, ,      ,2705,0176,0370,0010, ,     ,     ,05000, ,   ,    ,   ,GTQ,LF,D, , , , , ;
SID:020,2,MMD5N,RW04,LOU,LF,D,B,E   , ,   ,FA, ,GTQ,LF,D, ,      ,2705,0176,0520,    ,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
