APPCH:010,A,I24,ESIRU,ESIRU,EK,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I24,ESIRU,OD242,EK,P,C,EE B, ,   ,TF, ,OD,EK,P,I,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I24,RAVSI,RAVSI,EK,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I24,RAVSI,OD242,EK,P,C,EE B, ,   ,TF, ,OD,EK,P,I,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I24,TUNRU,TUNRU,EK,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I24,TUNRU,OD242,EK,P,C,EE B, ,   ,TF, ,OD,EK,P,I,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I24, ,OD242,EK,P,C,E  I, ,   ,IF, ,OD,EK,P,I,      ,0558,0112,    ,    ,J,02000,02000,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,I,I24, ,OD24F,EK,P,C,E  F, ,   ,CF, ,OD,EK,P,I,      ,0558,0071,2360,0041,H,02000,02000,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,I,I24, ,RW24,EK,P,G,G  M, ,   ,CF, ,OD,EK,P,I,      ,0558,0012,2360,0059, ,00103,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I24, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2360,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I24, ,OD24F,EK,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:060,I,I24, ,OD24F,EK,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,2360,T010, ,03000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:010,A,R06,ABEMO,ABEMO,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R06,ABEMO,OD062,EK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R06,BASBA,BASBA,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R06,BASBA,OD062,EK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R06,LAVBA,LAVBA,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R06,LAVBA,OD062,EK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R06, ,OD062,EK,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R06, ,OD061,EK,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0560,0040,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R06, ,RW06,EK,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0560,0060, ,00097,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R06, ,OD242,EK,P,C,EYM , ,010,CF, ,TNO,EK,D, ,      ,2425,0314,0560,0111,+,01800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R06, ,OD242,EK,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2360,T010,+,02000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:010,A,R24,ESIRU,ESIRU,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R24,ESIRU,OD242,EK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R24,RAVSI,RAVSI,EK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R24,RAVSI,OD242,EK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
