SID:010,5,DIBE2P,RW09,RZ501,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1489,0848,0840,0045,+,02100,     ,06500, ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,DIBE2P,RW09,DIBED,UK,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIBE2R,RW27,RZ601,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1563,0807,2640,0050,+,02300,     ,06500,-,220,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,DIBE2R,RW27,RZ642,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,DIBE2R,RW27,VAREN,EP,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DIBE2R,RW27,DIBED,UK,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETIT2P,RW09,RZ501,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1489,0848,0840,0045,+,02100,     ,06500,-,220,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,ETIT2P,RW09,RZ512,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ETIT2P,RW09,RZ513,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ETIT2P,RW09,ETITI,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETIT2R,RW27,RZ601,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1563,0807,2640,0050,+,02300,     ,06500, ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,ETIT2R,RW27,RZ623,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ETIT2R,RW27,ETITI,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOVR2E,RW09,RZ501,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1489,0848,0840,0045,+,02100,     ,06500,-,220,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,GOVR2E,RW09,RZ512,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,GOVR2E,RW09,RZ513,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOVR2E,RW09,GOVRI,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOVR2P,RW09,RZ501,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1489,0848,0840,0045,+,02100,     ,06500,-,220,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,GOVR2P,RW09,RZ522,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,GOVR2P,RW09,RZ523,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOVR2P,RW09,GOVRI,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOVR2R,RW27,RZ601,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1563,0807,2640,0050,+,02300,     ,06500, ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,GOVR2R,RW27,RZ623,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOVR2R,RW27,GOVRI,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUME1P,RW09,RZ501,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1489,0848,0840,0045,+,02100,     ,06500,-,220,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,LUME1P,RW09,RZ522,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,LUME1P,RW09,RZ523,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUME1P,RW09,LUMEQ,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUME1R,RW27,RZ601,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1563,0807,2640,0050,+,02300,     ,06500,-,220,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,LUME1R,RW27,RZ642,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,LUME1R,RW27,RZ643,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUME1R,RW27,RZ644,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LUME1R,RW27,LUMEQ,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUXA2P,RW09,RZ501,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1489,0848,0840,0045,+,02100,     ,06500,-,220,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,LUXA2P,RW09,RZ522,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,LUXA2P,RW09,RZ523,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUXA2P,RW09,LUXAR,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUXA2R,RW27,RZ601,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1563,0807,2640,0050,+,02300,     ,06500, ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,LUXA2R,RW27,RZ623,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LUXA2R,RW27,LUXAR,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VELA2P,RW09,RZ501,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1489,0848,0840,0045,+,02100,     ,06500, ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,VELA2P,RW09,RZ532,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VELA2P,RW09,RZ533,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VELA2P,RW09,VELAX,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VELA2R,RW27,RZ601,EP,P,C,E   , ,010,CF, ,RDO,EP,D, ,      ,1563,0807,2640,0050,+,02300,     ,06500,-,220,    ,   ,EPRZ,EP,P,A, , , , ;
SID:020,5,VELA2R,RW27,RZ632,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,VELA2R,RW27,RZ633,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VELA2R,RW27,VELAX,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ARTO1B,RW27,ARTOB,EP,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
STAR:020,5,ARTO1B,RW27,RZ729,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ARTO1B,RW27,RZ728,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ARTO1B,RW27,RZ731,EP,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ARTO1B,RW27,RINLI,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,5,ARTO1S,RW09,ARTOB,EP,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
STAR:020,5,ARTO1S,RW09,RZ461,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ARTO1S,RW09,RZ469,EP,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:040,5,ARTO1S,RW09,OBLEH,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,5,DIBE3L,RW27,DIBED,UK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
STAR:015,5,DIBE3L,RW27,RZ739,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,DIBE3L,RW27,RZ741,EP,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,DIBE3L,RW27,RZ742,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DIBE3L,RW27,LODVE,EP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DIBE3N,RW09,DIBED,UK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,EPRZ,EP,P,A, , , , ;
STAR:020,5,DIBE3N,RW09,GIFIV,EP,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DIBE3N,RW09,RZ406,EP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
