SID:010,5,ABKE5A,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1090,    ,+,00430,     ,05000, ,   ,    ,   ,EFOU,EF,P,A, , , , ;
SID:020,5,ABKE5A,RW12,OU362,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ABKE5A,RW12,ABKEM,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ABKE5B,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2890,    ,+,00450,     ,05000, ,   ,    ,   ,EFOU,EF,P,A, , , , ;
SID:020,5,ABKE5B,RW30,OU365,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ABKE5B,RW30,OU366,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ABKE5B,RW30,ABKEM,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASLU5A,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1090,    ,+,00430,     ,05000, ,   ,    ,   ,EFOU,EF,P,A, , , , ;
SID:020,5,ASLU5A,RW12,OU362,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ASLU5A,RW12,OU364,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ASLU5A,RW12,ASLUP,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASLU5B,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2890,    ,+,00450,     ,05000, ,   ,    ,   ,EFOU,EF,P,A, , , , ;
SID:020,5,ASLU5B,RW30,OU365,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ASLU5B,RW30,ASLUP,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BURJ2A,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1090,    ,+,00430,     ,05000, ,   ,    ,   ,EFOU,EF,P,A, , , , ;
SID:020,5,BURJ2A,RW12,OU362,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,BURJ2A,RW12,OU364,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BURJ2A,RW12,BURJA,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BURJ2B,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2890,    ,+,00450,     ,05000, ,   ,    ,   ,EFOU,EF,P,A, , , , ;
SID:020,5,BURJ2B,RW30,OU365,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,BURJ2B,RW30,BURJA,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IXON5A,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1090,    ,+,00430,     ,05000, ,   ,    ,   ,EFOU,EF,P,A, , , , ;
SID:020,5,IXON5A,RW12,OU362,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,IXON5A,RW12,OU363,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IXON5A,RW12,IXONO,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IXON5B,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2890,    ,+,00450,     ,05000, ,   ,    ,   ,EFOU,EF,P,A, , , , ;
SID:020,5,IXON5B,RW30,OU365,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
