SID:040,2,CLAN4R,RW09,CLANA,LE,E,A,EE  , ,   ,CF, ,SVL,LE,D, ,      ,2214,0720,2210,0420,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,HIJ2P,RW27,DER27,LE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:010,5,HIJ2P,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,5,HIJ2P,RW27,EPIXI,LE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,HIJ2P,RW27,HIJ,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HIJ3R,RW09, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,0910,0030, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,HIJ3R,RW09,SVL,LE,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HIJ3R,RW09,HIJ,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HIJ5G,RW27, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,2710,0090, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,HIJ5G,RW27, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HIJ5G,RW27,EPIXI,LE,E,A,EE  , ,   ,CF, ,SVL,LE,D, ,      ,3006,0202,3010,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,HIJ5G,HIJ,EPIXI,LE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,3,HIJ5G,HIJ,HIJ,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,HIJ5G,PARKA,EPIXI,LE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,3,HIJ5G,PARKA,HIJ,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL245,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,HIJ5G,PARKA,PARKA,LE,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,JRZ3G,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,00600,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,JRZ3G,RW27,LAMAR,LE,P,C,E   , ,   ,CF, ,SVL,LE,D, ,      ,2751,0150,2750,0070,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,JRZ3G,RW27,JRZ,LE,D, ,VE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,JRZ3R,RW09, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,0910,0035, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,JRZ3R,RW09,SVL,LE,D, ,V   ,R,   ,FD, ,SVL,LE,D, ,      ,0000,0000,2260,0270,+,FL070,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,JRZ3R,RW09,JRZ,LE,D, ,VE  , ,   ,CF, ,JRZ,LE,D, ,      ,0000,0000,1610,0180,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAR4G,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,00600,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MAR4G,RW27,LAMAR,LE,P,C,E   , ,   ,CF, ,SVL,LE,D, ,      ,2751,0150,2750,0070,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MAR4G,RW27,OLIVO,LE,P,C,E   ,L,   ,AF, ,SVL,LE,D, ,      ,2294,0150,2750,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAR4G,RW27,MAR,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAR4R,RW09, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,0910,0030, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:014,2,MAR4R,RW09,SVL,LE,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:018,2,MAR4R,RW09,D091Q,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,MAR4R,RW09,MAR,LE,D, ,VE  , ,   ,CF, ,MAR,LE,D, ,      ,0000,0000,1380,0300,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ONUB3G,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,00600,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ONUB3G,RW27,LAMAR,LE,P,C,E   , ,   ,CF, ,SVL,LE,D, ,      ,2751,0150,2750,0070,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,ONUB3G,RW27, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ONUB3G,RW27,ROCIO,LE,E,A,E   , ,   ,CF, ,SVL,LE,D, ,      ,2580,0340,2580,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ONUB3G,RW27,ONUBA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ONUB5R,RW09, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,0910,0035, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ONUB5R,RW09,TEGLO,LE,E,A,EY  ,R,   ,CF, ,SVL,LE,D, ,      ,2257,0150,2260,0110, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ONUB5R,RW09,ROCIO,LE,E,A,E   , ,   ,CF, ,MRN,LE,D, ,      ,2827,0407,2820,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ONUB5R,RW09,ONUBA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,SANT3P,RW27,DER27,LE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:010,5,SANT3P,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,5,SANT3P,RW27,EPIXI,LE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SANT3P,RW27,SANTA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SANT4R,RW09, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,0910,0030, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,SANT4R,RW09,EPIXI,LE,E,A,E   ,L,   ,CF,Y,SVL,LE,D, ,      ,3006,0202,3010,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SANT4R,RW09,SANTA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SANT5G,RW27, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,2710,0090, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,SANT5G,RW27, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SANT5G,RW27,EPIXI,LE,E,A,E   , ,   ,CF, ,SVL,LE,D, ,      ,3006,0202,3010,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SANT5G,RW27,SANTA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VIBA3R,RW09, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,0910,0030, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,VIBA3R,RW09,SVL,LE,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,VIBA3R,RW09,SVL79,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VIBA3R,RW09,VIBAS,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VIBA4G,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,00600,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,VIBA4G,RW27,LAMAR,LE,P,C,E   , ,   ,CF, ,SVL,LE,D, ,      ,2751,0150,2750,0070,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VIBA4G,RW27,OLIVO,LE,P,C,E   ,L,   ,AF, ,SVL,LE,D, ,      ,2294,0150,2750,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VIBA4G,RW27,MAR,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VIBA4G,RW27,VIBAS,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VJF3G,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2710,    ,+,00600,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,VJF3G,RW27,LAMAR,LE,P,C,E   , ,   ,CF, ,SVL,LE,D, ,      ,2751,0150,2750,0070,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VJF3G,RW27,JRZ,LE,D, ,V   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VJF3G,RW27,VJF,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VJF4R,RW09, , , , ,    , ,   ,VD, ,SVL,LE,D, ,      ,    ,    ,0910,0030, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,VJF4R,RW09,SVL,LE,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VJF4R,RW09,D091Q,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,VJF4R,RW09, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VJF4R,RW09,VJF65,LE,P,C,E   , ,   ,CF, ,VJF,LE,D, ,      ,0270,0650,2070,0070,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VJF4R,RW09,VJF,LE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BLN2K,RW09,BLN,LE,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   ,LEZL,LE,P,A,A, , , ;
STAR:020,5,BLN2K,RW09,CDB,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BLN2K,RW09,BETIX,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BLN2K,RW09,ZL002,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,BLN2K,RW09,TENDU,LE,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BLN3E,RW27,BLN,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BLN3E,RW27,PAQIS,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BLN3E,RW27,RUVEN,LE,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BLN3F,RW09,BLN,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BLN3F,RW09,BLN86,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BLN3F,RW09,BETIX,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BLN3F,RW09,D301S,LE,P,C,E   ,L,   ,AF, ,SVL,LE,D, ,      ,3006,0187,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,BLN3F,RW09,D269S,LE,P,C,E   ,L,   ,AF, ,SVL,LE,D, ,      ,2690,0187,3010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,BLN3F,RW09,TENDU,LE,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,HIJ4E,RW27,HIJ,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,HIJ4E,RW27,PAQIS,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,HIJ4E,RW27,RUVEN,LE,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,HIJ4F,RW09,HIJ,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,HIJ4F,RW09,BETIX,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,HIJ4F,RW09,D301S,LE,P,C,E   ,L,   ,AF, ,SVL,LE,D, ,      ,3006,0187,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,HIJ4F,RW09,D269S,LE,P,C,E   ,L,   ,AF, ,SVL,LE,D, ,      ,2690,0187,3010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,HIJ4F,RW09,TENDU,LE,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MAMI1E,RW27,MAMIS,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   ,LEZL,LE,P,A,A, , , ;
STAR:020,5,MAMI1E,RW27,BAZAS,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MAMI1E,RW27,VEREG,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MAMI1E,RW27,AMOTA,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,MAMI1E,RW27,ROTEX,LE,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,MAMI1E,RW27,SPP,LE,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MAMI1F,RW09,MAMIS,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   ,LEZL,LE,P,A,A, , , ;
STAR:020,5,MAMI1F,RW09,USERA,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MAMI1F,RW09,CDB,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MAMI1F,RW09,BETIX,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,MAMI1F,RW09,ZL002,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,MAMI1F,RW09,TENDU,LE,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MAMI1M,RW27,MAMIS,LE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   ,LEZL,LE,P,A,A, , , ;
STAR:020,5,MAMI1M,RW27,BAZAS,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MAMI1M,RW27,VEREG,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MAMI1M,RW27,AMOTA,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,MAMI1M,RW27,RUVEN,LE,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAR3M,RW27,MAR,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MAR3M,RW27,D095R,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAR3M,RW27,D095M,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAR3M,RW27,ROTEX,LE,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MAR3M,RW27,D083F,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MAR3M,RW27,SVL,LE,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAR4E,RW27,MAR,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MAR4E,RW27,D095R,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAR4E,RW27,D095M,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAR4E,RW27,ROTEX,LE,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MAR4E,RW27,SPP,LE,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAR5F,RW09,MAR,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MAR5F,RW09,MRN,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAR5F,RW09,JRZ27,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAR5F,RW09,TENDU,LE,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OSLE2E,RW27,OSLEP,LE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,OSLE2E,RW27,MAR37,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OSLE2E,RW27,MRN,LE,D, ,V   , ,   ,CF, ,MRN,LE,D, ,      ,0000,0000,0180,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,OSLE2E,RW27,D004F,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,OSLE2E,RW27,D004K,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,OSLE2E,RW27,ROTEX,LE,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,OSLE2E,RW27,SPP,LE,D,B,EE H,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
