SID:010,5,BOGSO2,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0770,    ,+,00810,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,5,BOGSO2,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0920,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOGSO2,RW08,BOGSO,MU,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BOGSO2,ENAMO,BOGSO,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,BOGSO2,ENAMO,ENAMO,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DARVI3,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0770,    ,+,00810,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,5,DARVI3,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0920,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DARVI3,RW08,BOGSO,MU,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DARVI3,RW08,DARVI,MU,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DARVI3,ALTIB,DARVI,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,DARVI3,ALTIB,ALTIB,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DARVI3,BORDO,DARVI,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,DARVI3,BORDO,BORDO,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DARVI3,DYNAH,DARVI,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,DARVI3,DYNAH,DYNAH,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DARVI3,HUZAR,DARVI,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,DARVI3,HUZAR,HUZAR,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DARVI3,UCJ,DARVI,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,DARVI3,UCJ,UCJ,MU,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DELB3A,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0770,    ,+,01500,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:030,5,DELB3A,RW08,CM509,MU,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DELB3A,RW08,DELBA,MU,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DELB3A,HUZAR,DELBA,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,DELB3A,HUZAR,HUZAR,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KANUP2,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2570,    ,+,01500,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,5,KANUP2,RW26,KANUP,MU,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KANUP2,BORDO,KANUP,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,KANUP2,BORDO,BORDO,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KANUP2,DYNAH,KANUP,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,KANUP2,DYNAH,DYNAH,K7,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KANUP2,ENAMO,KANUP,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,KANUP2,ENAMO,ENAMO,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KANUP2,LORBA,KANUP,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,KANUP2,LORBA,LORBA,MU,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KANUP2,UCJ,KANUP,MU,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03000, ,   ,    ,   ,MUCM,MU,P,A, , , , ;
SID:020,6,KANUP2,UCJ,UCJ,MU,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
