SID:010,5,AKEL2Q,RW05R,EMRAG,NZ,P,C,E   , ,   ,CF, ,AA,NZ,D, ,      ,0509,0114,0510,0120, ,     ,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,5,AKEL2Q,RW05R,POLIS,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,AKEL2Q,RW05R,IDEMA,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AKEL2Q,RW05R,BROOK,NZ,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AKEL2Q,RW05R,AKELA,NZ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AKEL2Q,GULUT,AKELA,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,6,AKEL2Q,GULUT,GULUT,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AKEL2Q,PEBLU,AKELA,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,6,AKEL2Q,PEBLU,PEBLU,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AKEL2Q,VELMO,AKELA,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,6,AKEL2Q,VELMO,VELMO,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AVNA2Q,RW05R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0510,    ,+,00430,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,5,AVNA2Q,RW05R,ADKUM,NZ,P,C,E   , ,   ,CF, ,AA,NZ,D, ,      ,0509,0053,0510,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AVNA2Q,RW05R,TAVEB,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AVNA2Q,RW05R,OLBUM,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,AVNA2Q,RW05R,AVNAR,NZ,P,C,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AVNA2Q,IGBAT,AVNAR,NZ,P,C,E   , ,   ,FA, ,AA,NZ,D, ,      ,1832,0058,2310,    ,+,10000,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,6,AVNA2Q,IGBAT,LIMES,NZ,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,AVNA2Q,IGBAT,IGBAT,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AVNA2Q,KAPAI,AVNAR,NZ,P,C,E   , ,   ,FA, ,AA,NZ,D, ,      ,1832,0058,2310,    ,+,10000,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,6,AVNA2Q,KAPAI,KAPAI,NZ,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AVNA2Q,NUTRA,AVNAR,NZ,P,C,E   , ,   ,FA, ,AA,NZ,D, ,      ,1832,0058,2310,    ,+,10000,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,6,AVNA2Q,NUTRA,IPDIN,NZ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,AVNA2Q,NUTRA,NUTRA,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AVNA2Q,PEBLU,AVNAR,NZ,P,C,E   , ,   ,FA, ,AA,NZ,D, ,      ,1832,0058,2310,    ,+,10000,     ,13000, ,   ,    ,   ,NZAA,NZ,P,A, , , , ;
SID:020,6,AVNA2Q,PEBLU,LESDI,NZ,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
