SID:010,2,TBZ1C,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3320,    ,+,04370,     ,10000, ,   ,    ,   ,KHY,OI,P,N, , , , ;
SID:020,2,TBZ1C,RW33,KHY,OI,P,N,E   , ,   ,FA, ,MAK,OI,D, ,      ,1724,0455,3330,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TBZ1C,RW33,KHY,OI,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TBZ1C,RW33,TBZ,OI,D, ,VE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TBZ1D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1520,    ,+,04370,     ,10000, ,   ,    ,   ,KHY,OI,P,N, , , , ;
SID:020,2,TBZ1D,RW15, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TBZ1D,RW15,KHY,OI,P,N,E   , ,   ,FA, ,MAK,OI,D, ,      ,1724,0455,3330,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TBZ1D,RW15,KHY,OI,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,TBZ1D,RW15,TBZ,OI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BORE2Q,ALL,BORES,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,KHY,OI,P,N, , , , ;
STAR:020,2,BORE2Q,ALL,KHY,OI,P,N,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D15,D340R,D340R,OI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D15,D340R,D340O,OI,P,C,E   , ,   ,CF, ,KHY,OI,D, ,      ,3400,0150,1600,0030,+,08700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D15,D340R,CD15,OI,P,C,EE B, ,   ,CF, ,KHY,OI,D, ,      ,3400,0130,1600,0020,+,07900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D15, ,CD15,OI,P,C,E  I, ,   ,IF, ,KHY,OI,D, ,      ,3400,0130,    ,    ,+,07900,     ,12000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D15, ,FD15,OI,P,C,E  F, ,   ,CF, ,KHY,OI,D, ,      ,3400,0080,1600,0050,+,06700,     ,     , ,   ,    ,   ,KHY,OI,D, , ,0, ,S;
APPCH:030,D,D15, ,MD15,OI,P,C,E  M, ,   ,CF, ,KHY,OI,D, ,      ,3400,0010,1600,0070, ,04136,     ,     , ,   ,-346,   , , , , , ,0, ,S;
APPCH:040,D,D15, ,KHY,OI,D, ,V M , ,   ,CF, ,KHY,OI,D, ,      ,0000,0000,1600,0010,+,04370,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D15, ,KHY,OI,D, ,V   , ,   ,FA, ,KHY,OI,D, ,      ,0000,0000,1600,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D15, ,KHY,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
