SID:010,2,DIRC1A,RW16,B,LR,P,N,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,BCU,LR,D, , , , , ;
SID:020,2,DIRC1A,RW16,FQ34,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIRC1A,RW16,BCU,LR,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,DIRC1A,RW16,DIRCO,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIRC1B,RW34,D338G,LR,P,C,EY  , ,   ,CF, ,BCU,LR,D, ,      ,0101,0067,3380,0060, ,     ,     ,05000, ,   ,    ,   ,BCU,LR,D, , , , , ;
SID:020,2,DIRC1B,RW34,BCU,LR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,DIRC1B,RW34,DIRCO,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUXV1A,RW16,B,LR,P,N,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,BCU,LR,D, , , , , ;
SID:020,2,GUXV1A,RW16,FQ34,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GUXV1A,RW16,BCU,LR,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,GUXV1A,RW16,GUXVA,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUXV1B,RW34,D338G,LR,P,C,EY  , ,   ,CF, ,BCU,LR,D, ,      ,0101,0067,3380,0060, ,     ,     ,05000, ,   ,    ,   ,BCU,LR,D, , , , , ;
SID:020,2,GUXV1B,RW34, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0580,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,GUXV1B,RW34,GUXVA,LR,E,A,EEC , ,   ,CF, ,BCU,LR,D, ,      ,0283,0174,0280,0040,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KENU1A,RW16,B,LR,P,N,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,BCU,LR,D, , , , , ;
SID:020,2,KENU1A,RW16,D158B,LR,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KENU1A,RW16, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2280,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,KENU1A,RW16,KENUX,LR,E,A,EEC , ,   ,CF, ,BCU,LR,D, ,      ,1834,0133,1830,0060,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KENU1B,RW34,D338G,LR,P,C,EY  , ,   ,CF, ,BCU,LR,D, ,      ,0101,0067,3380,0060, ,     ,     ,05000, ,   ,    ,   ,BCU,LR,D, , , , , ;
SID:020,2,KENU1B,RW34,BCU,LR,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,KENU1B,RW34,KENUX,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
