SID:010,5,BAVE3Z,RW24L, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,2370,0040, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BAVE3Z,RW24L,BAKAX,LE,E,A,E   , ,   ,CF, ,JOA,LE,D, ,      ,2360,0120,2360,0080,+,02000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,BAVE3Z,RW24L,BITLO,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAVE3Z,RW24L,BAVER,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAVE4S,RW06L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0570,    ,+,00430,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BAVE4S,RW06L,D062H,LE,P,C,E   , ,   ,CF, ,JOA,LE,D, ,      ,0620,0080,0620,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAVE4S,RW06L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAVE4S,RW06L,PETAM,LE,P,C,EYC ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,BAVE4S,RW06L,NITRU,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BAVE4S,RW06L,BAVER,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAVE4T,RW06R, , , , ,    , ,   ,VD, ,JOA,LE,D, ,      ,    ,    ,0570,0080, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,5,BAVE4T,RW06R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAVE4T,RW06R,PETAM,LE,P,C,EYC ,L,   ,AF, ,MJV,LE,D, ,      ,3580,0150,0340,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,BAVE4T,RW06R,NITRU,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BAVE4T,RW06R,BAVER,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
