SID:010,5,ADLE1F,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0220,    ,+,01500,     ,11000,-,205,    ,   ,WBKK,WB,P,A, , , , ;
SID:020,5,ADLE1F,RW02,BITON,WB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADLE1F,RW02,UKALO,WB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADLE1F,RW02,ADLEX,WB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADLE1G,RW20,DAGIR,WB,P,C,EY  , ,   ,CF, ,VJN,WB,D, ,      ,2020,0020,2020,0032, ,     ,     ,11000,-,205,    ,   ,WBKK,WB,P,A, , , , ;
SID:020,5,ADLE1G,RW20,APEBU,WB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADLE1G,RW20,ADLEX,WB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADLE1J,RW02, , , , ,    , ,   ,CD, ,VJN,WB,D, ,      ,    ,    ,0220,0090, ,     ,     ,11000, ,   ,    ,   ,VJN,WB,D, , , , , ;
SID:020,2,ADLE1J,RW02, , , , ,    ,L,   ,CR, ,VJN,WB,D, ,      ,3480,    ,2830,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADLE1J,RW02, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADLE1J,RW02,ADLEX,WB,E,A,EEC , ,   ,CF, ,VJN,WB,D, ,      ,2720,0467,2720,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADLE1K,RW20, , , , ,    , ,   ,CD, ,VJN,WB,D, ,      ,    ,    ,2020,0060, ,     ,     ,11000, ,   ,    ,   ,VJN,WB,D, , , , , ;
SID:020,2,ADLE1K,RW20, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADLE1K,RW20,VJ14G,WB,P,C,E   , ,   ,CF, ,VJN,WB,D, ,      ,2720,0140,2720,0020,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADLE1K,RW20,ADLEX,WB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANLO2F,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0220,    ,+,01500,     ,11000,-,205,    ,   ,WBKK,WB,P,A, , , , ;
SID:020,5,ANLO2F,RW02,BITON,WB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANLO2F,RW02,VJN,WB,D, ,V   ,L,   ,TF,Y, , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANLO2F,RW02,TOMEL,WB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
