SID:005,2,AGID2C,RW03,DER03,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:010,2,AGID2C,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,AGID2C,RW03, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AGID2C,RW03,AGIDA,UR,E,A,EEC , ,   ,CF, ,KND,UR,D, ,      ,2619,0547,0760,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,AGID2D,RW21,DER21,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:030,2,AGID2D,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AGID2D,RW21,AP,UR,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:050,2,AGID2D,RW21,AGIDA,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,AGID2E,RW03,DER03,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:010,5,AGID2E,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,AGID2E,RW03,AGIDA,UR,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AGID2F,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,00580,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:020,5,AGID2F,RW21,KA014,UR,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:030,5,AGID2F,RW21,KA017,UR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AGID2F,RW21,AGIDA,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARNA2C,RW03,DER03,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:020,2,ARNA2C,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARNA2C,RW03,AN,UR,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:040,2,ARNA2C,RW03,D122L,UR,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ARNA2C,RW03,ARNAD,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL060,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARNA2D,RW21,DER21,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:020,2,ARNA2D,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARNA2D,RW21, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,ARNA2D,RW21,D113O,UR,P,C,E   , ,   ,CF, ,KND,UR,D, ,      ,2679,0876,2930,0100,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARNA2D,RW21,ARNAD,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL060,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ARNA2E,RW03,DER03,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:010,5,ARNA2E,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ARNA2E,RW03,KA021,UR,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL060,FL050,     ,-,260,    ,   , , , , , , , , ;
SID:030,5,ARNA2E,RW03,ARNAD,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL060,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARNA2F,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,00580,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:020,5,ARNA2F,RW21,KA014,UR,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:030,5,ARNA2F,RW21,KA024,UR,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL060,FL050,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARNA2F,RW21,ARNAD,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL060,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARNA2Z,RW03,DER03,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:020,2,ARNA2Z,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARNA2Z,RW03,AN,UR,D,B,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:035,2,ARNA2Z,RW03,D122L,UR,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARNA2Z,RW03,ARNAD,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL060,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIBA2C,RW03,DER03,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:020,2,DIBA2C,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIBA2C,RW03,AN,UR,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:040,2,DIBA2C,RW03,DIBAT,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIBA2D,RW21,DER21,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:020,2,DIBA2D,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIBA2D,RW21,AP,UR,D,B,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:040,2,DIBA2D,RW21, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DIBA2D,RW21,DIBAT,UR,E,A,EEC , ,   ,CF, ,KND,UR,D, ,      ,2444,0857,1840,0230,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,DIBA2E,RW03,DER03,UR,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:010,5,DIBA2E,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0340,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DIBA2E,RW03,KA020,UR,P,C,EYC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DIBA2E,RW03,DIBAT,UR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIBA2F,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2140,    ,+,00580,     ,04000, ,   ,    ,   ,URKA,UR,P,A, , , , ;
SID:020,5,DIBA2F,RW21,KA019,UR,P,C,EYC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
