SID:030,5,AVTA1A,RW03,CL620,MM,P,C,EY  , ,   ,CF, ,CUL,MM,D, ,      ,0268,0070,0250,0070, ,     ,     ,18500, ,   ,    ,   , , , , , , , , ;
SID:040,5,AVTA1A,RW03,CL803,MM,P,C,E   , ,   ,CF, ,CUL,MM,D, ,      ,0711,0151,1080,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AVTA1A,RW03,AVTAL,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AVTA1B,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2050,    ,+,03000,     ,18500, ,   ,    ,   , , , , , , , , ;
SID:030,5,AVTA1B,RW21,CL715,MM,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AVTA1B,RW21,CL712,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AVTA1B,RW21,CL714,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AVTA1B,RW21,CL716,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AVTA1B,RW21,CL820,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,AVTA1B,RW21,AVTAL,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOKT1A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00510,     ,18500, ,   ,    ,   ,CUL,MM,D, , , , , ;
SID:020,2,BOKT1A,RW03,CUL,MM,D, ,V   , ,   ,FD, ,CUL,MM,D, ,      ,0000,0000,0250,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOKT1A,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOKT1A,RW03,D314J,MM,P,C,E   ,L,   ,AF, ,CUL,MM,D, ,      ,3145,0100,0250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BOKT1A,RW03,BOKTA,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOKT1B,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00510,     ,18500, ,   ,    ,   ,CUL,MM,D, , , , , ;
SID:020,2,BOKT1B,RW21,CUL,MM,D, ,V   , ,   ,FD, ,CUL,MM,D, ,      ,0000,0000,2050,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
