SID:010,5,EVMU1A,RW23,EVMUG,SB,P,C,EB  , ,010,CF, ,ATF,SB,D, ,      ,1895,1608,2270,0030, ,     ,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:010,6,EVMU1A,DADEL,EVMUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:020,6,EVMU1A,DADEL,DADEL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVMU1A,DORNO,EVMUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:020,6,EVMU1A,DORNO,DORNO,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVMU1A,OBKAV,EVMUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:020,6,EVMU1A,OBKAV,OBKAV,SB,E,A,EEC ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVMU1A,PALEP,EVMUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:020,6,EVMU1A,PALEP,PALEP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVMU1A,PUKUT,EVMUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:020,6,EVMU1A,PUKUT,PUKUT,SB,E,A,EEC ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVMU1A,UBTAS,EVMUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:020,6,EVMU1A,UBTAS,UBTAS,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0470,    ,+,02000,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:020,1,OMNI,RW05, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2270,    ,+,02000,     ,05000, ,   ,    ,   ,SBSO,SB,P,A, , , , ;
SID:020,1,OMNI,RW23, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
