APPCH:010,A,D19,PQI,PQI,K6,D, ,V  A,R,   ,PI, ,PQI,K6,D, ,      ,0000,0000,3150,0100,+,02700,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19,PQI,PQI,K6,D, ,VE  , ,   ,CF, ,PQI,K6,D, ,      ,0000,0000,1800,0080,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D19, ,PQI,K6,D, ,V  F, ,   ,IF, ,PQI,K6,D, ,      ,0000,0000,    ,    ,+,02300,     ,18000, ,   ,    ,   ,PQI,K6,D, , ,0, ,S;
APPCH:025,D,D19, ,FEBOB,K6,P,C,E S , ,   ,CF, ,PQI,K6,D, ,      ,1796,0027,1800,0027,+,01280,     ,     , ,   ,-342,   , , , , , ,0, ,S;
APPCH:030,D,D19, ,RW19,K6,P,G,G  M, ,   ,CF, ,PQI,K6,D, ,      ,1796,0047,1800,0020, ,00584,     ,     , ,   ,-342,   , , , , , ,0, ,S;
APPCH:040,D,D19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1800,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D19, ,PQI,K6,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D19, ,PQI,K6,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1800,T010,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I01,MLT,MLT,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I01,MLT,CORAC,K6,E,A,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I01,MLT,FEROG,K6,P,C,EE B, ,   ,CF, ,IPQI,K6,P,I,      ,1827,0143,0030,0062,+,03100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I01,PQI,PQI,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I01,PQI,PITRE,K6,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I01,PQI,PITRE,K6,P,C,EE A,L,   ,PI, ,PQI,K6,D, ,      ,1841,0128,2280,0100,+,03200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I01, ,FEROG,K6,P,C,E  I, ,   ,IF, ,IPQI,K6,P,I,      ,1827,0143,    ,    ,J,03100,02700,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I01, ,PITRE,K6,P,C,E  F, ,   ,CF, ,IPQI,K6,P,I,      ,1827,0083,0030,0060,H,02700,02700,     , ,   ,-300,   ,PQI,K6,D, , ,0,D,S;
APPCH:030,I,I01, ,RW01,K6,P,G,G  M, ,   ,CF, ,IPQI,K6,P,I,      ,1827,0014,0030,0069, ,00505,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I01, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I01, ,PQI,K6,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I01, ,PQI,K6,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1800,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R01,AHIZI,AHIZI,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,AHIZI,CORAC,K6,E,A,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,CORAC,CORAC,K6,E,A,EE C,L,   ,HF, , , , , ,      ,    ,    ,0030,0040,+,03200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,TECOG,TECOG,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,TECOG,CORAC,K6,E,A,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R01, ,CORAC,K6,E,A,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R01, ,PITRE,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0030,0122,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R01, ,OBKOE,K6,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0030,0028,+,01800,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:027,R,R01, ,NANKE,K6,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0030,0011,+,01460,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R01, ,RW01,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0030,0030, ,00505,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R01, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,00678,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R01, ,VEGGS,K6,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R01, ,VEGGS,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1830,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,BICMU,BICMU,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R19,BICMU,VEGGS,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,CESUG,CESUG,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R19,CESUG,VEGGS,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R19,VEGGS,VEGGS,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1830,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R19, ,VEGGS,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R19, ,LOKZA,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1830,0061,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R19, ,RW19,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1830,0044, ,00589,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1830,    ,+,00926,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R19, ,CORAC,K6,E,A,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R19, ,CORAC,K6,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,0030,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28,JETAM,JETAM,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2730,0040,+,03200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
