APPCH:010,A,D15,KVH,KVH,UK,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,200,    ,   , , , , , ,0, ,S;
APPCH:020,A,D15,KVH,KVH,UK,D, ,V   , ,   ,FD, ,KVH,UK,D, ,      ,0000,0000,3490,0066,+,02140,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D15,KVH,FF15,UK,P,C,EE  ,L,   ,CF,Y,KVH,UK,D, ,      ,3250,0051,1450,0020, ,02140,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D15, ,FF15,UK,P,C,E  F, ,   ,IF, ,KVH,UK,D, ,      ,3250,0051,    ,    , ,02140,     ,     , ,   ,    ,   ,KVH,UK,D, , ,0, ,S;
APPCH:030,D,D15, ,RW15,UK,P,G,G  M, ,   ,CF, ,KVH,UK,D, ,      ,3016,0003,1450,0048, ,00601,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D15, ,KVH,UK,D, ,VYM , ,   ,CF, ,KVH,UK,D, ,      ,0000,0000,1450,0003, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D15, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1450,    ,+,01810,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D15, ,KVH,UK,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02140,     ,     ,-,240,    ,   , , , , , ,0, ,S;
APPCH:010,A,D33,KVH,KVH,UK,D, ,V  C, ,   ,IF, ,KVH,UK,D, ,      ,0000,0000,    ,    ,+,04930,     ,     ,-,200,    ,   , , , , , ,0, ,S;
APPCH:020,A,D33,KVH,KVH,UK,D, ,V   , ,   ,FD, ,KVH,UK,D, ,      ,0000,0000,1400,0068,+,02140,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D33,KVH,FF33,UK,P,C,EE  ,R,   ,CF,Y,KVH,UK,D, ,      ,1630,0053,3430,0020, ,02140,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D33, ,FF33,UK,P,C,E  F, ,   ,IF, ,KVH,UK,D, ,      ,1630,0053,    ,    , ,02140,     ,     , ,   ,    ,   ,KVH,UK,D, , ,0, ,S;
APPCH:030,D,D33, ,RW33,UK,P,G,G  M, ,   ,CF, ,KVH,UK,D, ,      ,1765,0005,3430,0049, ,00608,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D33, ,KVH,UK,D, ,VYM , ,   ,CF, ,KVH,UK,D, ,      ,0000,0000,3430,0005, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D33, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3430,    ,+,01810,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D33, ,KVH,UK,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02140,     ,     ,-,240,    ,   , , , , , ,0, ,S;
RWY:RW15 ,     ,      ,00551, ,    , ,   ;N48325285,E032170762,0000;
RWY:RW33 ,     ,      ,00558, ,    , ,   ;N48321305,E032172838,0000;
