SID:010,5,ARIN1A,RW33,IPNUR,WA,P,C,E   , ,010,CF, ,PAL,WA,D, ,      ,3359,0100,3360,0120, ,     ,     ,11000, ,   ,    ,   ,WAFF,WA,P,A, , , , ;
SID:020,5,ARIN1A,RW33,MIILA,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,05000,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARIN1A,RW33,CEPPI,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARIN1A,RW33,WADHI,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARIN1A,RW33,IBOBU,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ARIN1A,RW33,ARINI,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIKP1C,RW15, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1560,    ,+,00700,     ,11000, ,   ,    ,   ,WAFF,WA,P,A, , , , ;
SID:020,5,BIKP1C,RW15,KLEDO,WA,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BIKP1C,RW15,PALBA,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BIKP1C,RW15,BAGOR,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BIKP1C,RW15,IGPUN,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BIKP1C,RW15,BIKPI,WA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIKP1D,RW33,IPNUR,WA,P,C,E   , ,010,CF, ,PAL,WA,D, ,      ,3359,0100,3360,0120, ,     ,     ,11000, ,   ,    ,   ,WAFF,WA,P,A, , , , ;
SID:020,5,BIKP1D,RW33,MIILA,WA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,05000,     , ,   ,    ,   , , , , , , , , ;
