APPCH:010,A,I36,GEF,GEF,K7,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I36,GEF,VCATS,K7,P,C,EE B, ,   ,TF, ,IVLD,K7,P,I,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I36,VCATS,VCATS,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3560,T010,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I36, ,VCATS,K7,P,C,E  I, ,   ,IF, ,IVLD,K7,P,I,      ,1758,0159,    ,    ,J,02000,02000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I36, ,KAGGE,K7,P,C,E  F, ,   ,CF, ,IVLD,K7,P,I,      ,1758,0070,3560,0089,H,02000,02000,     , ,   ,-300,   ,OTK,K7,D, , ,0,N,S;
APPCH:030,I,I36, ,RW36,K7,P,G,G  M, ,   ,CF, ,IVLD,K7,P,I,      ,1758,0015,3560,0055, ,00253,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I36, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3560,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I36, , , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,2610,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I36, ,GEF,K7,D, ,V   , ,   ,CF, ,GEF,K7,D, ,      ,0000,0000,2310,0234,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I36, ,GEF,K7,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0940,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R04,AZAHE,AZAHE,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0410,0040,+,01900,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,BUDSY,BUDSY,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,BUDSY,AZAHE,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,WINVL,WINVL,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,WINVL,AZAHE,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R04, ,AZAHE,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01900,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R04, ,CIMSA,K7,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0410,0064,+,01900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R04, ,WOPEL,K7,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0410,0030,+,00860,     ,     , ,   ,-325,   , , , , , ,B,J,S;
APPCH:030,R,R04, ,RW04,K7,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0410,0018, ,00251,     ,     , ,   ,-325,   , , , , , ,B,J,S;
APPCH:040,R,R04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0410,    ,+,00580,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R04, ,PURVE,K7,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R04, ,JOGOS,K7,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R04, ,JOGOS,K7,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1700,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R18,CUVGA,CUVGA,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1760,0040,+,02200,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,HIVNI,HIVNI,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
