STAR:040,2,PALO1T,RW05,D210W,LE,E,A,EY  ,R,   ,AF, ,VSJ,LE,D, ,      ,2100,0230,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,PALO1T,RW05,SANSI,LE,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D05,NERKU,NERKU,LE,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05,NERKU,D217W,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05,NERKU,CD05,LE,P,C,EE B, ,   ,CF, ,MUR,LE,D, ,      ,2300,0170,0050,0072,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05,SANSI,SANSI,LE,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05,SANSI, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05,SANSI,CD05,LE,P,C,EE B,R,   ,AF, ,MUR,LE,D, ,      ,2300,0170,1720,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D05, ,CD05,LE,P,C,E  I, ,   ,IF, ,MUR,LE,D, ,      ,2300,0170,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D05, ,FD05,LE,P,C,E  F, ,   ,CF, ,MUR,LE,D, ,      ,2300,0074,0500,0096,+,02900,     ,     , ,   ,    ,   ,MUR,LE,D, , ,0, ,S;
APPCH:030,D,D05, ,RW05,LE,P,G,G  M, ,   ,CF, ,MUR,LE,D, ,      ,2374,0009,0500,0066, ,00691,     ,     , ,   ,-318,   , , , , , ,0, ,S;
APPCH:040,D,D05, ,D050S,LE,P,C,E M , ,   ,CF, ,MUR,LE,D, ,      ,0500,0190,0500,0199, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D05, ,D050U,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D05, ,D033O,LE,P,C,E   ,R,   ,AF, ,VSJ,LE,D, ,      ,0330,0150,0060,    ,-,03500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D05, ,D045O,LE,P,C,EY  ,R,   ,AF, ,VSJ,LE,D, ,      ,0450,0150,0330,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,D,D05, ,PALOS,LE,E,A,E C , ,   ,CF, ,ALT,LE,D, ,      ,1768,0416,1780,0230, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:090,D,D05, ,PALOS,LE,E,A,E   , ,   ,FD, ,ALT,LE,D, ,      ,1768,0416,1780,0460, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:100,D,D05, ,ALT48,LE,P,C,E   , ,   ,CF, ,ALT,LE,D, ,      ,1768,0480,1780,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:110,D,D05, ,D210W,LE,E,A,EY  ,R,   ,AF, ,VSJ,LE,D, ,      ,2100,0230,1440,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:120,D,D05, ,SANSI,LE,E,A,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:130,D,D05, ,SANSI,LE,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,3520,0046,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D23,DITRE,DITRE,LE,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D23,DITRE, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2340,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D23,DITRE,D051Y,LE,P,C,E   ,L,   ,AF, ,MUR,LE,D, ,      ,0510,0250,0770,    , ,FL090,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D23,DITRE,D041Y,LE,P,C,E   ,L,   ,AF, ,MUR,LE,D, ,      ,0410,0250,0510,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,A,D23,DITRE,CD23,LE,P,C,EE B, ,   ,CF, ,MUR,LE,D, ,      ,0410,0178,2210,0072,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D23, ,CD23,LE,P,C,E  I, ,   ,IF, ,MUR,LE,D, ,      ,0410,0178,    ,    ,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D23, ,FD23,LE,P,C,E  F, ,   ,CF, ,MUR,LE,D, ,      ,0410,0071,2210,0107,+,02700,     ,     , ,   ,    ,   ,MUR,LE,D, , ,0, ,S;
APPCH:030,D,D23, ,RW23,LE,P,G,G  M, ,   ,CF, ,MUR,LE,D, ,      ,0318,0008,2210,0063, ,00689,     ,     , ,   ,-301,   , , , , , ,0, ,S;
APPCH:040,D,D23, ,MUR,LE,D, ,V M , ,   ,CF, ,MUR,LE,D, ,      ,0000,0000,2210,0008, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D23, ,D221U,LE,P,C,EY  , ,   ,CF, ,MUR,LE,D, ,      ,2210,0210,2210,0210, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D23, ,D221W,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D23, ,D084W,LE,P,C,E   ,L,   ,AF, ,MUR,LE,D, ,      ,0840,0230,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,D,D23, ,DITRE,LE,E,A,E C , ,   ,CF, ,VSJ,LE,D, ,      ,0530,0150,0540,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:090,D,D23, ,DITRE,LE,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2340,0050,+,FL090,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I23,DITRE,DITRE,LE,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I23,DITRE, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2340,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I23,DITRE,D049Y,LE,P,C,EY  ,L,   ,AF, ,MUR,LE,D, ,      ,0490,0250,0770,    , ,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I23,DITRE,D044Y,LE,P,C,E   ,L,   ,AF, ,MUR,LE,D, ,      ,0440,0250,0490,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,I23,DITRE,CF23,LE,P,C,EE B, ,   ,CF, ,IRM,LE,P,I,      ,0456,0141,2240,0120,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I23,DIXIR,DIXIR,LE,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I23,DIXIR,CF23,LE,P,C,EE B, ,   ,CF, ,IRM,LE,P,I,      ,0456,0141,2240,0111,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I23, ,CF23,LE,P,C,E  I, ,   ,IF, ,IRM,LE,P,I,      ,0456,0141,    ,    ,J,04100,02500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I23, ,FF23,LE,P,C,E  F, ,   ,CF, ,IRM,LE,P,I,      ,0456,0074,2250,0067,H,02500,02500,     , ,   ,-300,   ,MUR,LE,D, , ,0,D,S;
APPCH:030,I,I23, ,RW23,LE,P,G,G  M, ,   ,CF, ,IRM,LE,P,I,      ,0456,0018,2250,0056, ,00689,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I23, ,RW23,LE,P,G,G M , ,   ,FD, ,MUR,LE,D, ,      ,0318,0008,2250,0031, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I23, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1910,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I23, ,D221U,LE,P,C,EY  , ,   ,CF, ,MUR,LE,D, ,      ,2210,0210,2210,0180, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I23, ,D221W,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,I,I23, ,D084W,LE,P,C,E   ,L,   ,AF, ,MUR,LE,D, ,      ,0840,0230,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,I,I23, ,DITRE,LE,E,A,E C , ,   ,CF, ,VSJ,LE,D, ,      ,0530,0150,0540,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:100,I,I23, ,DITRE,LE,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2340,0050,+,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L23,DITRE,DITRE,LE,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L23,DITRE, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2340,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L23,DITRE,D049Y,LE,P,C,EY  ,L,   ,AF, ,MUR,LE,D, ,      ,0490,0250,0770,    , ,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L23,DITRE,D044Y,LE,P,C,E   ,L,   ,AF, ,MUR,LE,D, ,      ,0440,0250,0490,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,L23,DITRE,CF23,LE,P,C,EE B, ,   ,CF, ,IRM,LE,P,I,      ,0456,0141,2240,0120,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L23,DIXIR,DIXIR,LE,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L23,DIXIR,CF23,LE,P,C,EE B, ,   ,CF, ,IRM,LE,P,I,      ,0456,0141,2240,0111,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L23, ,CF23,LE,P,C,E  I, ,   ,IF, ,IRM,LE,P,I,      ,0456,0141,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L23, ,FF23,LE,P,C,E  F, ,   ,CF, ,IRM,LE,P,I,      ,0456,0074,2250,0067,+,02500,     ,     , ,   ,    ,   ,MUR,LE,D, , ,0,D,S;
APPCH:030,L,L23, ,ML23,LE,P,C,E  M, ,   ,CF, ,IRM,LE,P,I,      ,0456,0028,2250,0046, ,01013,     ,     , ,   ,-305,   , , , , , ,0,D,S;
APPCH:040,L,L23, ,ML23,LE,P,C,E M , ,   ,FD, ,MUR,LE,D, ,      ,0396,0018,2250,0031, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L23, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1910,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L23, ,D221U,LE,P,C,EY  , ,   ,CF, ,MUR,LE,D, ,      ,2210,0210,2210,0180, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,L,L23, ,D221W,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,L,L23, ,D084W,LE,P,C,E   ,L,   ,AF, ,MUR,LE,D, ,      ,0840,0230,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,L,L23, ,DITRE,LE,E,A,E C , ,   ,CF, ,VSJ,LE,D, ,      ,0530,0150,0540,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:100,L,L23, ,DITRE,LE,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2340,0050,+,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW05 ,     ,      ,00641, ,    , ,   ;N37473745,W001081254,0000;
RWY:RW23 ,     ,      ,00640, ,IRM ,1,   ;N37484555,W001064492,0000;
