SID:010,2,PXM4A,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,00700,     ,18500, ,   ,    ,   ,PXM,MM,D, , , , , ;
SID:020,2,PXM4A,RW09,PXM,MM,D, ,V   , ,   ,FD, ,PXM,MM,D, ,      ,0000,0000,0890,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PXM4A,RW09,PXM,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PXM4B,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,00700,     ,18500, ,   ,    ,   ,PXM,MM,D, , , , , ;
SID:020,2,PXM4B,RW27,PXM,MM,D, ,V   , ,   ,FD, ,PXM,MM,D, ,      ,0000,0000,2690,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PXM4B,RW27,PXM,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D09-Z,PXM,PXM,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09-Z,PXM,PXM,MM,D, ,V   , ,   ,FD, ,PXM,MM,D, ,      ,0000,0000,2490,0080,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09-Z,PXM,CF09,MM,P,C,EE  ,R,   ,CF,Y,PXM,MM,D, ,      ,2690,0080,0890,0010,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D09-Z, ,CF09,MM,P,C,E  I, ,   ,IF, ,PXM,MM,D, ,      ,2690,0080,    ,    ,+,02600,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D09-Z, ,FF09,MM,P,C,E  F, ,   ,CF, ,PXM,MM,D, ,      ,2690,0050,0890,0030,+,01700,     ,     , ,   ,    ,   ,PXM,MM,D, , ,0, ,S;
APPCH:030,D,D09-Z, ,RW09,MM,P,G,G  M, ,   ,CF, ,PXM,MM,D, ,      ,2740,0011,0890,0040, ,00213,     ,     , ,   ,-355,   , , , , , ,0, ,S;
APPCH:040,D,D09-Z, ,PXM,MM,D, ,V M , ,   ,CF, ,PXM,MM,D, ,      ,0000,0000,0890,0011, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D09-Z, ,PXM,MM,D, ,V   , ,   ,FD, ,PXM,MM,D, ,      ,0000,0000,0890,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D09-Z, ,PXM,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D27,PXM,PXM,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D27,PXM,PXM,MM,D, ,V   , ,   ,FD, ,PXM,MM,D, ,      ,0000,0000,1050,0130,+,04500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D27,PXM,D089M,MM,P,C,E   ,L,   ,CF,Y,PXM,MM,D, ,      ,0890,0130,2690,0010,+,04200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D27,PXM,CF27,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D27, ,CF27,MM,P,C,E  I, ,   ,IF, ,PXM,MM,D, ,      ,0890,0100,    ,    ,+,03400,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D27, ,FF27,MM,P,C,E  F, ,   ,CF, ,PXM,MM,D, ,      ,0890,0070,2690,0030,+,02500,     ,     , ,   ,    ,   ,PXM,MM,D, , ,0, ,S;
APPCH:025,D,D27, ,40VOR,MM,P,C,E S , ,   ,CF, ,PXM,MM,D, ,      ,0890,0040,2690,0030,+,01500,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D27, ,RW27,MM,P,G,G  M, ,   ,CF, ,PXM,MM,D, ,      ,0679,0002,2690,0038, ,00342,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D27, ,PXM,MM,D, ,VYM , ,   ,CF, ,PXM,MM,D, ,      ,0000,0000,2690,0002, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D27, ,PXM,MM,D, ,V   , ,   ,FD, ,PXM,MM,D, ,      ,0000,0000,2690,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D27, ,PXM,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S09-Y,PXM,PXM,MM,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S09-Y,PXM,PXM,MM,D, ,V   ,R,   ,PI, ,PXM,MM,D, ,      ,0000,0000,2240,0100,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S09-Y,PXM,FS09,MM,P,C,EE  , ,   ,CF, ,PXM,MM,D, ,      ,2690,0070,0890,0030,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S09-Y, ,FS09,MM,P,C,E  F, ,   ,IF, ,PXM,MM,D, ,      ,2690,0070,    ,    ,+,02600,     ,19500, ,   ,    ,   ,PXM,MM,D, , ,0, ,S;
APPCH:030,S,S09-Y, ,RW09,MM,P,G,G  M, ,   ,CF, ,PXM,MM,D, ,      ,2740,0011,0890,0060, ,00213,     ,     , ,   ,-378,   , , , , , ,0, ,S;
APPCH:040,S,S09-Y, ,PXM,MM,D, ,VYM , ,   ,CF, ,PXM,MM,D, ,      ,0000,0000,0890,0011, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S09-Y, ,PXM,MM,D, ,VY  , ,   ,FC, ,PXM,MM,D, ,      ,0000,0000,0890,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S09-Y, ,PXM,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW09 ,     ,      ,00163, ,    , ,   ;N15523921,W097055938,0000;
RWY:RW27 ,     ,      ,00292, ,    , ,   ;N15523455,W097044201,0000;
