SID:010,5,TOKO1A,ALL,MI011,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,00600,     ,07000, ,   ,    ,   ,SBMI,SB,P,A, , , , ;
SID:020,5,TOKO1A,ALL,MI007,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TOKO1A,TOKOV,MI007,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,01500,     ,07000, ,   ,    ,   ,SBMI,SB,P,A, , , , ;
SID:020,6,TOKO1A,TOKOV,TOKOV,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
RWY:RW09 ,     ,      ,00004, ,    , ,   ;S22551510,W042500206,0853;
RWY:RW27 ,     ,      ,00007, ,    , ,   ;S22550263,W042493543,0262;
