SID:010,1,JACIN1,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1350,    ,+,01000,     ,10000, ,   ,    ,   ,YJAC,YM,P,A, , , , ;
SID:020,1,JACIN1,RW14, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1350,    ,+,02100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,JACIN1,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3150,    ,+,01000,     ,10000, ,   ,    ,   ,YJAC,YM,P,A, , , , ;
SID:020,1,JACIN1,RW32, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3150,    ,+,02100,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,RNVN,JN2ND,JN2ND,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,11000,-,210,    ,   , , , , , ,B,U,C;
APPCH:020,A,RNVN,JN2ND,JN2NI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:010,A,RNVN,JN2NE,JN2NE,YM,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,11000,-,210,    ,   , , , , , ,B,U,C;
APPCH:020,A,RNVN,JN2NE,JN2NI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:010,A,RNVN,JN2NG,JN2NG,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,11000,-,210,    ,   , , , , , ,B,U,C;
APPCH:020,A,RNVN,JN2NG,JN2NI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:010,R,RNVN, ,JN2NI,YM,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,11000, ,   ,    ,   , , , , , ,B,U,C;
APPCH:020,R,RNVN, ,JN2NF,YM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1350,0050,+,02000,     ,     , ,   ,    ,   ,YJAC,YM,P,A, ,B,U,C;
APPCH:030,R,RNVN, ,RW14,YM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1350,0050, ,00409,     ,     , ,   ,-300,   , , , , , ,B,U,C;
APPCH:040,R,RNVN, ,JN2NH,YM,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:050,R,RNVN, , , , , , E  , ,010,CA, , , , , ,      ,    ,    ,1350,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:010,A,RNVS,JN2SA,JN2SA,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,11000,-,210,    ,   , , , , , ,B,U,C;
APPCH:020,A,RNVS,JN2SA,JN2SI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:010,A,RNVS,JN2SB,JN2SB,YM,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,11000,-,210,    ,   , , , , , ,B,U,C;
APPCH:020,A,RNVS,JN2SB,JN2SI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:010,A,RNVS,JN2SC,JN2SC,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,11000,-,210,    ,   , , , , , ,B,U,C;
APPCH:020,A,RNVS,JN2SC,JN2SI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:010,R,RNVS, ,JN2SI,YM,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,11000, ,   ,    ,   , , , , , ,B,U,C;
APPCH:020,R,RNVS, ,JN2SF,YM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3150,0050,+,02060,     ,     , ,   ,    ,   ,YJAC,YM,P,A, ,B,U,C;
APPCH:030,R,RNVS, ,RW32,YM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3150,0050, ,00465,     ,     , ,   ,-300,   , , , , , ,B,U,C;
APPCH:040,R,RNVS, ,JN2SH,YM,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,U,C;
APPCH:050,R,RNVS, , , , , , E  , ,010,CA, , , , , ,      ,    ,    ,3150,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,U,C;
RWY:RW14 ,     ,      ,00359, ,    , ,   ;S30534133,E132103910,0000;
RWY:RW32 ,     ,      ,00415, ,    , ,   ;S30542591,E132112290,0000;
