SID:010,2,ANRO2P,RW15, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1480,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ANRO2P,RW15, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANRO2P,RW15,ANROS,SC,E,A,EE  , ,   ,CF, ,OSO,SC,D, ,      ,0170,0183,3600,0170,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANRO2Q,RW33, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3280,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ANRO2Q,RW33, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANRO2Q,RW33,ANROS,SC,E,A,EE  , ,   ,CF, ,OSO,SC,D, ,      ,0170,0183,3600,0030,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISUD2D,RW33, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,3280,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ISUD2D,RW33,ISUDO,SC,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISUD2P,RW15, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1480,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ISUD2P,RW15, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISUD2P,RW15,ISUDO,SC,E,A,EE  , ,   ,CF, ,VLD,SC,D, ,      ,1732,0354,3530,0120,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ISUD2Q,RW33, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3280,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ISUD2Q,RW33, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISUD2Q,RW33,ISUDO,SC,E,A,EE  , ,   ,CF, ,VLD,SC,D, ,      ,1732,0354,3530,0190,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISUD2R,RW15, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1480,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ISUD2R,RW15,ISUDO,SC,E,A,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KIKO2M,RW15, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1480,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KIKO2M,RW15, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KIKO2M,RW15,KIKOP,SC,E,A,EE  , ,   ,CF, ,VLD,SC,D, ,      ,1732,0754,1730,0140,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KIKO2N,RW33, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3280,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,2,KIKO2N,RW33, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KIKO2N,RW33,KIKOP,SC,E,A,EE  , ,   ,CF, ,VLD,SC,D, ,      ,1732,0754,1730,0150,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PUKA2C,RW15, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1480,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,5,PUKA2C,RW15,JO230,SC,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PUKA2C,RW15,PUKAN,SC,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PUKA2D,RW33, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,3280,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,5,PUKA2D,RW33,JO216,SC,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PUKA2D,RW33,PUKAN,SC,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TOMU2B,RW33, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3280,    ,+,00700,     ,10000, ,   ,    ,   , , , , , , , , ;
SID:020,2,TOMU2B,RW33, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TOMU2B,RW33,TOMUS,SC,E,A,EE  , ,   ,CF, ,VLD,SC,D, ,      ,1829,0817,1820,0160,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
