APPCH:010,A,D13,KUTRA,KUTRA,OE,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1220,T010,+,02000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D13,SBT,SBT,OE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D13,SBT,KUTRA,OE,P,C,E   , ,   ,CF, ,SBT,OE,D, ,      ,3030,0048,3020,0048, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D13,SBT,KUTRA,OE,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1220,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D13, ,KUTRA,OE,P,C,E  F, ,   ,IF, ,SBT,OE,D, ,      ,3030,0048,    ,    ,+,01800,     ,15000, ,   ,    ,   ,SBT,OE,D, , ,0, ,S;
APPCH:030,D,D13, ,MD13,OE,P,C,E  M, ,   ,CF, ,SBT,OE,D, ,      ,3025,0009,1220,0039, ,00566,     ,     , ,   ,-298,   , , , , , ,0, ,S;
APPCH:040,D,D13, ,MD13,OE,P,C,E M , ,   ,FA, ,SBT,OE,D, ,      ,3025,0009,1220,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D13, ,SBT,OE,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D13, ,SBT,OE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3100,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D31,NABIT,NABIT,OE,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,3100,T010,+,02000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D31,SBT,SBT,OE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D31,SBT,NABIT,OE,P,C,E   , ,   ,CF, ,SBT,OE,D, ,      ,1306,0050,1300,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D31,SBT,NABIT,OE,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,3100,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D31, ,NABIT,OE,P,C,E  F, ,   ,IF, ,SBT,OE,D, ,      ,1306,0050,    ,    ,+,01800,     ,15000, ,   ,    ,   ,SBT,OE,D, , ,0, ,S;
APPCH:030,D,D31, ,MD31,OE,P,C,E  M, ,   ,CF, ,SBT,OE,D, ,      ,1305,0011,3100,0039, ,00569,     ,     , ,   ,-303,   , , , , , ,0, ,S;
APPCH:040,D,D31, ,MD31,OE,P,C,E M , ,   ,FA, ,SBT,OE,D, ,      ,1305,0011,3100,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D31, ,SBT,OE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D31, ,SBT,OE,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1220,T010, ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW13 ,     ,      ,00341, ,    , ,   ;N22425504,E053162571,0000;
RWY:RW31 ,     ,      ,00330, ,    , ,   ;N22422151,E053171165,1417;
