SID:010,5,LITR1D,RW07,BZ910,MZ,P,C,E   , ,   ,CF, ,CTM,MM,D, ,      ,1756,0573,0780,0030,+,01500,     ,19500, ,   ,    ,   ,BZE,MZ,D, , , , , ;
SID:020,5,LITR1D,RW07,BZ908,MZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LITR1D,RW07,LITRA,MZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LITR1E,RW25,BZ911,MZ,P,C,E   , ,   ,CF, ,CTM,MM,D, ,      ,1894,0610,2580,0100,+,05000,     ,19500, ,   ,    ,   ,BZE,MZ,D, , , , , ;
SID:020,5,LITR1E,RW25,BZ909,MZ,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LITR1E,RW25,LITRA,MZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,19500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MESK1E,RW25,BZ911,MZ,P,C,E   , ,   ,CF, ,CTM,MM,D, ,      ,1894,0610,2580,0100,+,05000,     ,19500, ,   ,    ,   ,BZE,MZ,D, , , , , ;
SID:020,5,MESK1E,RW25,AVAKO,MZ,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MESK1E,RW25,MESKI,MZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,19500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MUSI1E,RW25,BZ911,MZ,P,C,E   , ,   ,CF, ,CTM,MM,D, ,      ,1894,0610,2580,0100,+,05000,     ,19500, ,   ,    ,   ,BZE,MZ,D, , , , , ;
SID:020,5,MUSI1E,RW25,AVAKO,MZ,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MUSI1E,RW25,MUSIV,MZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,19500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VESK1D,RW07,BZ910,MZ,P,C,E   , ,   ,CF, ,CTM,MM,D, ,      ,1756,0573,0780,0030,+,01500,     ,19500, ,   ,    ,   ,BZE,MZ,D, , , , , ;
SID:020,5,VESK1D,RW07,BZ912,MZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VESK1D,RW07,BZ913,MZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,08000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VESK1D,RW07,VESKU,MZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VESK1E,RW25,BZ911,MZ,P,C,E   , ,   ,CF, ,CTM,MM,D, ,      ,1894,0610,2580,0100,+,05000,     ,19500, ,   ,    ,   ,BZE,MZ,D, , , , , ;
SID:020,5,VESK1E,RW25,AVAKO,MZ,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VESK1E,RW25,VESKU,MZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,19500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,XIGI1D,RW07,BZ910,MZ,P,C,E   , ,   ,CF, ,CTM,MM,D, ,      ,1756,0573,0780,0030,+,01500,     ,19500, ,   ,    ,   ,BZE,MZ,D, , , , , ;
SID:020,5,XIGI1D,RW07,BZ912,MZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,XIGI1D,RW07,BZ913,MZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,08000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,XIGI1D,RW07,XIGIS,MZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,XIGI1E,RW25,BZ911,MZ,P,C,E   , ,   ,CF, ,CTM,MM,D, ,      ,1894,0610,2580,0100,+,05000,     ,19500, ,   ,    ,   ,BZE,MZ,D, , , , , ;
SID:020,5,XIGI1E,RW25,XIGIS,MZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,19500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BUKK1A,RW07,BUKKY,MZ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,20000, ,   ,    ,   ,BZE,MZ,D, , , , , ;
STAR:020,5,BUKK1A,RW07,BZ908,MZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BUKK1A,RW07,CAPPI,MZ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,BUKK1B,RW25,BUKKY,MZ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,20000, ,   ,    ,   ,BZE,MZ,D, , , , , ;
STAR:020,5,BUKK1B,RW25,NOREB,MZ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , , , , ;
