SID:010,5,ABBEY3,RW16L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,00500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,5,ABBEY3,RW16L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ABBEY3,RW16L,KEVIN,YM,P,C,EY  , ,   ,CF, ,CB,YM,D, ,      ,0461,1276,1280,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ABBEY3,RW16L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1280,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ABBEY3,RW16L,JULIA,YM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ABBEY3,RW16L,ABBEY,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ABBEY3,RW16L,WOL,YM,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,FISHA9,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,00800,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,5,FISHA9,RW07,FISHA,YM,P,C,EB  , ,   ,CF, ,CB,YM,D, ,      ,0414,1357,0660,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FISHA9,OLSEM,FISHA,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,FISHA9,OLSEM,OLSEM,YM,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,FISHA9,WOL,FISHA,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,FISHA9,WOL,WOL,YM,D,B,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GROOK1,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,00500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,5,GROOK1,RW16R,DUNES,YM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GROOK1,RW16R,DEENA,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GROOK1,RW16R,GROOK,YM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GROOK1,KADOM,GROOK,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,GROOK1,KADOM,OLVAG,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GROOK1,KADOM,GUSPU,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,GROOK1,KADOM,EGOPO,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,GROOK1,KADOM,ANKUB,YM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,270,    ,   , , , , , , , , ;
SID:060,6,GROOK1,KADOM,KADOM,YM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GROOK1,RIC,GROOK,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,GROOK1,RIC,OLVAG,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GROOK1,RIC,GUSPU,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,GROOK1,RIC,EGOPO,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,GROOK1,RIC,ANKUB,YM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,270,    ,   , , , , , , , , ;
SID:060,6,GROOK1,RIC,UPMAR,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     ,-,300,    ,   , , , , , , , , ;
SID:070,6,GROOK1,RIC,RIC,YM,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GROOK1,WOL,GROOK,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,GROOK1,WOL,OLVAG,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,GROOK1,WOL,ISBEX,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:040,6,GROOK1,WOL,WOL,YM,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KADOM1,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,00800,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,2,KADOM1,RW34L, , , , ,    , ,   ,CD, ,SY,YM,D, ,      ,    ,    ,2900,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KADOM1,RW34L,KADOM,YM,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEVIN7,RW16L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,00500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,5,KEVIN7,RW16L,IDBIM,YM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,KEVIN7,RW16L,KEVIN,YM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,6,KEVIN7,CAWLY,KEVIN,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,KEVIN7,CAWLY,CAWLY,YB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KEVIN7,DIPSO,KEVIN,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,KEVIN7,DIPSO,EXOVA,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:030,6,KEVIN7,DIPSO,PEDLU,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,KEVIN7,DIPSO,DIPSO,YB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KEVIN7,EVONN,KEVIN,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,KEVIN7,EVONN,EVONN,YB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KEVIN7,NOBAR,KEVIN,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,KEVIN7,NOBAR,EXOVA,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:030,6,KEVIN7,NOBAR,PEDLU,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,KEVIN7,NOBAR,NOBAR,YM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KEVIN7,OLSEM,KEVIN,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,KEVIN7,OLSEM,EXOVA,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:030,6,KEVIN7,OLSEM,PEDLU,YM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,KEVIN7,OLSEM,OLSEM,YM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KEVIN7,OPTIC,KEVIN,YM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,KEVIN7,OPTIC,OPTIC,YM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MARUB7,RW34R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,00500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,5,MARUB7,RW34R, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1050,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,MARUB7,RW34R,MARUB,YM,E,A,EB  , ,   ,CF, ,CB,YM,D, ,      ,0431,1391,0750,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MARUB7,WOL,MARUB,YM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,6,MARUB7,WOL, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1440,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MARUB7,WOL,WOL,YM,D,B,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OLSEM1,RW34R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,00500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,5,OLSEM1,RW34R,HALAS,YM,E,A,E   , ,   ,CF, ,CB,YM,D, ,      ,0386,1336,0230,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OLSEM1,RW34R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OLSEM1,RW34R,OLSEM,YM,E,A,EE  , ,   ,CF, ,CB,YM,D, ,      ,0394,1545,0380,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIC6,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,01500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,2,RIC6,RW34L,RIC,YM,D,B,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SY3,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,00800,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,1,SY3,RW07, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SY3,RW16L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,00500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,1,SY3,RW16L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SY3,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,00800,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,1,SY3,RW16R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SY3,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2420,    ,+,01500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,1,SY3,RW25, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2420,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SY3,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,00800,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,1,SY3,RW34L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SY3,RW34R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,00500,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,1,SY3,RW34R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,WOL2,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,00800,     ,10000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
SID:020,2,WOL2,RW34L, , , , ,    , ,   ,CD, ,SY,YM,D, ,      ,    ,    ,2900,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,WOL2,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2600,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,WOL2,RW34L,ANKUB,YM,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,WOL2,RW34L,WOL,YM,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BORE4A, ,BOREE,YM,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,11000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
STAR:020,5,BORE4A, ,VASRA,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BORE4A, ,BEROW,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BORE4A, ,OVILS,YM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,BORE4A,RW07,OVILS,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
STAR:020,6,BORE4A,RW07,OVILS,YM,P,C,EE  , ,010,FM, ,CB,YM,D, ,      ,0340,1349,1580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,BORE4A,RW16B,OVILS,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
STAR:020,6,BORE4A,RW16B,OVILS,YM,P,C,EE  , ,010,FM, ,CB,YM,D, ,      ,0340,1349,1580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,BORE4A,RW25,OVILS,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
STAR:020,6,BORE4A,RW25,OVILS,YM,P,C,EE  , ,010,FM, ,CB,YM,D, ,      ,0340,1349,1580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,BORE4A,RW34L,OVILS,YM,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,YSSY,YM,P,A, , , , ;
STAR:020,6,BORE4A,RW34L,JENTL,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,BORE4A,RW34L,ZONKA,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BORE4A,RW34L,DUDOK,YM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,BORE4A,RW34L,NASHO,YM,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
