APPCH:010,A,R15,CMTNA,CMTNA,YB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15,CMTNA,CMTNI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R15,CMTNC,CMTNC,YB,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15,CMTNC,CMTNI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R15,CMTND,CMTND,YB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15,CMTND,CMTNI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R15, ,CMTNI,YB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,11000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R15, ,CMTNF,YB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1500,0050,+,02650,     ,     , ,   ,    ,   ,YCMT,YB,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R15, ,CMTNM,YB,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1500,0050, ,01054,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R15, ,CMTNH,YB,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R15, , , , , , E  ,L,010,VM,Y, , , , ,      ,    ,    ,3500,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,CMTSE,CMTSE,YB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,CMTSE,CMTSI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,CMTSG,CMTSG,YB,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,CMTSG,CMTSI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,CMTSJ,CMTSJ,YB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,CMTSJ,CMTSI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R33, ,CMTSI,YB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,11000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R33, ,CMTSF,YB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3300,0050,+,02550,     ,     , ,   ,    ,   ,YCMT,YB,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R33, ,CMTSM,YB,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,3300,0050, ,00954,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R33, ,CMTSH,YB,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R33, , , , , , E  , ,010,CA, , , , , ,      ,    ,    ,3300,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW01 ,-0900,      ,00895, ,    , ,   ;S22462884,E147371557,0000;
RWY:RW15 ,     ,      ,00918, ,    , ,   ;S22460070,E147365940,0000;
RWY:RW19 ,     ,      ,00863, ,    , ,   ;S22455806,E147373280,0000;
RWY:RW33 ,     ,      ,00904, ,    , ,   ;S22464041,E147371615,0000;
