SID:010,2,AGAVE3,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0850,    ,+,00450,     ,18500, ,   ,    ,   ,VSA,MM,D, , , , , ;
SID:020,2,AGAVE3,RW08,VSA,MM,D, ,V   , ,   ,FD, ,VSA,MM,D, ,      ,0000,0000,0860,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AGAVE3,RW08, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AGAVE3,RW08,D054J,MM,P,C,E   ,L,   ,AF, ,VSA,MM,D, ,      ,0537,0100,0860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AGAVE3,RW08,AGAVE,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GRUTA4,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2650,    ,+,00450,     ,18500, ,   ,    ,   ,VSA,MM,D, , , , , ;
SID:020,2,GRUTA4,RW26,VSA,MM,D, ,V   , ,   ,FD, ,VSA,MM,D, ,      ,0000,0000,2630,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GRUTA4,RW26, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GRUTA4,RW26,D186J,MM,P,C,E   ,L,   ,AF, ,VSA,MM,D, ,      ,1861,0100,2630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GRUTA4,RW26,GRUTA,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOXEG2,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0850,    ,+,00450,     ,18500, ,   ,    ,   ,VSA,MM,D, , , , , ;
SID:020,2,NOXEG2,RW08,VSA,MM,D, ,V   , ,   ,FD, ,VSA,MM,D, ,      ,0000,0000,0860,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NOXEG2,RW08,D081O,MM,P,C,E   , ,   ,CF, ,VSA,MM,D, ,      ,0805,0150,0700,0051, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOXEG2,RW08,NOXEG,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NUKAR3,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2650,    ,+,00450,     ,18500, ,   ,    ,   ,VSA,MM,D, , , , , ;
SID:020,2,NUKAR3,RW26,VSA,MM,D, ,V   , ,   ,FD, ,VSA,MM,D, ,      ,0000,0000,2630,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NUKAR3,RW26,D272O,MM,P,C,E   , ,   ,CF, ,VSA,MM,D, ,      ,2718,0150,2880,0053, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
