SID:010,1,BALDY3,RW07L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0780,    ,+,01550,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BALDY3,RW07L, , , , ,    , ,   ,VD, ,PXR,K2,D, ,      ,    ,    ,0750,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BALDY3,RW07L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,BALDY3,RW07L,BAYTA,K2,E,A,E   , ,   ,CF, ,PXR,K2,D, ,      ,0700,0300,0700,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,BALDY3,RW07L,CHOPR,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,1,BALDY3,RW07L,GILAA,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BALDY3,RW07R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0780,    ,+,01550,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BALDY3,RW07R, , , , ,    , ,   ,VD, ,PXR,K2,D, ,      ,    ,    ,0700,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BALDY3,RW07R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,BALDY3,RW07R,BAYTA,K2,E,A,E   , ,   ,CF, ,PXR,K2,D, ,      ,0700,0300,0700,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,BALDY3,RW07R,CHOPR,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,1,BALDY3,RW07R,GILAA,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BALDY3,RW08, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0780,    ,+,01550,     ,18000, ,   ,    ,   , , , , , , , , ;
