SID:020,1,CHAR7B,RW18, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,1750,0040,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,CHAR7B,RW18, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3100,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,1,CHAR7B,RW18,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,CHAR7B,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0040,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,CHAR7B,RW36,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0020,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CHAR7B, ,D001D,OA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,2,CHAR7B, ,D001F,OA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CHAR7B, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2110,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,CHAR7B, ,HRT,OA,D,B,E   , ,   ,CF, ,AHR,OA,D, ,      ,3434,0003,2560,0020,+,09600,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,2,CHAR7B, ,CHARE,OA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,CHAR7B, ,CHARN,OA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAXU2A,RW36, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,0040,0058, ,     ,     ,14000, ,   ,    ,   ,AHR,OA,D, , , , , ;
SID:020,2,DAXU2A,RW36, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAXU2A,RW36,DAXUP,OA,E,A,EEC , ,   ,CF, ,AHR,OA,D, ,      ,0388,0636,0400,0530, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAXU2D,RW18, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,1840,0025, ,     ,     ,14000, ,   ,    ,   ,AHR,OA,D, , , , , ;
SID:020,2,DAXU2D,RW18, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAXU2D,RW18,DAXUP,OA,E,A,EEC , ,   ,CF, ,AHR,OA,D, ,      ,0388,0636,0400,0590, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,QALA7B,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,QALA7B,RW18, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,1750,0040,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,QALA7B,RW18, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3100,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,1,QALA7B,RW18,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,QALA7B,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0040,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,QALA7B,RW36,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0020,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,QALA7B, ,D001D,OA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,2,QALA7B, ,D001F,OA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,QALA7B, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,QALA7B, ,QUEBC,OA,P,C,E   , ,   ,CF, ,AHR,OA,D, ,      ,0385,0218,0400,0110,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,QALA7B, ,QALA,OA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SHIN7B,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,SHIN7B,RW18, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,1750,0040,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SHIN7B,RW18, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3100,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,1,SHIN7B,RW18,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SHIN7B,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0040,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,SHIN7B,RW36,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0020,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SHIN7B, ,D001D,OA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,2,SHIN7B, ,D001F,OA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SHIN7B, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SHIN7B, ,HRT,OA,D,B,E   , ,   ,CF, ,AHR,OA,D, ,      ,3434,0003,1120,0030,+,09600,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,2,SHIN7B, ,SIERA,OA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,SHIN7B, ,SHIND,OA,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOKA2A,RW36, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,0040,0058, ,     ,     ,14000, ,   ,    ,   ,AHR,OA,D, , , , , ;
SID:020,2,SOKA2A,RW36,AHR,OA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,SOKA2A,RW36,SOKAM,OA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOKA2D,RW18, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,1840,0025, ,     ,     ,14000, ,   ,    ,   ,AHR,OA,D, , , , , ;
SID:020,2,SOKA2D,RW18,AHR,OA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,SOKA2D,RW18, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOKA2D,RW18,AHR,OA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SOKA2D,RW18,SOKAM,OA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SOKA7B,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,SOKA7B,RW18, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,1750,0040,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SOKA7B,RW18, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3100,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,1,SOKA7B,RW18,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SOKA7B,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0040,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,SOKA7B,RW36,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0020,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOKA7B, ,D001D,OA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,2,SOKA7B, ,D001F,OA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOKA7B, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2110,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOKA7B, ,HRT,OA,D,B,E   , ,   ,CF, ,AHR,OA,D, ,      ,3434,0003,2560,0020,+,09600,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,2,SOKA7B, ,KILO,OA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,SOKA7B, ,SOKAM,OA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VELD2A,RW36, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,0040,0058, ,     ,     ,14000, ,   ,    ,   ,AHR,OA,D, , , , , ;
SID:020,2,VELD2A,RW36, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VELD2A,RW36,AHR,OA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VELD2A,RW36,VELDT,OA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VELD2D,RW18, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,1840,0025, ,     ,     ,14000, ,   ,    ,   ,AHR,OA,D, , , , , ;
SID:020,2,VELD2D,RW18, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VELD2D,RW18,AHR,OA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VELD2D,RW18,VELDT,OA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,VELD7B,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,VELD7B,RW18, , , , ,    , ,   ,CD, ,AHR,OA,D, ,      ,    ,    ,1750,0040,+,04700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,VELD7B,RW18, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3100,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,1,VELD7B,RW18,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,VELD7B,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0040,    ,+,03690,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,1,VELD7B,RW36,D001D,OA,P,C,EE  , ,   ,CF, ,AHR,OA,D, ,      ,0008,0040,0020,0020,+,04300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VELD7B, ,D001D,OA,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   ,HRT,OA,D,B,B, , , ;
SID:020,2,VELD7B, ,D001F,OA,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VELD7B, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VELD7B, ,HRT,OA,D,B,E   , ,   ,CF, ,AHR,OA,D, ,      ,3434,0003,1120,0030,+,09600,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,2,VELD7B, ,VICTR,OA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,VELD7B, ,VELDT,OA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KALO1A,ALL,KALOT,OA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,16000, ,   ,    ,   ,AHR,OA,D, , , , , ;
STAR:020,2,KALO1A,ALL,D039K,OA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KALO1A,ALL,AHR,OA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RUTA1A,ALL,RUTAB,OA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,16000, ,   ,    ,   ,AHR,OA,D, , , , , ;
STAR:020,2,RUTA1A,ALL,D128K,OA,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RUTA1A,ALL,AHR,OA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SARS1A,ALL,SARSA,OA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,16000, ,   ,    ,   ,AHR,OA,D, , , , , ;
STAR:020,2,SARS1A,ALL,D078K,OA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SARS1A,ALL,AHR,OA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D18,AHR,AHR,OA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,16000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,AHR,AHR,OA,D, ,V   , ,   ,FD, ,AHR,OA,D, ,      ,0000,0000,0160,0135,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,AHR,CD18,OA,P,C,EE B,L,   ,CF,Y,AHR,OA,D, ,      ,3550,0130,1750,0010,+,06500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18, ,CD18,OA,P,C,E  I, ,   ,IF, ,AHR,OA,D, ,      ,3550,0130,    ,    ,+,06500,     ,16000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,FD18,OA,P,C,E  F, ,   ,CF, ,AHR,OA,D, ,      ,3550,0080,1750,0050,+,05500,     ,     , ,   ,    ,   ,AHR,OA,D, , ,0, ,S;
APPCH:025,D,D18, ,40VOR,OA,P,C,E S , ,   ,CF, ,AHR,OA,D, ,      ,3550,0040,1750,0040,+,04230,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D18, ,MD18,OA,P,C,E  M, ,   ,CF, ,AHR,OA,D, ,      ,3550,0016,1750,0024, ,03466,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D18, ,AHR,OA,D, ,V M , ,   ,CF, ,AHR,OA,D, ,      ,0000,0000,1750,0016, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,AHR,OA,D, ,V   , ,   ,FD, ,AHR,OA,D, ,      ,0000,0000,1750,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D18, ,AHR,OA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,190,    ,   , , , , , ,0, ,S;
APPCH:070,D,D18, ,AHR,OA,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0650,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,AHR,AHR,OA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,16000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,AHR,AHR,OA,D, ,V   , ,   ,FD, ,AHR,OA,D, ,      ,0000,0000,2110,0145,+,07800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,AHR,CD36,OA,P,C,EE B,L,   ,CF,Y,AHR,OA,D, ,      ,1900,0140,0100,0010,+,07200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D36, ,CD36,OA,P,C,E  I, ,   ,IF, ,AHR,OA,D, ,      ,1900,0140,    ,    ,+,07200,     ,16000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D36, ,FD36,OA,P,C,E  F, ,   ,CF, ,AHR,OA,D, ,      ,1900,0093,0100,0047,+,06500,     ,     , ,   ,    ,   ,AHR,OA,D, , ,0, ,S;
APPCH:025,D,D36, ,49VOR,OA,P,C,E S , ,   ,CF, ,AHR,OA,D, ,      ,1900,0049,0100,0044,+,04850,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:030,D,D36, ,MD36,OA,P,C,E  M, ,   ,CF, ,AHR,OA,D, ,      ,1900,0016,0100,0033, ,03633,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:040,D,D36, ,AHR,OA,D, ,V M , ,   ,CF, ,AHR,OA,D, ,      ,0000,0000,0100,0016, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D36, ,AHR,OA,D, ,V   , ,   ,FD, ,AHR,OA,D, ,      ,0000,0000,0100,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D36, ,AHR,OA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07800,     ,     ,-,190,    ,   , , , , , ,0, ,S;
APPCH:070,D,D36, ,AHR,OA,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2650,T010,+,07800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q18-Z,HRT,HRT,OA,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q18-Z,HRT,HRT,OA,D,B,E   , ,   ,FD, ,AHR,OA,D, ,      ,3434,0003,0150,0153,+,07600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q18-Z,HRT,CQ18,OA,P,C,EE B,L,   ,CF,Y,AHR,OA,D, ,      ,3597,0150,1800,0010,+,07600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,Q,Q18-Z, ,CQ18,OA,P,C,E  I, ,   ,IF, ,HRT,OA,D,B,      ,    ,    ,    ,    ,+,07600,     ,14000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:015,Q,Q18-Z, ,VOR10,OA,P,C,E S , ,   ,CF, ,HRT,OA,D,B,      ,    ,    ,1800,0050,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q18-Z, ,FQ18,OA,P,C,E  F, ,   ,CF, ,HRT,OA,D,B,      ,    ,    ,1800,0030,+,05200,     ,     , ,   ,-302,   ,HRT,OA,D,B,B,0, ,S;
APPCH:030,Q,Q18-Z, ,MQ18,OA,P,C,E  M, ,   ,CF, ,AHR,OA,D, ,      ,    ,0010,1800,0060, ,03280,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,Q,Q18-Z, ,HRT,OA,D,B,E M , ,   ,CF, ,AHR,OA,D, ,      ,3434,0003,1800,0007, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q18-Z, ,HRT,OA,D,B,E   , ,   ,FD, ,AHR,OA,D, ,      ,3434,0003,1900,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q18-Z, ,HRT,OA,D,B,EE H,R,   ,CF,Y,AHR,OA,D, ,      ,3434,0003,0610,0060, ,10000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW18 ,+1100,      ,03178, ,    , ,   ;N34131629,E062134824,0000;
RWY:RW36 ,-1100,      ,03290, ,    , ,   ;N34113968,E062133327,0000;
