SID:010,5,PERI1N,RW36L,NY360,LH,P,C,EY  , ,   ,CF, ,NYR,LH,D, ,      ,3553,0063,3550,0065, ,     ,     ,10000,-,220,    ,   ,LHNY,LH,P,A, , , , ;
SID:020,5,PERI1N,RW36L,NYR,LH,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PERI1N,RW36L,PERIT,LH,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PERI1S,RW18R,NY189,LH,P,C,EY  , ,   ,CF, ,NYR,LH,D, ,      ,1753,0018,1750,0011, ,     ,     ,10000, ,   ,    ,   ,LHNY,LH,P,A, , , , ;
SID:020,5,PERI1S,RW18R,PERIT,LH,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PERI1A,ALL,PERIT,LH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   ,LHNY,LH,P,A, , , , ;
STAR:020,5,PERI1A,ALL,NY101,LH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PERI1A,ALL,NY102,LH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PERI1A,ALL,NYR,LH,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:010,A,R18RY,NYR,NYR,LH,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18RY,NYR,NY194,LH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , ,A,J,S;
APPCH:030,A,R18RY,NYR,NY193,LH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:040,A,R18RY,NYR,NY192,LH,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,R,R18RY, ,NY192,LH,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:020,R,R18RY, ,NY191,LH,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1750,0035,+,02100,     ,     , ,   ,    ,   ,LHNY,LH,P,A, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R18RY, ,RW18R,LH,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1750,0051, ,00378,     ,     , ,   ,-320,   , , , , , ,A,J,S;
