SID:010,2,GORA2A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1700,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,GORA2A,RW17,GORAT,EP,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,1848,0265,1850,0240,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GORA2B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3500,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,GORA2B,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GORA2B,RW35,GORAT,EP,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,1848,0265,1850,0210,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GRIN2A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1700,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,GRIN2A,RW17,GRINA,UM,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,1664,0354,1660,0330,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GRIN2B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3500,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,GRIN2B,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GRIN2B,RW35,GRINA,UM,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,1664,0354,1660,0300,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOME2A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1700,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,KOME2A,RW17, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOME2A,RW17,KOMEN,UM,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,1039,0367,1040,0330,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOME2B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3500,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,KOME2B,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOME2B,RW35,KOMEN,UM,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,1039,0367,1040,0290,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OGRE2A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1700,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,OGRE2A,RW17, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OGRE2A,RW17,OGREL,UM,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,1448,0311,1450,0270,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OGRE2B,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3500,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,OGRE2B,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OGRE2B,RW35,OGREL,UM,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,1448,0311,1450,0240,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEPA2A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1700,    ,+,01100,     ,06000, ,   ,    ,   ,GRD,UM,D, , , , , ;
SID:020,2,PEPA2A,RW17, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PEPA2A,RW17,PEPAR,UM,E,A,EEC , ,   ,CF, ,GRD,UM,D, ,      ,0694,0381,0690,0330,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
