SID:010,5,VALE2F,RW18,RA400,EV,P,C,E   , ,   ,CF, ,RIA,EV,D, ,      ,1727,0043,1750,0034,+,01600,     ,05000,-,210,    ,   ,EVRA,EV,P,A, , , , ;
SID:020,5,VALE2F,RW18,RA430,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VALE2F,RW18,RA431,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VALE2F,RW18,RA432,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VALE2F,RW18,RA434,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,VALE2F,RW18,VALED,EV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VALE2H,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3550,    ,+,00600,     ,05000, ,   ,    ,   ,EVRA,EV,P,A, , , , ;
SID:020,5,VALE2H,RW36,RA500,EV,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VALE2H,RW36,RA551,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VALE2H,RW36,RA552,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VALE2H,RW36,RA553,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,VALE2H,RW36,RA533,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,VALE2H,RW36,RA555,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,VALE2H,RW36,VALED,EV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VALE4J,RW36,RA505,EV,P,C,EY  , ,   ,CF, ,RIA,EV,D, ,      ,3600,0022,3550,0013,+,01000,     ,05000,-,180,    ,   ,EVRA,EV,P,A, , , , ;
SID:020,5,VALE4J,RW36,RA529,EV,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,VALE4J,RW36,RA530,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,VALE4J,RW36,RA531,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VALE4J,RW36,RA532,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,VALE4J,RW36,RA533,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,VALE4J,RW36,VALED,EV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VANA2F,RW18,RA400,EV,P,C,E   , ,   ,CF, ,RIA,EV,D, ,      ,1727,0043,1750,0034,+,01500,     ,05000,-,210,    ,   ,EVRA,EV,P,A, , , , ;
SID:020,5,VANA2F,RW18,RA401,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VANA2F,RW18,RA402,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VANA2F,RW18,RA403,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VANA2F,RW18,RA407,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,VANA2F,RW18,RA408,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,VANA2F,RW18,VANAG,EV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VANA2H,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3550,    ,+,00600,     ,05000, ,   ,    ,   ,EVRA,EV,P,A, , , , ;
SID:020,5,VANA2H,RW36,RA500,EV,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VANA2H,RW36,RA501,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VANA2H,RW36,RA502,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VANA2H,RW36,RA503,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,VANA2H,RW36,VANAG,EV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AMOL2R,RW18,AMOLI,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL130,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,AMOL2R,RW18,RA620,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AMOL2R,RW18,PUZFE,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL090,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,AMOL2R,RW18,RA622,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,AMOL2R,RW18,AKSEJ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,AMOL2U,RW36,AMOLI,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL130,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,AMOL2U,RW36,RA620,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AMOL2U,RW36,PUZFE,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL090,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,AMOL2U,RW36,RA706,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,AMOL2U,RW36,NETME,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,AMOL2V,RW36,AMOLI,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL130,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,AMOL2V,RW36,PUZFE,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AMOL2V,RW36,RA707,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL060,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,AMOL2V,RW36,RA708,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AMOL2V,RW36,FOZDI,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:060,5,AMOL2V,RW36,SAFNE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ASKO2G,RW18,ASKOR,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL130,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ASKO2G,RW18,RA636,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL100,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ASKO2G,RW18,ABURE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASKO2G,RW18,RA632,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,ASKO2G,RW18,TICAC,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,ASKO2G,RW18,ITAZE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,ASKO2G,RW18,AKNEZ,EV,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ASKO2T,RW36,ASKOR,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL130,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ASKO2T,RW36,RA636,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL100,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ASKO2T,RW36,ABURE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASKO2T,RW36,RA737,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ASKO2T,RW36,SIDRE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ASKO2V,RW36,ASKOR,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ASKO2V,RW36,RA636,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL100,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ASKO2V,RW36,ABURE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASKO2V,RW36,RA743,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,ASKO2V,RW36,SAFNE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,BARV2R,RW18,BARVA,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,BARV2R,RW18,RA623,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BARV2R,RW18,PUZFE,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL090,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,BARV2R,RW18,RA622,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,BARV2R,RW18,AKSEJ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,BARV2U,RW36,BARVA,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,BARV2U,RW36,RA623,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BARV2U,RW36,PUZFE,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL090,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,BARV2U,RW36,RA706,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,BARV2U,RW36,NETME,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,BARV2V,RW36,BARVA,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,BARV2V,RW36,RA707,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL080,FL060,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,BARV2V,RW36,RA708,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BARV2V,RW36,FOZDI,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,BARV2V,RW36,SAFNE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ERIV2R,RW18,ERIVA,EY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL100,     ,-,250,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ERIV2R,RW18,RA627,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ERIV2R,RW18,RA628,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ERIV2R,RW18,RA626,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ERIV2R,RW18,EFUNE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ERIV2R,RW18,AKSEJ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ERIV2U,RW36,ERIVA,EY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL100,     ,-,250,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ERIV2U,RW36,RA627,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ERIV2U,RW36,RA628,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ERIV2U,RW36,RA626,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ERIV2U,RW36,NETME,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ERIV2V,RW36,ERIVA,EY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL100,     ,-,250,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ERIV2V,RW36,RA723,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ERIV2V,RW36,RA721,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ERIV2V,RW36,RA722,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ERIV2V,RW36,FOZDI,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL070,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:060,5,ERIV2V,RW36,SAFNE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,GUNT2G,RW18,GUNTA,EY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,GUNT2G,RW18,RA630,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,GUNT2G,RW18,RA631,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GUNT2G,RW18,ABURE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,GUNT2G,RW18,RA632,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:060,5,GUNT2G,RW18,TICAC,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,GUNT2G,RW18,ITAZE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:080,5,GUNT2G,RW18,AKNEZ,EV,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,GUNT2R,RW18,GUNTA,EY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,GUNT2R,RW18,RA629,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GUNT2R,RW18,FOZDI,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:040,5,GUNT2R,RW18,RA626,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,GUNT2R,RW18,EFUNE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,GUNT2R,RW18,AKSEJ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,GUNT2U,RW36,GUNTA,EY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,GUNT2U,RW36,RA629,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GUNT2U,RW36,FOZDI,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:040,5,GUNT2U,RW36,RA626,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,GUNT2U,RW36,NETME,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,GUNT2V,RW36,GUNTA,EY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL105,FL095,     ,-,240,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,GUNT2V,RW36,RA730,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:030,5,GUNT2V,RW36,SAFNE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,LAPS2G,RW18,LAPSA,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,LAPS2G,RW18,RA643,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LAPS2G,RW18,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,LAPS2G,RW18,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,LAPS2G,RW18,ITAZE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,LAPS2G,RW18,AKNEZ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,LAPS2S,RW18,LAPSA,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,LAPS2S,RW18,RA643,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LAPS2S,RW18,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,LAPS2S,RW18,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,LAPS2S,RW18,TICAC,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,LAPS2T,RW36,LAPSA,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,LAPS2T,RW36,RA643,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LAPS2T,RW36,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,LAPS2T,RW36,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,LAPS2T,RW36,SIDRE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,LUTA2G,RW18,LUTAL,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,LUTA2G,RW18,RA600,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LUTA2G,RW18,RA601,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LUTA2G,RW18,RA602,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LUTA2G,RW18,RA603,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:060,5,LUTA2G,RW18,AKNEZ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,LUTA2T,RW36,LUTAL,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,LUTA2T,RW36,RA600,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LUTA2T,RW36,RA601,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LUTA2T,RW36,RA741,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,220,    ,   , , , , , , , , ;
