SID:060,2,JOFE1A,RW05,SIVAL,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,JOFE1A,RW05,JOFER,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,JOFE1B,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,00600,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,JOFE1B,RW23,DAO,RP,D, ,V   , ,   ,FA, ,DAO,RP,D, ,      ,0000,0000,1800,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,JOFE1B,RW23, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,JOFE1B,RW23,DAO,RP,D, ,V   ,R,   ,CF,Y,DAO,RP,D, ,      ,0000,0000,3600,0080,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,JOFE1B,RW23,SIVAL,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,JOFE1B,RW23,JOFER,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,JOFE1C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0490,    ,+,03000,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,JOFE1C,RW05, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,3030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,JOFE1C,RW05,SIVAL,RP,E,A,E C , ,   ,CF, ,DAO,RP,D, ,      ,3326,0200,3330,0070,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,JOFE1C,RW05,JOFER,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,JOFE1D,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,03000,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,JOFE1D,RW23, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,JOFE1D,RW23,SIVAL,RP,E,A,E C , ,   ,CF, ,DAO,RP,D, ,      ,3326,0200,3330,0060,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,JOFE1D,RW23,JOFER,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,JOFE3P,RW23, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2300,    ,+,01000,     ,11000, ,   ,    ,   ,DAO,RP,D, ,B, , , ;
SID:020,5,JOFE3P,RW23,KLAFU,RP,E,A,E C , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,JOFE3P,RW23,JOFER,RP,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,JOFE3R,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0500,    ,+,01000,     ,11000, ,   ,    ,   ,DAO,RP,D, ,B, , , ;
SID:020,5,JOFE3R,RW05,NIBAT,RP,E,A,E C , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,JOFE3R,RW05,ELIZA,RP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,JOFE3R,RW05,JOFER,RP,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LATI3P,RW23, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2300,    ,+,01000,     ,11000, ,   ,    ,   ,DAO,RP,D, ,B, , , ;
SID:020,5,LATI3P,RW23,ORDEP,RP,E,A,E C , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LATI3P,RW23,MEGOM,RP,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LATI3P,RW23,LATIA,RP,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LATI3R,RW05, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0500,    ,+,01000,     ,11000, ,   ,    ,   ,DAO,RP,D, ,B, , , ;
SID:020,5,LATI3R,RW05,LOWIS,RP,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LATI3R,RW05,MEGOM,RP,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LATI3R,RW05,LATIA,RP,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEGO1A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0490,    ,+,00600,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,MEGO1A,RW05, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2380,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MEGO1A,RW05,ORDEP,RP,E,A,E C , ,   ,CF, ,DAO,RP,D, ,      ,2081,0200,2080,0130,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MEGO1A,RW05,MEGOM,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEGO1B,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,00600,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,MEGO1B,RW23, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1780,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MEGO1B,RW23,ORDEP,RP,E,A,E C , ,   ,CF, ,DAO,RP,D, ,      ,2081,0200,2080,0170,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MEGO1B,RW23,MEGOM,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIMA1A,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0490,    ,+,00600,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,RIMA1A,RW05,NIBAT,RP,E,A,E C , ,   ,CF, ,DAO,RP,D, ,      ,3548,0200,3550,0200,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIMA1A,RW05,RIMAR,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIMA1B,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,00600,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,RIMA1B,RW23, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIMA1B,RW23,NIBAT,RP,E,A,E C , ,   ,CF, ,DAO,RP,D, ,      ,3548,0200,3550,0190,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIMA1B,RW23,RIMAR,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIMA1C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0490,    ,+,03000,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,RIMA1C,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIMA1C,RW05,NIBAT,RP,E,A,E C , ,   ,CF, ,DAO,RP,D, ,      ,3548,0200,3550,0080,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIMA1C,RW05,RIMAR,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIMA1D,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,03000,     ,11000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
SID:020,2,RIMA1D,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIMA1D,RW23,NIBAT,RP,E,A,E C , ,   ,CF, ,DAO,RP,D, ,      ,3548,0200,3550,0080,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIMA1D,RW23,RIMAR,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANKIN1,ALL,ANKIN,RP,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
STAR:020,2,ANKIN1,ALL,RABIV,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ANKIN1,ALL,DAO,RP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DAPEL1,ALL,DAPEL,RP,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
STAR:020,2,DAPEL1,ALL,EDLOR,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DAPEL1,ALL,DAO,RP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DEWIN1,ALL,DEWIN,RP,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
STAR:020,2,DEWIN1,ALL,KLAFU,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DEWIN1,ALL,DAO,RP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,JOFER1,ALL,JOFER,RP,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
STAR:020,2,JOFER1,ALL,SIVAL,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,JOFER1,ALL,DAO,RP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LINA2P,RW23,LINAO,RP,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,B, , , ;
STAR:020,5,LINA2P,RW23,DEWIN,RP,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LINA2P,RW23,KLAFU,RP,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LINA2P,RW23,TUKIB,RP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LINA2P,RW23,GLARY,RP,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LINA2R,RW05,LINAO,RP,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,B, , , ;
STAR:020,5,LINA2R,RW05,DEWIN,RP,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LINA2R,RW05,KLAFU,RP,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LINA2R,RW05,WEECO,RP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LINA2R,RW05,ARPAS,RP,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MEGOM1,ALL,MEGOM,RP,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
STAR:020,2,MEGOM1,ALL,ORDEP,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MEGOM1,ALL,DAO,RP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,RIMA2P,RW23,RIMAR,RP,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,B, , , ;
STAR:020,5,RIMA2P,RW23,CHERI,RP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,RIMA2P,RW23,GLARY,RP,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,RIMA2R,RW05,RIMAR,RP,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,B, , , ;
STAR:020,5,RIMA2R,RW05,ELIZA,RP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,RIMA2R,RW05,KLAFU,RP,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,RIMA2R,RW05,WEECO,RP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,RIMA2R,RW05,ARPAS,RP,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RIMAR1,ALL,RIMAR,RP,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,DAO,RP,D, ,A, , , ;
