APPCH:010,A,I13,INL1,INL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I13,INL1,CIVLU,K3,E,A,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I13,INL1,D319N,K3,P,C,E   ,L,   ,AF, ,INL,K3,D, ,      ,3190,0140,0710,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I13,INL1, , , , , E  , ,   ,VI, ,IABK,K3,P,I,      ,    ,    ,1630,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I13,INL2,INL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I13,INL2,GOKPE,CY,E,A,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I13,INL2,D302N,K3,P,C,E   ,R,   ,AF, ,INL,K3,D, ,      ,3020,0140,2600,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I13,INL2, , , , , E  , ,   ,VI, ,IABK,K3,P,I,      ,    ,    ,1030,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I13,INL3,INL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I13,INL3,RUNAY,CY,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I13,INL3,RUNAY,CY,E,A,EE A,R,   ,PI, ,DLL,K5,D, ,      ,3312,3439,2680,0100,+,03300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I13, ,HODEV,CY,E,A,E  I, ,   ,IF, ,IABK,K3,P,I,      ,3129,0149,    ,    ,J,03300,03300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I13, ,RUNAY,CY,E,A,E  F, ,   ,CF, ,IABK,K3,P,I,      ,3129,0079,1330,0070,H,03300,03300,     , ,   ,-300,   ,INL,K3,D, ,B,0,N,S;
APPCH:030,I,I13, ,RW13,K3,P,G,G  M, ,   ,CF, ,IABK,K3,P,I,      ,3129,0014,1330,0065, ,01234,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,01590,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I13, ,ZAVBA,K3,P,C,E   , ,   ,CF, ,INL,K3,D, ,      ,1295,0140,1300,0140,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I13, ,ZAVBA,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3100,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I31,CIVLU,CIVLU,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I31,CIVLU,D121N,K3,P,C,E   ,R,   ,AF, ,INL,K3,D, ,      ,1210,0140,0710,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I31,CIVLU, , , , , E  , ,   ,VI, ,IINL,K3,P,I,      ,    ,    ,2830,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I31,INL,INL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I31,INL,RAIZE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I31,INL,RAIZE,K3,P,C,EE A,R,   ,PI, ,DLL,K5,D, ,      ,3319,3299,0880,0100,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I31, ,ZAVBA,K3,P,C,E  I, ,   ,IF, ,IINL,K3,P,I,      ,1329,0147,    ,    ,J,03400,03400,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I31, ,RAIZE,K3,P,C,E  F, ,   ,CF, ,IINL,K3,P,I,      ,1329,0083,3130,0064,H,03400,03400,     , ,   ,-300,   ,INL,K3,D, ,B,0,D,S;
APPCH:030,I,I31, ,RW31,K3,P,G,G  M, ,   ,CF, ,IINL,K3,P,I,      ,1329,0014,3130,0069, ,01211,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,01590,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I31, ,HODEV,CY,E,A,E   , ,   ,CF, ,INL,K3,D, ,      ,3103,0140,3100,0140,+,03300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I31, ,HODEV,CY,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1300,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R13,CUTTL,CUTTL,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R13,CUTTL,UNEYA,CY,E,A,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R13,CUTTL,HODEV,CY,E,A,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R13,INL,INL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R13,INL,HODEV,CY,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R13,INL,HODEV,CY,E,A,EE C,R,   ,HF, , , , , ,      ,    ,    ,1330,0040,+,03300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
