SID:010,4,DOMK2A,RW17,UKDAN,SB,E,A,E   , ,010,CF, ,RDE,SB,D, ,      ,1328,0156,1700,0035, ,     ,     ,08000,-,210,    ,   ,SBST,SB,P,A,A, , , ;
SID:020,4,DOMK2A,RW17,DOMKU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DOMK2A,RW35, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,3400,    ,+,01400,     ,08000, ,   ,    ,   ,SBST,SB,P,A,A, , , ;
SID:020,4,DOMK2A,RW35,UKDAN,SB,E,A,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,4,DOMK2A,RW35,DOMKU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOMK2A,DORLU,DOMKU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000, ,   ,    ,   ,SBST,SB,P,A,A, , , ;
SID:020,6,DOMK2A,DORLU,ST011,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOMK2A,DORLU,PUKRA,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DOMK2A,DORLU,DORLU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOMK2A,NIBGA,DOMKU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000, ,   ,    ,   ,SBST,SB,P,A,A, , , ;
SID:020,6,DOMK2A,NIBGA,ST008,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOMK2A,NIBGA,ST009,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DOMK2A,NIBGA,ST012,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,DOMK2A,NIBGA,NIBGA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOMK2A,NUXEL,DOMKU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000, ,   ,    ,   ,SBST,SB,P,A,A, , , ;
SID:020,6,DOMK2A,NUXEL,ST011,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOMK2A,NUXEL,PUKRA,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DOMK2A,NUXEL,SCP,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,DOMK2A,NUXEL,TOPEP,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,DOMK2A,NUXEL,USAMO,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,DOMK2A,NUXEL,NUXEL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOMK2A,SCB,DOMKU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000, ,   ,    ,   ,SBST,SB,P,A,A, , , ;
SID:020,6,DOMK2A,SCB,ST008,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOMK2A,SCB,ST009,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DOMK2A,SCB,ST012,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,DOMK2A,SCB,SCB,SB,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOMK2A,UGPOP,DOMKU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000, ,   ,    ,   ,SBST,SB,P,A,A, , , ;
SID:020,6,DOMK2A,UGPOP,ST011,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOMK2A,UGPOP,PUKRA,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DOMK2A,UGPOP,DORLU,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,DOMK2A,UGPOP,UGPOP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DOMK2A,USAMO,DOMKU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000, ,   ,    ,   ,SBST,SB,P,A,A, , , ;
SID:020,6,DOMK2A,USAMO,ST011,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DOMK2A,USAMO,PUKRA,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
