SID:010,5,ARNO3S,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0380,    ,+,00520,     ,10500,-,230,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,ARNO3S,RW04,BG500,LB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARNO3S,RW04,BG501,LB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARNO3S,RW04,BG502,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARNO3S,RW04,BG503,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ARNO3S,RW04,ARNOV,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARNO5V,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00500,     ,10500, ,   ,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,ARNO5V,RW22,BG610,LB,P,C,E   , ,   ,CF, ,BGS,LB,D, ,      ,2256,0138,2270,0115, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARNO5V,RW22,BG611,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARNO5V,RW22,ARNOV,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUVA3S,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0380,    ,+,00520,     ,10500,-,230,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,BUVA3S,RW04,BG500,LB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUVA3S,RW04,BUVAK,LB,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUVA3V,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00600,     ,10500,-,200,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,BUVA3V,RW22,BG600,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUVA3V,RW22,BG601,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUVA3V,RW22,BG602,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUVA3V,RW22,BUVAK,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GONG2S,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0380,    ,+,00520,     ,10500,-,230,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,GONG2S,RW04,BG500,LB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GONG2S,RW04,GONGO,LB,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GONG3V,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00600,     ,10500,-,200,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,GONG3V,RW22,BG600,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GONG3V,RW22,BG601,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GONG3V,RW22,BG602,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GONG3V,RW22,GONGO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEDE3T,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00500,     ,10500, ,   ,    ,   ,BGS,LB,D, , , , , ;
SID:015,5,MEDE3T,RW22,BG630,LB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,MEDE3T,RW22,BG622,LB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MEDE3T,RW22,MEDEM,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEDE3V,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00600,     ,10500,-,200,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,MEDE3V,RW22,BG621,LB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MEDE3V,RW22,MEDEM,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEDE4S,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0380,    ,+,01600,     ,10500,-,210,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,MEDE4S,RW04,BG511,LB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MEDE4S,RW04,MEDEM,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0390,    ,+,04000,     ,10500, ,   ,    ,   ,BGS,LB,D, , , , , ;
SID:020,1,OMNI,RW04, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2190,    ,+,00540,     ,10500, ,   ,    ,   ,BGS,LB,D, , , , , ;
SID:020,1,OMNI,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2270,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMNI,RW22, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RUEX2S,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0380,    ,+,00520,     ,10500,-,230,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,RUEX2S,RW04,BG500,LB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RUEX2S,RW04,BG501,LB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RUEX2S,RW04,BG502,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RUEX2S,RW04,BG503,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,RUEX2S,RW04,BG504,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,RUEX2S,RW04,RUEXX,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RUEX2V,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00500,     ,10500, ,   ,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,RUEX2V,RW22,BG610,LB,P,C,E   , ,   ,CF, ,BGS,LB,D, ,      ,2256,0138,2270,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RUEX2V,RW22,BG611,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RUEX2V,RW22,RUEXX,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TUGS2S,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0380,    ,+,00520,     ,10500,-,230,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,TUGS2S,RW04,BG500,LB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TUGS2S,RW04,TUGSO,LB,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TUGS2V,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00600,     ,10500,-,200,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,TUGS2V,RW22,BG600,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TUGS2V,RW22,BG601,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TUGS2V,RW22,BG602,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TUGS2V,RW22,TUGSO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,XILT3S,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0380,    ,+,01600,     ,10500,-,210,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,XILT3S,RW04,BG511,LB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,XILT3S,RW04,XILTI,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,XILT3T,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00500,     ,10500, ,   ,    ,   ,BGS,LB,D, , , , , ;
SID:015,5,XILT3T,RW22,BG630,LB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:020,5,XILT3T,RW22,BG622,LB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,XILT3T,RW22,BG623,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,XILT3T,RW22,XILTI,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,XILT3V,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,00600,     ,10500,-,200,    ,   ,BGS,LB,D, , , , , ;
SID:020,5,XILT3V,RW22,BG621,LB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,XILT3V,RW22,BG622,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,XILT3V,RW22,BG623,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,XILT3V,RW22,XILTI,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ESEN4F,RW22,ESENA,LB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BGS,LB,D, , , , , ;
STAR:020,5,ESEN4F,RW22,BG408,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08600,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ESEN4F,RW22,BG409,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ESEN4F,RW22,BG410,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ESEN4F,RW22,EKDOD,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,ESEN4F,RW22,BG412,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ESEN4F,RW22,BG413,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,ESEN4F,RW22,BG414,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,ESEN4F,RW22,GIGPU,LB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ESEN5D,RW04,ESENA,LB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BGS,LB,D, , , , , ;
STAR:020,5,ESEN5D,RW04,BG385,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ESEN5D,RW04,BG361,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ESEN5D,RW04,BIDVO,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ESEN5D,RW04,BG363,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ESEN5D,RW04,BG364,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ESEN5D,RW04,BG365,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,ESEN5D,RW04,ELTOG,LB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NESA4F,RW22,NESAR,LB,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BGS,LB,D, , , , , ;
STAR:020,5,NESA4F,RW22,BG402,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NESA4F,RW22,BG403,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
