APPCH:020,I,I27, ,DESAP,EG,P,C,E  F, ,   ,CF, ,IFFA,EG,P,I,      ,0901,0073,2700,0084,H,02000,02000,     , ,   ,-285,   ,FFA,EG,D, , ,0,D,S;
APPCH:030,I,I27, ,RW27,EG,P,G,G  M, ,   ,CF, ,IFFA,EG,P,I,      ,0900,0019,2700,0055, ,00313,     ,     , ,   ,-285,   , , , , , ,0,D,S;
APPCH:040,I,I27, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2700,    ,+,00670,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I27, ,KOXIP,EG,P,C,E   , ,   ,CF, ,FFA,EG,D, ,      ,3320,0100,3320,0100,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I27, ,KOXIP,EG,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,1520,0050,-,05000,     ,     ,-,265,    ,   , , , , , ,0,D,S;
APPCH:010,A,T09,GIKNI,GIKNI,EG,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T09,GIKNI,EVSOM,EG,P,C,E   , ,   ,CF, ,FFA,EG,D, ,      ,3320,0150,1520,0070,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T09,GIKNI,IBDUK,EG,P,C,EE B,L,   ,AF, ,FFA,EG,D, ,      ,2740,0150,3320,    ,+,03200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T09, ,IBDUK,EG,P,C,E  I, ,   ,IF, ,FFA,EG,D, ,      ,2740,0150,    ,    ,+,03200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T09, ,LUMOX,EG,P,C,E  F, ,   ,CF, ,FFA,EG,D, ,      ,2740,0061,0940,0089,+,02300,     ,     , ,   ,    ,   ,FFA,EG,D, , ,0,D,S;
APPCH:030,T,T09, ,GEPLI,EG,P,C,EY M, ,   ,CF, ,FFA,EG,D, ,      ,2740,0012,0940,0049, ,00577,     ,     , ,   ,-331,   , , , , , ,0,D,S;
APPCH:040,T,T09, ,LEKLO,EG,P,C,EEM , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T27,GIKNI,GIKNI,EG,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T27,GIKNI,EVSOM,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T27,GIKNI,DISRI,EG,P,C,E   ,R,   ,AF, ,FFA,EG,D, ,      ,0470,0150,3320,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T27,GIKNI,UVISA,EG,P,C,EE B,R,   ,AF, ,FFA,EG,D, ,      ,0860,0150,0470,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T27, ,UVISA,EG,P,C,E  I, ,   ,IF, ,FFA,EG,D, ,      ,0860,0150,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T27, ,GUDLO,EG,P,C,E  F, ,   ,CF, ,FFA,EG,D, ,      ,0860,0066,2660,0084,+,02100,     ,     , ,   ,    ,   ,FFA,EG,D, , ,0,D,S;
APPCH:030,T,T27, ,OGRIM,EG,P,C,E  M, ,   ,CF, ,FFA,EG,D, ,      ,0860,0016,2660,0050, ,00474,     ,     , ,   ,-307,   , , , , , ,0,D,S;
APPCH:040,T,T27, ,OGRIM,EG,P,C,E M , ,   ,FA, ,FFA,EG,D, ,      ,0860,0016,2660,    ,+,00800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T27, ,KOXIP,EG,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T27, ,KOXIP,EG,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,1520,0050,-,05000,     ,     ,-,265,    ,   , , , , , ,0,D,S;
RWY:RW09 ,-0300,      ,00285, ,IFFD,1,   ;N51405898,W001484320,0000;
RWY:RW27 ,+0300,      ,00255, ,IFFA,1,   ;N51410235,W001460474,0000;
