SID:010,5,ASIG2A,RW17,BUPTO,SE,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,04000, ,   ,    ,   ,SEST,SE,P,A, , , , ;
SID:020,5,ASIG2A,RW17,ST144,SE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ASIG2A,RW17,ASIGU,SE,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDRO2A,RW35, , , , ,    , ,   ,VD, ,SCV,SE,D, ,      ,    ,    ,3460,0050,+,01000,     ,04000, ,   ,    ,   ,SCV,SE,D, , , , , ;
SID:030,2,EDRO2A,RW35,EDROV,SE,P,C,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDROV2,RW17, , , , ,    , ,   ,VD, ,SCV,SE,D, ,      ,    ,    ,1660,0050,+,01000,     ,04000, ,   ,    ,   ,SCV,SE,D, , , , , ;
SID:030,2,EDROV2,RW17,EDROV,SE,P,C,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EKOT2A,RW35, , , , ,    , ,   ,VD, ,SCV,SE,D, ,      ,    ,    ,3460,0050,+,01000,     ,04000, ,   ,    ,   ,SCV,SE,D, , , , , ;
SID:030,2,EKOT2A,RW35,EKOTI,SE,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EKOTI2,RW17, , , , ,    , ,   ,VD, ,SCV,SE,D, ,      ,    ,    ,1660,0050,+,01000,     ,04000, ,   ,    ,   ,SCV,SE,D, , , , , ;
SID:030,2,EKOTI2,RW17,EKOTI,SE,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SCV2,RW35, , , , ,    , ,   ,VD, ,SCV,SE,D, ,      ,    ,    ,3460,0080,+,01600,     ,04000, ,   ,    ,   ,SCV,SE,D, , , , , ;
SID:030,2,SCV2,RW35,SCV,SE,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SCV2A,RW17, , , , ,    , ,   ,VD, ,SCV,SE,D, ,      ,    ,    ,1660,0050,+,01000,     ,04000, ,   ,    ,   ,SCV,SE,D, , , , , ;
SID:030,2,SCV2A,RW17,SCV,SE,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D17-Y,D087Q,D087Q,SE,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17-Y,D087Q, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D17-Y,D087Q,D358O,SE,P,C,EY  ,L,   ,AF, ,SCV,SE,D, ,      ,3580,0150,0870,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D17-Y,D087Q,CF17,SE,P,C,EE B, ,   ,CF, ,SCV,SE,D, ,      ,3500,0120,1700,0030,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D17-Y, ,CF17,SE,P,C,E  I, ,   ,IF, ,SCV,SE,D, ,      ,3500,0120,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D17-Y, ,FF17,SE,P,C,E  F, ,   ,CF, ,SCV,SE,D, ,      ,3500,0070,1700,0050,+,02200,     ,     , ,   ,    ,   ,SCV,SE,D, , ,0, ,S;
