SID:010,2,AMAX2K,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,AMAX2K,RW05,SHT,LG,D, ,V   , ,   ,FA, ,SHT,LG,D, ,      ,0000,0000,0310,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AMAX2K,RW05,SHT,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,AMAX2K,RW05,AMAXI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AMAX2V,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,AMAX2V,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AMAX2V,RW23,SHT,LG,D, ,V   , ,   ,FA, ,SHT,LG,D, ,      ,0000,0000,0280,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AMAX2V,RW23,SHT,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,AMAX2V,RW23,AMAXI,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DELA2K,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,DELA2K,RW05,SHT,LG,D, ,V   , ,   ,FD, ,SHT,LG,D, ,      ,0000,0000,0310,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DELA2K,RW05,DELAV,LG,E,A,EEC , ,   ,CF, ,SHT,LG,D, ,      ,0284,0451,0280,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DELA2V,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,DELA2V,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DELA2V,RW23,DELAV,LG,E,A,EEC , ,   ,CF, ,SHT,LG,D, ,      ,0284,0451,0280,0430, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LABU1K,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,LABU1K,RW05,SHT,LG,D, ,V   , ,   ,FD, ,SHT,LG,D, ,      ,0000,0000,0310,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LABU1K,RW05, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LABU1K,RW05,D342L,LG,P,C,E   ,L,   ,AF, ,SHT,LG,D, ,      ,3420,0120,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LABU1K,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,LABU1K,RW05,D326W,LG,P,C,E   , ,   ,CF, ,SHT,LG,D, ,      ,3259,0230,3260,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,LABU1K,RW05,LABUX,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LABU1V,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,LABU1V,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0110,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,LABU1V,RW23,D326W,LG,P,C,E   , ,   ,CF, ,SHT,LG,D, ,      ,3259,0230,3260,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,LABU1V,RW23,LABUX,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MOKI2K,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,MOKI2K,RW05,SHT,LG,D, ,V   , ,   ,FD, ,SHT,LG,D, ,      ,0000,0000,0310,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MOKI2K,RW05, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MOKI2K,RW05,D070R,LG,P,C,E   ,R,   ,AF, ,SHT,LG,D, ,      ,0700,0180,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MOKI2K,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MOKI2K,RW05,MOKIS,LG,E,A,EEC , ,   ,CF, ,SHT,LG,D, ,      ,0780,0330,0780,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MOKI2V,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,MOKI2V,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MOKI2V,RW23,SHT,LG,D, ,V   , ,   ,FD, ,SHT,LG,D, ,      ,0000,0000,0280,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MOKI2V,RW23, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MOKI2V,RW23,D070R,LG,P,C,E   ,R,   ,AF, ,SHT,LG,D, ,      ,0700,0180,0280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MOKI2V,RW23, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,MOKI2V,RW23,MOKIS,LG,E,A,EEC , ,   ,CF, ,SHT,LG,D, ,      ,0780,0330,0780,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIT2K,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,SIT2K,RW05,SHT,LG,D, ,V   , ,   ,FA, ,SHT,LG,D, ,      ,0000,0000,0310,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIT2K,RW05,SHT,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,SIT2K,RW05,SIT,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIT2V,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,SIT2V,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIT2V,RW23,SHT,LG,D, ,V   , ,   ,FA, ,SHT,LG,D, ,      ,0000,0000,0280,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SIT2V,RW23,SHT,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,SIT2V,RW23,SIT,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VEGE2K,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,VEGE2K,RW05,SHT,LG,D, ,V   , ,   ,FA, ,SHT,LG,D, ,      ,0000,0000,0310,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VEGE2K,RW05,SHT,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,VEGE2K,RW05,VEGES,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VEGE2V,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,VEGE2V,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VEGE2V,RW23,SHT,LG,D, ,V   , ,   ,FA, ,SHT,LG,D, ,      ,0000,0000,0280,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VEGE2V,RW23,SHT,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,2,VEGE2V,RW23,VEGES,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,XAVI2K,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,XAVI2K,RW05,SHT,LG,D, ,V   , ,   ,FD, ,SHT,LG,D, ,      ,0000,0000,0310,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,XAVI2K,RW05, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,XAVI2K,RW05,D329L,LG,P,C,E   ,L,   ,AF, ,SHT,LG,D, ,      ,3290,0120,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,XAVI2K,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,XAVI2K,RW05,XAVIS,LG,E,A,EEC , ,   ,CF, ,SHT,LG,D, ,      ,3128,0386,3130,0230, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,XAVI2V,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2250,    ,+,00780,     ,06000, ,   ,    ,   ,SHT,LG,D, , , , , ;
SID:020,2,XAVI2V,RW23, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,XAVI2V,RW23,XAVIS,LG,E,A,EEC , ,   ,CF, ,SHT,LG,D, ,      ,3128,0386,3130,0350, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMAX2H,RW23,AMAXI,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHT,LG,D, , , , , ;
STAR:020,2,AMAX2H,RW23,SHT,LG,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AMAX2H,RW23,D031R,LG,E,A,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMAX2H,RW23,OSKIM,LG,P,C,EECH,R,   ,CF,Y,SHT,LG,D, ,      ,0432,0120,2230,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DELA1J,RW23,DELAV,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHT,LG,D, , , , , ;
STAR:020,2,DELA1J,RW23,SHT39,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DELA1J,RW23, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,DELA1J,RW23,SHT37,LG,P,C,E   ,R,   ,AF, ,SHT,LG,D, ,      ,0400,0370,0280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,DELA1J,RW23,OSKIM,LG,P,C,EECH, ,   ,CF, ,SHT,LG,D, ,      ,0432,0120,2230,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LABU1J,RW23,LABUX,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHT,LG,D, , , , , ;
STAR:020,2,LABU1J,RW23, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LABU1J,RW23,XEROS,LG,E,A,EEC ,R,   ,AF, ,SHT,LG,D, ,      ,0132,0120,3260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MOKI2H,RW23,MOKIS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHT,LG,D, , , , , ;
STAR:020,2,MOKI2H,RW23,D078T,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MOKI2H,RW23, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MOKI2H,RW23,D049R,LG,P,C,E   ,L,   ,AF, ,SHT,LG,D, ,      ,0490,0180,0780,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MOKI2H,RW23,OSKIM,LG,P,C,EECH, ,   ,CF, ,SHT,LG,D, ,      ,0432,0120,2230,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SIT2H,RW23,SIT,LG,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHT,LG,D, , , , , ;
STAR:020,2,SIT2H,RW23,SHT,LG,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SIT2H,RW23,D031R,LG,E,A,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SIT2H,RW23,OSKIM,LG,P,C,EECH,R,   ,CF,Y,SHT,LG,D, ,      ,0432,0120,2230,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,VEGE2H,RW23,VEGES,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHT,LG,D, , , , , ;
STAR:030,2,VEGE2H,RW23,SHT,LG,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,VEGE2H,RW23,D031R,LG,E,A,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,VEGE2H,RW23,OSKIM,LG,P,C,EECH,R,   ,CF,Y,SHT,LG,D, ,      ,0432,0120,2230,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,XAVI2H,RW23,XAVIS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHT,LG,D, , , , , ;
STAR:040,2,XAVI2H,RW23,D313T,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,XAVI2H,RW23, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1330,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,XAVI2H,RW23,D031R,LG,E,A,E C ,R,   ,AF, ,SHT,LG,D, ,      ,0310,0180,3130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:065,2,XAVI2H,RW23, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1780,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,XAVI2H,RW23,OSKIM,LG,P,C,EECH, ,   ,CF, ,SHT,LG,D, ,      ,0432,0120,2230,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,XAVI2J,RW23,XAVIS,LG,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SHT,LG,D, , , , , ;
STAR:040,2,XAVI2J,RW23,D313N,LG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,XAVI2J,RW23, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1330,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,XAVI2J,RW23,XEROS,LG,E,A,EEC ,R,   ,AF, ,SHT,LG,D, ,      ,0132,0120,3130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D23,OSKIM,OSKIM,LG,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D23,OSKIM,FD23,LG,P,C,EE  , ,   ,CF, ,SHT,LG,D, ,      ,0431,0070,2230,0050,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D23,XEROS,XEROS,LG,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D23,XEROS,OSKIM,LG,P,C,E CB,R,   ,AF, ,SHT,LG,D, ,      ,0432,0120,0130,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D23,XEROS,FD23,LG,P,C,EE  , ,   ,CF, ,SHT,LG,D, ,      ,0431,0070,2230,0050,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D23, ,FD23,LG,P,C,E  F, ,   ,IF, ,SHT,LG,D, ,      ,0431,0070,    ,    ,+,02400,     ,     , ,   ,    ,   ,SHT,LG,D, , ,0, ,S;
APPCH:030,D,D23, ,MD23,LG,P,C,E CM, ,   ,CF, ,SHT,LG,D, ,      ,0432,0030,2230,0040, ,01200,     ,     , ,   ,-286,   , , , , , ,0, ,S;
APPCH:040,D,D23, , , , , ,  M ,R,   ,CI,Y, , , , ,      ,    ,    ,0760,    , ,     ,     ,     ,-,200,    ,   , , , , , ,0, ,S;
APPCH:050,D,D23, ,D031R,LG,E,A,EY  , ,   ,CF, ,SHT,LG,D, ,      ,0310,0180,0310,0130, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D23, ,OSKIM,LG,P,C,E   ,R,   ,CF,Y,SHT,LG,D, ,      ,0432,0120,2230,0060,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D23, ,OSKIM,LG,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2230,0060,+,03000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
RWY:RW05 ,     ,      ,00376, ,    , ,   ;N35123669,E026053283,0000;
RWY:RW23 ,     ,      ,00316, ,    , ,   ;N35131952,E026063608,0000;
