SID:010,1,YOK2,RW01, , , , ,    , ,   ,CD, ,NJA,RJ,D, ,      ,    ,    ,0070,0060, ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,YOK2,RW01,D352K,RJ,P,C,E   , ,   ,CF, ,NJA,RJ,D, ,      ,3520,0105,3520,0050,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,YOK2,RW01,YOK,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,YOK2,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,YOK2,RW19, , , , ,    , ,   ,CD, ,NJA,RJ,D, ,      ,    ,    ,1900,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,YOK2,RW19,D155I,RJ,P,C,E   ,L,   ,CF,Y,NJA,RJ,D, ,      ,1550,0090,3350,0010,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,YOK2,RW19,NJA,RJ,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,YOK2,RW19,YOK,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ZUSHI1,RW01, , , , ,    , ,   ,CD, ,NJA,RJ,D, ,      ,    ,    ,0070,0060, ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,ZUSHI1,RW01,D352K,RJ,P,C,E   , ,   ,CF, ,NJA,RJ,D, ,      ,3520,0105,3520,0050,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ZUSHI1,RW01, , , , ,    , ,   ,CD, ,NJA,RJ,D, ,      ,    ,    ,3520,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,ZUSHI1,RW01,NJA,RJ,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,ZUSHI1,RW01,ZUSHI,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ZUSHI1,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1870,    ,+,00600,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,ZUSHI1,RW19, , , , ,    , ,   ,CD, ,NJA,RJ,D, ,      ,    ,    ,1900,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ZUSHI1,RW19,ZUSHI,RJ,E,A,EE  , ,   ,CF, ,NJA,RJ,D, ,      ,1796,0235,1790,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I01-Y,SYONA,SYONA,RJ,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I01-Y,SYONA,D199K,RJ,P,C,E   ,L,   ,AF, ,NJA,RJ,D, ,      ,1990,0110,2190,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I01-Y,SYONA, , , , , E  , ,   ,CI, ,IAG,RJ,P,I,      ,    ,    ,0370,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I01-Y, ,RUMED,RJ,P,C,E  I, ,   ,IF, ,IAG,RJ,P,I,      ,1872,0124,    ,    ,J,02000,01500,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I01-Y, ,PUKUK,RJ,P,C,E  F, ,   ,CF, ,IAG,RJ,P,I,      ,1872,0055,0070,0069,H,01500,01500,     , ,   ,-300,   ,NJA,RJ,D, , ,0,D,S;
APPCH:030,I,I01-Y, ,RW01,RJ,P,G,G  M, ,   ,CF, ,IAG,RJ,P,I,      ,1874,0015,0070,0040, ,00218,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I01-Y, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I01-Y, ,RUMED,RJ,P,C,E   ,R,   ,CF,Y,NJA,RJ,D, ,      ,1881,0110,1880,0120, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I01-Y, ,SYONA,RJ,P,C,E   ,R,   ,AF, ,NJA,RJ,D, ,      ,2198,0110,1880,    , ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I01-Y, ,SYONA,RJ,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0390,0050,+,03600,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,I,I01-Z, ,RUMED,RJ,P,C,E  I, ,   ,IF, ,IAG,RJ,P,I,      ,1872,0124,    ,    ,J,02000,01500,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I01-Z, ,PUKUK,RJ,P,C,E  F, ,   ,CF, ,IAG,RJ,P,I,      ,1872,0055,0070,0069,H,01500,01500,     , ,   ,-300,   ,NJA,RJ,D, , ,0,D,S;
APPCH:030,I,I01-Z, ,RW01,RJ,P,G,G  M, ,   ,CF, ,IAG,RJ,P,I,      ,1874,0015,0070,0040, ,00218,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I01-Z, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I01-Z, ,RUMED,RJ,P,C,E   ,R,   ,CF,Y,NJA,RJ,D, ,      ,1881,0110,1880,0120, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I01-Z, ,SYONA,RJ,P,C,E   ,R,   ,AF, ,NJA,RJ,D, ,      ,2198,0110,1880,    , ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I01-Z, ,SYONA,RJ,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0390,0050,+,03600,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T01,SYONA,SYONA,RJ,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T01,SYONA,ADKET,RJ,P,C,E  B,L,   ,AF, ,NJA,RJ,D, ,      ,1985,0110,2190,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T01,SYONA,ESDUS,RJ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T01, ,ESDUS,RJ,P,C,E  F, ,   ,IF, ,NJA,RJ,D, ,      ,1985,0060,    ,    ,+,02090,     ,14000, ,   ,    ,   ,NJA,RJ,D, , ,0,D,S;
APPCH:025,T,T01, ,30TAC,RJ,P,C,E S , ,   ,CF, ,NJA,RJ,D, ,      ,1985,0030,0180,0030,+,01135,     ,     , ,   ,-300,   , , , , , ,0,D,S;
