SID:010,5,ADEK3A,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1520,    ,+,01900,     ,07000, ,   ,    ,   ,ZAQ,UB,D, , , , , ;
SID:020,5,ADEK3A,RW15,ADEKI,UG,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EDAT4A,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1520,    ,+,01900,     ,07000, ,   ,    ,   ,ZAQ,UB,D, , , , , ;
SID:020,5,EDAT4A,RW15,BABEK,UB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EDAT4A,RW15,POLAD,UB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EDAT4A,RW15,EDATA,UB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LIMT3A,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1520,    ,+,01900,     ,07000, ,   ,    ,   ,ZAQ,UB,D, , , , , ;
SID:020,5,LIMT3A,RW15,BABEK,UB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LIMT3A,RW15,LIMTI,UB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUSA4A,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1520,    ,+,01900,     ,07000, ,   ,    ,   ,ZAQ,UB,D, , , , , ;
SID:020,5,LUSA4A,RW15,BABEK,UB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LUSA4A,RW15,LUSAL,UB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,POLA4A,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1520,    ,+,01900,     ,07000, ,   ,    ,   ,ZAQ,UB,D, , , , , ;
SID:020,5,POLA4A,RW15,BABEK,UB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,POLA4A,RW15,POLAD,UB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BAGV3F,RW33,BAGVA,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,09000, ,   ,    ,   ,ZAQ,UB,D, , , , , ;
STAR:020,5,BAGV3F,RW33,BISRA,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BAGV3F,RW33,BABEK,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BEKI3F,RW33,BEKIR,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,09000, ,   ,    ,   ,ZAQ,UB,D, , , , , ;
STAR:020,5,BEKI3F,RW33,ELKIN,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BEKI3F,RW33,BASOL,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BEKI3F,RW33,BABEK,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EDAT4F,RW33,EDATA,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,09000, ,   ,    ,   ,ZAQ,UB,D, , , , , ;
