SID:010,2,BONA1S,RW28, , , , ,    , ,   ,CD, ,PJB,TN,D, ,      ,    ,    ,2840,0079, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,2,BONA1S,RW28,D284K,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,2840,0109,2840,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BONA1S,RW28,D109K,TN,P,C,E   ,L,   ,AF, ,PJB,TN,D, ,      ,1094,0109,2840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BONA1S,RW28,BONAX,TN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BONX1R,RW10,CB001,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1042,0102,1040,0103, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,BONX1R,RW10,BONAX,TN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BONX1T,RW28,MIVER,TN,E,A,E   , ,   ,CF, ,PJB,TN,D, ,      ,2832,0079,2840,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,BONX1T,RW28,CB004,TN,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BONX1T,RW28,BONAX,TN,E,A,EEC ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CUR1R,RW10,CB001,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1042,0102,1040,0103, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,CUR1R,RW10,ODLAP,TN,E,A,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CUR1T,RW28,MIVER,TN,E,A,E   , ,   ,CF, ,PJB,TN,D, ,      ,2832,0079,2840,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,CUR1T,RW28,URNAP,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMAP1Q,RW10, , , , ,    , ,   ,CD, ,PJB,TN,D, ,      ,    ,    ,1040,0061, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,2,EMAP1Q,RW10,D104I,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1040,0094,1040,0033, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EMAP1Q,RW10,D271I,TN,P,C,E   ,R,   ,AF, ,PJB,TN,D, ,      ,2710,0094,1040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EMAP1Q,RW10,EMAPA,TN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EMAP1R,RW10,CB001,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1042,0102,1040,0103, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,EMAP1R,RW10,ODLAP,TN,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EMAP1R,RW10,EMAPA,TN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EMAP1S,RW28, , , , ,    , ,   ,CD, ,PJB,TN,D, ,      ,    ,    ,2840,0079, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,2,EMAP1S,RW28,EMAPA,TN,E,A,EEC , ,   ,CF, ,PJB,TN,D, ,      ,2715,0584,2710,0500, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EMAP1T,RW28,MIVER,TN,E,A,E   , ,   ,CF, ,PJB,TN,D, ,      ,2832,0079,2840,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,EMAP1T,RW28,CB003,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EMAP1T,RW28,EMAPA,TN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ITRI1Q,RW10, , , , ,    , ,   ,CD, ,PJB,TN,D, ,      ,    ,    ,1040,0061, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,2,ITRI1Q,RW10,D104I,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1040,0094,1040,0033, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ITRI1Q,RW10,D033I,TN,P,C,E   ,L,   ,AF, ,PJB,TN,D, ,      ,0330,0094,1040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ITRI1Q,RW10,ITRIX,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITRI1R,RW10,AMUXA,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1046,0058,1040,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,ITRI1R,RW10,ITRIX,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KARU1R,RW10,AMUXA,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1046,0058,1040,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,KARU1R,RW10,ITRIX,TN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KARU1R,RW10,KARUM,MD,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KARU1T,RW28,MIVER,TN,E,A,E   , ,   ,CF, ,PJB,TN,D, ,      ,2832,0079,2840,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,KARU1T,RW28,CB005,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KARU1T,RW28,ROGNA,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KARU1T,RW28,KARUM,MD,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PJG1Q,RW10, , , , ,    , ,   ,CD, ,PJB,TN,D, ,      ,    ,    ,1040,0061, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,2,PJG1Q,RW10,D104I,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1040,0094,1040,0033, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PJG1Q,RW10,D209I,TN,P,C,E   ,R,   ,AF, ,PJB,TN,D, ,      ,2090,0094,1040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PJG1Q,RW10,PJG,TN,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PJG1S,RW28, , , , ,    , ,   ,CD, ,PJB,TN,D, ,      ,    ,    ,2840,0079, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,2,PJG1S,RW28,PJG,TN,D, ,VEC , ,   ,CF, ,PJB,TN,D, ,      ,2871,0450,2870,0370, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,POKA1R,RW10,AMUXA,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1046,0058,1040,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,POKA1R,RW10,ITRIX,TN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,POKA1R,RW10,POKAK,MD,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,POKA1T,RW28,MIVER,TN,E,A,E   , ,   ,CF, ,PJB,TN,D, ,      ,2832,0079,2840,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,POKA1T,RW28,CB005,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,POKA1T,RW28,ROGNA,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,POKA1T,RW28,POKAK,MD,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROGN1T,RW28,MIVER,TN,E,A,E   , ,   ,CF, ,PJB,TN,D, ,      ,2832,0079,2840,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,ROGN1T,RW28,CB005,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROGN1T,RW28,ROGNA,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SCAP1R,RW10,AMUXA,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1046,0058,1040,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,SCAP1R,RW10,ITRIX,TN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SCAP1R,RW10,SCAPA,TN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SCAP1T,RW28,MIVER,TN,E,A,E   , ,   ,CF, ,PJB,TN,D, ,      ,2832,0079,2840,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,SCAP1T,RW28,CB005,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SCAP1T,RW28,ROGNA,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SCAP1T,RW28,SCAPA,TN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VESK1R,RW10,AMUXA,TN,P,C,E   , ,   ,CF, ,PJB,TN,D, ,      ,1046,0058,1040,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,VESK1R,RW10,ITRIX,TN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VESK1R,RW10,VESKA,MD,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VESK1T,RW28,MIVER,TN,E,A,E   , ,   ,CF, ,PJB,TN,D, ,      ,2832,0079,2840,0060, ,     ,     ,02500, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
SID:020,5,VESK1T,RW28,CB005,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VESK1T,RW28,ROGNA,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VESK1T,RW28,VESKA,MD,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ACOR1N,RW10,ACORA,SV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,ACOR1N,RW10,ROGNA,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ACOR1N,RW10,IMOMA,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ACOR1P,RW28,ACORA,SV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,ACOR1P,RW28,SASET,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ARUB1N,RW10,ELOTU,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,ARUB1N,RW10,ROLBO,TN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ARUB1N,RW10,MEMRU,TN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ARUB1N,RW10,DAVEL,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ARUB1P,RW28,ELOTU,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,ARUB1P,RW28,ROLBO,TN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ARUB1P,RW28,MEMRU,TN,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ARUB1P,RW28,VOLAR,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ARUB1P,RW28,PEVLA,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AVEL1N,RW10,AVELO,SV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,AVEL1N,RW10,DAVEL,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AVEL1P,RW28,AVELO,SV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,AVEL1P,RW28,PEVLA,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BONX1N,RW10,BONAX,TN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,BONX1N,RW10,VOLAR,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BONX1N,RW10,DAVEL,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BONX1P,RW28,BONAX,TN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:050,5,BONX1P,RW28,ULIXU,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,CUR1P,RW28,ETLAT,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,CUR1P,RW28,PEVLA,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EMAP1N,RW10,EMAPA,TN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,EMAP1N,RW10,DAVEL,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EMAP1P,RW28,EMAPA,TN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,EMAP1P,RW28,VOLAR,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL030,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EMAP1P,RW28,PEVLA,TN,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KARU1N,RW10,KARUM,MD,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,KARU1N,RW10,ROGNA,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KARU1N,RW10,IMOMA,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KARU1P,RW28,KARUM,MD,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,KARU1P,RW28,CB202,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KARU1P,RW28,CB302,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,KARU1P,RW28,KEDNU,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,KARU1P,RW28,SASET,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,POKA1N,RW10,POKAK,MD,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,POKA1N,RW10,ROGNA,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,POKA1N,RW10,IMOMA,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,POKA1P,RW28,POKAK,MD,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,POKA1P,RW28,CB203,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,POKA1P,RW28,CB303,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,POKA1P,RW28,KEDNU,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,POKA1P,RW28,SASET,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SCAP1N,RW10,SCAPA,TN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
STAR:020,5,SCAP1N,RW10,ROGNA,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SCAP1N,RW10,IMOMA,TN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SCAP1P,RW28,SCAPA,TN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,TNCB,TN,P,A, , , , ;
