SID:010,2,ALIC1A,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0050,    ,+,00520,     ,11000, ,   ,    ,   ,TAC,RP,D, ,B, , , ;
SID:020,2,ALIC1A,RW36, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALIC1A,RW36,BIKAS,RP,E,A,E C , ,   ,CF, ,TAC,RP,D, ,      ,1135,0250,1140,0190,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALIC1A,RW36,ALICO,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALIC1B,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1850,    ,+,00520,     ,11000, ,   ,    ,   ,TAC,RP,D, ,B, , , ;
SID:020,2,ALIC1B,RW18, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALIC1B,RW18,BIKAS,RP,E,A,E C , ,   ,CF, ,TAC,RP,D, ,      ,1135,0250,1140,0200,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALIC1B,RW18,ALICO,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AREX1A,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0050,    ,+,00520,     ,11000, ,   ,    ,   ,TAC,RP,D, ,B, , , ;
SID:020,2,AREX1A,RW36, , , , ,    , ,   ,CD, ,TAC,RP,D, ,      ,    ,    ,0050,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AREX1A,RW36,TAC,RP,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AREX1A,RW36,MASAG,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AREX1A,RW36,ARREX,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AREX1B,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1850,    ,+,02000,     ,11000, ,   ,    ,   ,TAC,RP,D, ,B, , , ;
SID:020,2,AREX1B,RW18, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,3570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AREX1B,RW18,D312J,RP,P,C,E   , ,   ,CF, ,TAC,RP,D, ,      ,3117,0100,3120,0050,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AREX1B,RW18,MASAG,RP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AREX1B,RW18,ARREX,RP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AREX1C,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0050,    ,+,03000,     ,11000, ,   ,    ,   ,TAC,RP,D, ,B, , , ;
SID:020,2,AREX1C,RW36, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
