SID:060,5,BOKE2E,RW01R,CC110,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BOKE2E,RW01R,BOKEV,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BOKE2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,BOKE2F,RW01L,CC322,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BOKE2F,RW01L,TARUK,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOKE2F,RW01L,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BOKE2F,RW01L,CC110,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BOKE2F,RW01L,BOKEV,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DOPI2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,DOPI2C,RW19L,GUMAS,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DOPI2C,RW19L,CC108,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DOPI2C,RW19L,DOPID,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DOPI2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,DOPI2D,RW19R,GUMAS,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DOPI2D,RW19R,CC108,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DOPI2D,RW19R,DOPID,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DOPI2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,DOPI2E,RW01R,KIMOM,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DOPI2E,RW01R,CC337,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DOPI2E,RW01R,CC218,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DOPI2E,RW01R,CC112,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DOPI2E,RW01R,DOPID,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DOPI2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,DOPI2F,RW01L,KIMOM,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DOPI2F,RW01L,CC337,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DOPI2F,RW01L,CC218,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DOPI2F,RW01L,CC112,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DOPI2F,RW01L,DOPID,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DUMK2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,DUMK2C,RW19L,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUMK2C,RW19L,CC308,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUMK2C,RW19L,OMBAX,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DUMK2C,RW19L,CC105,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DUMK2C,RW19L,DUMKA,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DUMK2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,DUMK2D,RW19R,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUMK2D,RW19R,CC308,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUMK2D,RW19R,OMBAX,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DUMK2D,RW19R,CC105,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DUMK2D,RW19R,DUMKA,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DUMK2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,DUMK2E,RW01R,UBROP,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUMK2E,RW01R,CC106,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUMK2E,RW01R,DUMKA,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,DUMK2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,DUMK2F,RW01L,UBROP,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUMK2F,RW01L,CC106,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUMK2F,RW01L,DUMKA,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,JJS2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,JJS2C,RW19L,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,JJS2C,RW19L,CC101,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,JJS2C,RW19L,JJS,VE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,JJS2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,JJS2D,RW19R,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,JJS2D,RW19R,CC101,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,JJS2D,RW19R,JJS,VE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,JJS2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,JJS2E,RW01R,CC322,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,JJS2E,RW01R,MAMRI,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,JJS2E,RW01R,CC202,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,JJS2E,RW01R,CC102,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,JJS2E,RW01R,JJS,VE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,JJS2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,JJS2F,RW01L,CC322,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,JJS2F,RW01L,MAMRI,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,JJS2F,RW01L,CC202,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,JJS2F,RW01L,CC102,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,JJS2F,RW01L,JJS,VE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KAKI2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,02000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,KAKI2C,RW19L,IBIPO,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAKI2C,RW19L,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAKI2C,RW19L,KAKID,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KAKI2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,02000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,KAKI2D,RW19R,IBIPO,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAKI2D,RW19R,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAKI2D,RW19R,KAKID,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KAKI2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,KAKI2E,RW01R,CC322,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAKI2E,RW01R,TARUK,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAKI2E,RW01R,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KAKI2E,RW01R,KAKID,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KAKI2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,KAKI2F,RW01L,CC322,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAKI2F,RW01L,TARUK,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KAKI2F,RW01L,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KAKI2F,RW01L,KAKID,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NOKA2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,NOKA2C,RW19L,EMSAL,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
