SID:010,5,ARVA2K,RW06,ARVAN,LS,E,A,E   , ,   ,CF, ,SIO,LS,D, ,      ,0134,0636,0730,0130, ,05000,     ,06000, ,   ,    ,   ,LSZG,LS,P,A, , , , ;
SID:020,5,ARVA2K,RW06,ARVAN,LS,E,A,EE H,L,   ,HA, , , , , ,      ,    ,    ,2540,T010,+,05000,     ,     ,-,170,    ,   , , , , , , , , ;
SID:010,5,ARVA2W,RW24,ZG201,LS,P,C,EY  , ,   ,CF, ,SIO,LS,D, ,      ,0000,0572,2440,0020, ,     ,     ,06000, ,   ,    ,   ,LSZG,LS,P,A, , , , ;
SID:020,5,ARVA2W,RW24,ARVAN,LS,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,140,    ,   , , , , , , , , ;
SID:030,5,ARVA2W,RW24,ARVAN,LS,E,A,EE H,L,   ,HA, , , , , ,      ,    ,    ,2540,T010,+,05000,     ,     ,-,170,    ,   , , , , , , , , ;
SID:005,5,BIRK2K,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0640,    ,+,01820,     ,06000, ,   ,    ,   ,LSZG,LS,P,A, , , , ;
SID:010,5,BIRK2K,RW06,ZG601,LS,P,C,EY  , ,   ,CF, ,SIO,LS,D, ,      ,0036,0587,0760,0010, ,     ,     ,     ,-,165,    ,   , , , , , , , , ;
SID:020,5,BIRK2K,RW06,ZG602,LS,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BIRK2K,RW06,ZG603,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BIRK2K,RW06,BIRKI,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIRK2W,RW24,ZG201,LS,P,C,EY  , ,   ,CF, ,SIO,LS,D, ,      ,0000,0572,2440,0020, ,     ,     ,06000,-,165,    ,   ,LSZG,LS,P,A, , , , ;
SID:020,5,BIRK2W,RW24,ZG603,LS,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BIRK2W,RW24,BIRKI,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIRK7V,ALL,ZG501,LS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,06000, ,   ,    ,   ,LSZG,LS,P,A, , , , ;
SID:020,5,BIRK7V,ALL,ZG603,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BIRK7V,ALL,BIRKI,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,FRIB1V,ALL,ZG501,LS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,06000, ,   ,    ,   ,LSZG,LS,P,A, , , , ;
SID:020,5,FRIB1V,ALL,ZG800,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,FRIB1V,ALL,FRIBU,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,FRIB2K,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0640,    ,+,01820,     ,06000, ,   ,    ,   ,LSZG,LS,P,A, , , , ;
SID:010,5,FRIB2K,RW06,ZG604,LS,P,C,EY  , ,   ,CF, ,SIO,LS,D, ,      ,0059,0595,0760,0030, ,     ,     ,     ,-,165,    ,   , , , , , , , , ;
SID:020,5,FRIB2K,RW06,ZG605,LS,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,FRIB2K,RW06,ZG606,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,FRIB2K,RW06,FRIBU,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,FRIB2W,RW24,ZG201,LS,P,C,EY  , ,   ,CF, ,SIO,LS,D, ,      ,0000,0572,2440,0020, ,     ,     ,06000,-,165,    ,   ,LSZG,LS,P,A, , , , ;
SID:020,5,FRIB2W,RW24,ZG202,LS,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,FRIB2W,RW24,FRIBU,LS,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,WIL2K,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0640,    ,+,01820,     ,06000, ,   ,    ,   ,LSZG,LS,P,A, , , , ;
SID:010,5,WIL2K,RW06,ZG604,LS,P,C,EY  , ,   ,CF, ,SIO,LS,D, ,      ,0059,0595,0760,0030, ,     ,     ,     ,-,165,    ,   , , , , , , , , ;
SID:020,5,WIL2K,RW06,WIL,LS,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,WIL2W,RW24,ZG201,LS,P,C,EY  , ,   ,CF, ,SIO,LS,D, ,      ,0000,0572,2440,0020, ,     ,     ,06000,-,165,    ,   ,LSZG,LS,P,A, , , , ;
SID:020,5,WIL2W,RW24,WIL,LS,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,WIL3V,ALL,ZG502,LS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,06000, ,   ,    ,   ,LSZG,LS,P,A, , , , ;
SID:020,5,WIL3V,ALL,WIL,LS,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R24,WIL,WIL,LS,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R24,WIL,NEMAG,LS,E,A,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,R,R24, ,NEMAG,LS,E,A,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:015,R,R24, ,ZG506,LS,P,C,E S , ,010,TF, , , , , ,      ,    ,    ,2540,0015,+,06000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R24, ,ARVAN,LS,E,A,E  F, ,010,TF, , , , , ,      ,    ,    ,2540,0030,+,06000,     ,     , ,   ,-334,   ,LSZG,LS,P,A, ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R24, ,ZG503,LS,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2540,0111, ,02074,     ,     , ,   ,-334,   , , , , , ,A,J,S;
APPCH:040,R,R24, ,ZG100,LS,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R24, ,ZG504,LS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R24, ,ZG505,LS,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R24, ,WIL,LS,D, ,VE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW06 ,     ,      ,01407, ,    , ,   ;N47104899,E007244588,0377;
RWY:RW06L,     ,      ,01411, ,    , ,   ;N47105100,E007244492,0050;
RWY:RW06R,     ,      ,01411, ,    , ,   ;N47104645,E007244712,0269;
RWY:RW24 ,     ,      ,01405, ,    , ,   ;N47110054,E007252351,0000;
RWY:RW24L,     ,      ,01411, ,    , ,   ;N47105396,E007251137,0197;
RWY:RW24R,     ,      ,01411, ,    , ,   ;N47105604,E007250123,0000;
