APPCH:010,I,I01, ,ZISTA,K3,E,A,E  D, ,   ,IF, ,IEEE,K3,P,I,      ,1936,0179,    ,    ,J,04000,03200,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I01, ,MERLE,K3,P,C,E  F, ,   ,CF, ,IEEE,K3,P,I,      ,1936,0080,0140,0099,H,03200,03200,     , ,   ,-300,   ,TNU,K3,D, ,B,0,D,S;
APPCH:030,I,I01, ,RW01,K3,P,G,G  M, ,   ,CF, ,IEEE,K3,P,I,      ,1936,0011,0140,0069, ,01006,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I01, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0140,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I01, , , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,2400,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I01, ,HANSD,K3,E,A,E   , ,   ,CF, ,TNU,K3,D, ,      ,2960,0378,2960,0060,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I01, ,HANSD,K3,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1160,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R01,OHFAH,OHFAH,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0140,0040,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,SIFAY,SIFAY,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,SIFAY,OHFAH,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R01,WOWLU,WOWLU,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R01,WOWLU,OHFAH,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R01, ,OHFAH,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R01, ,NIYKU,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0140,0060,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
