SID:010,2,GYM1,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0180,    ,+,00460,     ,18500, ,   ,    ,   ,GYM,MM,D, , , , , ;
SID:020,2,GYM1,RW02,GYM,MM,D, ,V   , ,   ,FD, ,GYM,MM,D, ,      ,0000,0000,0180,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GYM1,RW02,GYM,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D20,GYM,GYM,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20,GYM,GYM,MM,D, ,V   , ,   ,FD, ,GYM,MM,D, ,      ,0000,0000,0380,0090,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20,GYM,CF20,MM,P,C,EE  ,L,   ,CF,Y,GYM,MM,D, ,      ,0180,0090,1980,0010,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20, ,CF20,MM,P,C,E  I, ,   ,IF, ,GYM,MM,D, ,      ,0180,0090,    ,    ,+,02800,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20, ,FF20,MM,P,C,E  F, ,   ,CF, ,GYM,MM,D, ,      ,0180,0060,1980,0030,+,01900,     ,     , ,   ,    ,   ,GYM,MM,D, , ,0, ,S;
APPCH:030,D,D20, ,RW20,MM,P,G,G  M, ,   ,CF, ,GYM,MM,D, ,      ,0237,0009,1980,0051, ,00083,     ,     , ,   ,-338,   , , , , , ,0, ,S;
APPCH:040,D,D20, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1980,    ,+,00460,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20, ,GYM,MM,D, ,V   , ,   ,FD, ,GYM,MM,D, ,      ,0000,0000,2570,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20, ,GYM,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW02 ,     ,      ,00059, ,    , ,   ;N27573646,W110554665,0000;
RWY:RW20 ,     ,      ,00033, ,    , ,   ;N27584263,W110550413,0000;
