SID:005,5,EKLO8M,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3390,    ,+,00410,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:010,5,EKLO8M,RW34L,RF801,LI,P,C,EY  , ,   ,CF, ,RMC,LI,D, ,      ,2699,0163,3390,0010,+,00410,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,EKLO8M,RW34L,RF802,LI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,EKLO8M,RW34L,RF703,LI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKLO8M,RW34L,EKLOS,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EKLO8M,OKU7C,EKLOS,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,06000, ,   ,    ,   ,OST,LI,D, , , , , ;
SID:030,6,EKLO8M,OKU7C,RMC,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EKLO8M,OKU7C,LELSU,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,EKLO8M,OKU7C,OKUNO,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EKLO8M,SIP9C,EKLOS,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,06000, ,   ,    ,   ,OST,LI,D, , , , , ;
SID:020,6,EKLO8M,SIP9C,RF531,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EKLO8M,SIP9C,OTKUB,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EKLO8M,SIP9C,FRS,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,EKLO8M,SIP9C,SIPRO,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EKLO8M,TIB7C,EKLOS,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,06000, ,   ,    ,   ,OST,LI,D, , , , , ;
SID:020,6,EKLO8M,TIB7C,RMC,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EKLO8M,TIB7C,GEGDU,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,EKLO8M,TIB7C,TIBER,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,EKLO8R,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2470,    ,+,00410,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:010,5,EKLO8R,RW25,RF726,LI,P,C,EY  , ,   ,CF, ,OST,LI,D, ,      ,2371,0010,2470,0010, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,EKLO8R,RW25,RF706,LI,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,EKLO8R,RW25,RF703,LI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKLO8R,RW25,EKLOS,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EKLO8R,OKU7C,EKLOS,LI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,06000, ,   ,    ,   ,OST,LI,D, , , , , ;
SID:020,6,EKLO8R,OKU7C,RMC,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EKLO8R,OKU7C,LELSU,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
