SID:005,2,GVO3,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1230,    ,+,00770,     ,18000, ,   ,    ,   ,VBG,K2,D, , , , , ;
SID:010,2,GVO3,RW12, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1200,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GVO3,RW12,GVO,K2,D, ,VE  , ,   ,CF, ,GVO,K2,D, ,      ,0000,0000,0940,0190,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VBG3,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    ,+,01300,     ,18000, ,   ,    ,   ,VBG,K2,D, , , , , ;
SID:020,2,VBG3,RW30,MQO,K2,D, ,VE  , ,   ,CF, ,MQO,K2,D, ,      ,0000,0000,3340,0290,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I12,ATLAF,ATLAF,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I12,ATLAF,ATLAF,K2,P,C,EE H,L,   ,HF, , , , , ,      ,    ,    ,1250,T010,+,03000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,I,I12, ,ATLAF,K2,P,C,E  I, ,   ,IF, ,IBVD,K2,P,I,      ,3045,0142,    ,    ,J,03000,01800,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I12, ,DWORF,K2,P,C,E  F, ,   ,CF, ,IBVD,K2,P,I,      ,3045,0074,1250,0068,H,01800,01800,     , ,   ,-300,   ,VBG,K2,D, , ,0,D,S;
APPCH:030,I,I12, ,RW12,K2,P,G,G  M, ,   ,CF, ,IBVD,K2,P,I,      ,3045,0027,1250,0047, ,00290,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I12, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00770,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I12, ,WATKN,K2,P,C,E   , ,   ,CF, ,GVO,K2,D, ,      ,2474,0094,1190,0204, ,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I12, ,WATKN,K2,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2990,T010,-,08000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,A,I30,HOYTS,HOYTS,K2,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I30,HOYTS,ZIRDI,K2,P,C,EE B, ,   ,CF, ,IVBG,K2,P,I,      ,1245,0167,3050,0050,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I30, ,ZIRDI,K2,P,C,E  I, ,   ,IF, ,IVBG,K2,P,I,      ,1245,0167,    ,    ,J,04800,02600,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I30, ,DAWNY,K2,P,C,E  F, ,   ,CF, ,IVBG,K2,P,I,      ,1245,0095,3050,0072,H,02600,02600,     , ,   ,-300,   ,VBG,K2,D, , ,0,D,S;
APPCH:030,I,I30, ,RW30,K2,P,G,G  M, ,   ,CF, ,IVBG,K2,P,I,      ,1245,0026,3050,0068, ,00422,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I30, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00770,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I30, ,WARRN,K2,P,C,E   , ,   ,CF, ,MQO,K2,D, ,      ,1626,0210,3090,0130, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I30, ,WARRN,K2,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1290,T010,-,08000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,A,T12,WARRN,WARRN,K2,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1290,T010,+,03000,     ,18000,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,T,T12, ,WARRN,K2,P,C,E  I, ,   ,IF, ,VBG,K2,D, ,      ,3090,0130,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T12, ,KIWEE,K2,P,C,E  F, ,   ,CF, ,VBG,K2,D, ,      ,3090,0065,1290,0065,+,01900,     ,     , ,   ,    ,   ,VBG,K2,D, , ,0,D,S;
APPCH:030,T,T12, ,DOYEB,K2,P,C,E  M, ,   ,CF, ,VBG,K2,D, ,      ,3090,0020,1290,0045, ,00454,     ,     , ,   ,-303,   , , , , , ,0,D,S;
APPCH:040,T,T12, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1290,    ,+,00770,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T12, ,WATKN,K2,P,C,E   , ,   ,CF, ,VBG,K2,D, ,      ,1190,0200,1190,0210, ,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T12, ,WATKN,K2,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2990,T010,-,08000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,A,T30,WATKN,WATKN,K2,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T30,WATKN,WOMIX,K2,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T30, ,WOMIX,K2,P,C,E  I, ,   ,IF, ,VBG,K2,D, ,      ,1190,0150,    ,    ,+,04600,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:015,T,T30, ,TANLE,K2,P,C,E S , ,   ,CF, ,VBG,K2,D, ,      ,1190,0080,2990,0070,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T30, ,FOGGY,K2,P,C,E  F, ,   ,CF, ,VBG,K2,D, ,      ,1190,0050,2990,0030,+,01800,     ,     , ,   ,-320,   ,VBG,K2,D, , ,0,D,S;
APPCH:030,T,T30, ,WIMRI,K2,P,C,E  M, ,   ,CF, ,VBG,K2,D, ,      ,1190,0015,2990,0035, ,00613,     ,     , ,   ,-320,   , , , , , ,0,D,S;
APPCH:040,T,T30, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2990,    ,+,00770,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T30, ,WARRN,K2,P,C,E   , ,   ,CF, ,VBG,K2,D, ,      ,3090,0130,3090,0135, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T30, ,WARRN,K2,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1290,T010,-,08000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
RWY:RW12 ,     ,      ,00238, ,IBVD,1,   ;N34450825,W120360535,0000;
RWY:RW30 ,     ,      ,00368, ,IVBG,1,   ;N34432058,W120340170,0000;
