APPCH:010,A,D36-Y,KAO,KAO,WA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36-Y,KAO,KAO,WA,D, ,V   , ,   ,FD, ,KAO,WA,D, ,      ,0000,0000,1920,0090,+,02250,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36-Y,KAO,CD36,WA,P,C,EE B,L,   ,CF,Y,KAO,WA,D, ,      ,1760,0090,3560,0010,+,02250,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D36-Y, ,CD36,WA,P,C,E  I, ,   ,IF, ,KAO,WA,D, ,      ,1760,0090,    ,    ,+,02250,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D36-Y, ,FD36,WA,P,C,E  F, ,   ,CF, ,KAO,WA,D, ,      ,1760,0050,3560,0040,+,01550,     ,     , ,   ,    ,   ,KAO,WA,D, , ,0, ,S;
APPCH:030,D,D36-Y, ,MD36,WA,P,C,E  M, ,   ,CF, ,KAO,WA,D, ,      ,1760,0017,3560,0033, ,00483,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D36-Y, ,KAO,WA,D, ,V M , ,   ,CF, ,KAO,WA,D, ,      ,0000,0000,3560,0017, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D36-Y, ,KAO,WA,D, ,V   , ,   ,FA, ,KAO,WA,D, ,      ,0000,0000,3560,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D36-Y, ,KAO,WA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D36-Y, ,KAO,WA,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1860,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36-Z,KAO,KAO,WA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36-Z,KAO,KAO,WA,D, ,V   , ,   ,FD, ,KAO,WA,D, ,      ,0000,0000,1860,0090,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36-Z,KAO,CD36,WA,P,C,EE B,L,   ,CF,Y,KAO,WA,D, ,      ,1760,0090,3560,0010,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D36-Z, ,CD36,WA,P,C,E  I, ,   ,IF, ,KAO,WA,D, ,      ,1760,0090,    ,    ,+,02300,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D36-Z, ,FD36,WA,P,C,E  F, ,   ,CF, ,KAO,WA,D, ,      ,1760,0050,3560,0040,+,01550,     ,     , ,   ,    ,   ,KAO,WA,D, , ,0, ,S;
APPCH:030,D,D36-Z, ,MD36,WA,P,C,E  M, ,   ,CF, ,KAO,WA,D, ,      ,1760,0017,3560,0033, ,00483,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D36-Z, ,KAO,WA,D, ,V M , ,   ,CF, ,KAO,WA,D, ,      ,0000,0000,3560,0017, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D36-Z, ,KAO,WA,D, ,V   , ,   ,FA, ,KAO,WA,D, ,      ,0000,0000,3560,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D36-Z, ,KAO,WA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D36-Z, ,KAO,WA,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1860,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R36,DOTOS,DOTOS,WA,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R36,DOTOS,EK601,WA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,R,R36, ,EK601,WA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,R,R36, ,EK602,WA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0020,0049,+,01600,     ,     , ,   ,    ,   ,WAEK,WA,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R36, ,RW36,WA,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0020,0049, ,00080,     ,     , ,   ,-290,   , , , , , ,B,J,S;
APPCH:040,R,R36, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0020,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R36, ,DOTOS,WA,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R36, ,DOTOS,WA,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,0320,T010,+,04500,     ,     ,-,210,    ,   , , , , , ,B,J,S;
RWY:RW18 ,     ,      ,00040, ,    , ,   ;N01115838,E127534703,0000;
RWY:RW36 ,     ,      ,00030, ,    , ,   ;N01104005,E127534443,0000;
