SID:010,1,BRAN2L,RW26L,RW26L,ED,P,G,G   , ,   ,FA, ,TGL,ED,D, ,      ,0960,0007,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,1,BRAN2L,RW26L,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2600,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BRAN2L,RW26R,RW26R,ED,P,G,G   , ,   ,FA, ,TGL,ED,D, ,      ,0861,0008,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,1,BRAN2L,RW26R,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2580,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BRAN2L, ,RW,ED,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:015,2,BRAN2L, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BRAN2L, ,BRANE,ED,P,C,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2584,0270,2580,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BRAN2N,RW26L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,BRAN2N,RW26L,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2600,0046, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BRAN2N,RW26R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,BRAN2N,RW26R,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2580,0043, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BRAN2N, ,RW,ED,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,5,BRAN2N, ,BRANE,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BRAN2T,RW08L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,1,BRAN2T,RW08L,D083H,ED,P,C,E   , ,   ,CF, ,TGL,ED,D, ,      ,0830,0080,0830,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BRAN2T,RW08L, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2690,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:040,1,BRAN2T,RW08L,RW,ED,D,B,E   , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2390,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,1,BRAN2T,RW08L,D258Y,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,BRAN2T,RW08L,BRANE,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BRAN2T,RW08R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,1,BRAN2T,RW08R,D083H,ED,P,C,E   , ,   ,CF, ,TGL,ED,D, ,      ,0830,0080,0830,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BRAN2T,RW08R, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2690,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:040,1,BRAN2T,RW08R,RW,ED,D,B,E   , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2390,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,1,BRAN2T,RW08R,D258Y,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,BRAN2T,RW08R,BRANE,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BRAN3V,RW08L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,BRAN3V,RW08L,DT081,ED,P,C,EY  , ,   ,CF, ,TGL,ED,D, ,      ,0822,0080,0820,0072, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BRAN3V,RW08L,DT084,ED,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:040,4,BRAN3V,RW08L,PIBAS,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BRAN3V,RW08R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,BRAN3V,RW08R,DT081,ED,P,C,EY  , ,   ,CF, ,TGL,ED,D, ,      ,0822,0080,0810,0073, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BRAN3V,RW08R,DT084,ED,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:040,4,BRAN3V,RW08R,PIBAS,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BRAN3V, ,PIBAS,ED,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,5,BRAN3V, ,BRANE,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GERG1T,RW08L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,GERG1T,RW08L,DT081,ED,P,C,EB  , ,   ,CF, ,TGL,ED,D, ,      ,0822,0080,0820,0072, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GERG1T,RW08R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,GERG1T,RW08R,DT081,ED,P,C,EB  , ,   ,CF, ,TGL,ED,D, ,      ,0822,0080,0810,0073, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,GERG1T, ,DT081,ED,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:030,5,GERG1T, ,GERGA,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GERG2L,RW26L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,GERG2L,RW26L,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2600,0046, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GERG2L,RW26R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,GERG2L,RW26R,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2580,0043, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GERG2L, ,RW,ED,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,5,GERG2L, ,DT261,ED,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GERG2L, ,DT263,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,GERG2L, ,DLS,ED,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GERG2L, ,GERGA,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LANU4T,RW08L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,LANU4T,RW08L,DT081,ED,P,C,EY  , ,   ,CF, ,TGL,ED,D, ,      ,0822,0080,0820,0072, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LANU4T,RW08L,DT083,ED,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:040,4,LANU4T,RW08L,DT085,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LANU4T,RW08L,LANUM,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LANU4T,RW08R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,LANU4T,RW08R,DT081,ED,P,C,EY  , ,   ,CF, ,TGL,ED,D, ,      ,0822,0080,0810,0073, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,LANU4T,RW08R,DT083,ED,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:040,4,LANU4T,RW08R,DT085,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,LANU4T,RW08R,LANUM,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,RAKI1T,RW08L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,RAKI1T,RW08L,DT081,ED,P,C,EB  , ,   ,CF, ,TGL,ED,D, ,      ,0822,0080,0820,0072, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,RAKI1T,RW08R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,RAKI1T,RW08R,DT081,ED,P,C,EB  , ,   ,CF, ,TGL,ED,D, ,      ,0822,0080,0810,0073, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,RAKI1T, ,DT081,ED,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:030,5,RAKI1T, ,DT082,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RAKI1T, ,RAKIT,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,RAKI3L,RW26L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,RAKI3L,RW26L,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2600,0046, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,RAKI3L,RW26R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,RAKI3L,RW26R,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2580,0043, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RAKI3L, ,RW,ED,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,5,RAKI3L, ,DT261,ED,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RAKI3L, ,DT263,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,RAKI3L, ,DT265,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RAKI3L, ,DT266,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,RAKI3L, ,RAKIT,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TERD1L,RW26L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,TERD1L,RW26L,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2600,0046, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TERD1L,RW26R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00600,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,4,TERD1L,RW26R,RW,ED,D,B,EE  , ,   ,CF, ,TGL,ED,D, ,      ,2569,0051,2580,0043, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TERD1L, ,RW,ED,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,TGL,ED,D, , , , , ;
SID:020,5,TERD1L, ,DT261,ED,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TERD1L, ,DT263,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,TERD1L, ,DT264,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TERD1L, ,NASAT,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TERD1L, ,TERDA,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AKUD1A,RW08L,AKUDI,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL200,     ,-,280,    ,   ,TGL,ED,D, , , , , ;
STAR:020,5,AKUD1A,RW08L,DT676,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,FL100,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AKUD1A,RW08L,DT675,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL100,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,AKUD1A,RW08L,DT670,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AKUD1A,RW08L,DT600,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,AKUD1A,RW08L,DT605,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,AKUD1A,RW08L,LIGBA,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,+,170,    ,   , , , , , , , , ;
STAR:010,5,AKUD1C,RW08R,AKUDI,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL200,     ,-,280,    ,   ,TGL,ED,D, , , , , ;
STAR:020,5,AKUD1C,RW08R,DT676,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL180,FL100,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AKUD1C,RW08R,DT675,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL100,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,AKUD1C,RW08R,DT670,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AKUD1C,RW08R,DT600,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,AKUD1C,RW08R,DT605,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,AKUD1C,RW08R,REGBA,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,+,170,    ,   , , , , , , , , ;
STAR:010,5,AKUD1R,RW26R,AKUDI,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL180,     ,-,280,    ,   ,TGL,ED,D, , , , , ;
STAR:020,5,AKUD1R,RW26R,DT780,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,AKUD1R,RW26R,DT755,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AKUD1R,RW26R,DT760,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,AKUD1R,RW26R,ROGAB,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,+,170,    ,   , , , , , , , , ;
STAR:010,5,AKUD1T,RW26L,AKUDI,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL180,     ,-,280,    ,   ,TGL,ED,D, , , , , ;
STAR:020,5,AKUD1T,RW26L,DT780,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,AKUD1T,RW26L,DT755,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AKUD1T,RW26L,DT760,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,AKUD1T,RW26L,LABOX,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,+,170,    ,   , , , , , , , , ;
STAR:010,2,AKUD3Z,RW08B,AKUDI,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TGL,ED,D, , , , , ;
STAR:020,2,AKUD3Z,RW08B,KLF,ED,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AKUD4V,RW26B,AKUDI,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TGL,ED,D, , , , , ;
STAR:020,2,AKUD4V,RW26B,ATGUP,ED,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BATE3H,RW26B,BATEL,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TGL,ED,D, , , , , ;
STAR:030,2,BATE3H,RW26B,GIRIT,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BATE3H,RW26B,NASAT,ED,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BATE6Z,RW08B,BATEL,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TGL,ED,D, , , , , ;
STAR:020,2,BATE6Z,RW08B,GIRIT,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BATE6Z,RW08B,LANUM,ED,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BUKI1A,RW08L,BUKIG,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL280,FL230,     ,-,280,    ,   ,TGL,ED,D, , , , , ;
STAR:020,5,BUKI1A,RW08L,KLF,ED,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL170,FL130,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BUKI1A,RW08L,DT677,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL100,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,BUKI1A,RW08L,DT670,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,BUKI1A,RW08L,DT600,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,BUKI1A,RW08L,DT605,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,BUKI1A,RW08L,LIGBA,ED,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,+,170,    ,   , , , , , , , , ;
