APPCH:010,A,D02,FORDS,FORDS,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D02,FORDS,SHYRL,K3,P,C,EE  ,R,   ,AF, ,SGF,K3,D, ,      ,1962,0180,1280,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D02,JACCK,JACCK,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D02,JACCK,SHYRL,K3,P,C,EE  ,L,   ,AF, ,SGF,K3,D, ,      ,1962,0180,2720,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D02,SGF,SGF,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D02,SGF,SHYRL,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D02,SGF,SHYRL,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0160,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D02, ,SHYRL,K3,P,C,E  I, ,   ,IF, ,SGF,K3,D, ,      ,1962,0180,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D02, ,RENLZ,K3,P,C,E  F, ,   ,CF, ,SGF,K3,D, ,      ,1962,0130,0160,0050,+,03000,     ,     , ,   ,    ,   ,SGF,K3,D, ,A,0, ,S;
APPCH:025,D,D02, ,ZIMES,K3,P,C,E S , ,   ,CF, ,SGF,K3,D, ,      ,1962,0112,0160,0018,+,02440,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:030,D,D02, ,JNMYR,K3,P,C,E  M, ,   ,CF, ,SGF,K3,D, ,      ,1963,0077,0160,0035, ,01323,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,D,D02, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,01668,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D02, ,SGF,K3,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D02, ,SGF,K3,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1960,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I02,FORDS,FORDS,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I02,FORDS,D190R,K3,P,C,E   ,R,   ,AF, ,SGF,K3,D, ,      ,1900,0180,1280,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I02,FORDS, , , , , E  , ,   ,VI, ,ISGF,K3,P,I,      ,    ,    ,3490,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I02,JACCK,JACCK,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
