SID:020,2,ENRI1A,RW09, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2790,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,ENRI1A,RW09,KONAO,VV,E,A,E C , ,   ,CF, ,BMT,VV,D, ,      ,2090,0163,2090,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ENRI1A,RW09,ENRIN,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ENRI1B,RW27, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,2720,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,ENRI1B,RW27, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,1490,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,ENRI1B,RW27,KONAO,VV,E,A,E C , ,   ,CF, ,BMT,VV,D, ,      ,2090,0163,2090,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ENRI1B,RW27,ENRIN,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ENRI2E,RW09,BM411,VV,P,C,EY  , ,010,CF, ,BMT,VV,D, ,      ,0903,0038,0920,0040, ,     ,     ,10000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
SID:020,5,ENRI2E,RW09,BM413,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,195,    ,   , , , , , , , , ;
SID:030,5,ENRI2E,RW09,BM414,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENRI2E,RW09,KONAO,VV,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ENRI2E,RW09,BM415,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ENRI2E,RW09,ENRIN,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ENRI2F,RW27,BM711,VV,P,C,EY  , ,010,CF, ,BMT,VV,D, ,      ,2734,0042,2720,0040, ,     ,     ,10000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
SID:020,5,ENRI2F,RW27,KONAO,VV,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ENRI2F,RW27,BM415,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENRI2F,RW27,ENRIN,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEVO1A,RW09, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,0920,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,MEVO1A,RW09, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2870,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,MEVO1A,RW09,ESANG,VV,E,A,E C , ,   ,CF, ,BMT,VV,D, ,      ,3569,0163,3570,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MEVO1A,RW09,MEVON,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEVO1B,RW27, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,2720,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,MEVO1B,RW27, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0570,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,MEVO1B,RW27,ESANG,VV,E,A,E C , ,   ,CF, ,BMT,VV,D, ,      ,3569,0163,3570,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MEVO1B,RW27,MEVON,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEVO2E,RW09,BM411,VV,P,C,EY  , ,010,CF, ,BMT,VV,D, ,      ,0903,0038,0920,0040, ,     ,     ,10000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
SID:020,5,MEVO2E,RW09,BM412,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,MEVO2E,RW09,BITET,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MEVO2E,RW09,MEVON,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEVO2F,RW27,BM711,VV,P,C,EY  , ,010,CF, ,BMT,VV,D, ,      ,2734,0042,2720,0040, ,     ,     ,10000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
SID:020,5,MEVO2F,RW27,BM712,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,MEVO2F,RW27,XELEX,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MEVO2F,RW27,MEVON,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOBI1A,RW09, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,0920,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,NOBI1A,RW09, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,3360,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,NOBI1A,RW09,MOLAN,VV,E,A,E C , ,   ,CF, ,BMT,VV,D, ,      ,0360,0161,0360,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOBI1A,RW09,NOBID,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NOBI1B,RW27, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,2720,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,NOBI1B,RW27, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1060,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,NOBI1B,RW27,MOLAN,VV,E,A,E C , ,   ,CF, ,BMT,VV,D, ,      ,0360,0161,0360,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NOBI1B,RW27,NOBID,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOBI2E,RW09,BM411,VV,P,C,EY  , ,010,CF, ,BMT,VV,D, ,      ,0903,0038,0920,0040, ,     ,     ,10000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
SID:020,5,NOBI2E,RW09,BM412,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,NOBI2E,RW09,BITET,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOBI2E,RW09,NOBID,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOBI2F,RW27,BM711,VV,P,C,EY  , ,010,CF, ,BMT,VV,D, ,      ,2734,0042,2720,0040, ,     ,     ,10000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
SID:020,5,NOBI2F,RW27,BM712,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,NOBI2F,RW27,XELEX,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOBI2F,RW27,BM713,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOBI2F,RW27,BM714,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOBI2F,RW27,BM715,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NOBI2F,RW27,NOBID,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ONEB2A,RW09, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,0920,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,ONEB2A,RW09, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,2270,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,ONEB2A,RW09,HOLAC,VV,E,A,E C , ,   ,CF, ,BMT,VV,D, ,      ,1669,0160,1670,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ONEB2A,RW09,ONEBI,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ONEB2B,RW27, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,2720,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,ONEB2B,RW27, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0970,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,ONEB2B,RW27,HOLAC,VV,E,A,E C , ,   ,CF, ,BMT,VV,D, ,      ,1669,0160,1670,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ONEB2B,RW27,ONEBI,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ONEB3E,RW09,BM411,VV,P,C,EY  , ,010,CF, ,BMT,VV,D, ,      ,0903,0038,0920,0040, ,     ,     ,10000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
SID:020,5,ONEB3E,RW09,ASUNO,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ONEB3E,RW09,ONEBI,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ONEB3F,RW27,BM711,VV,P,C,EY  , ,010,CF, ,BMT,VV,D, ,      ,2734,0042,2720,0040, ,     ,     ,10000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
SID:020,5,ONEB3F,RW27,KONAO,VV,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ONEB3F,RW27,ONEBI,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PATM1A,RW09, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,0920,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,PATM1A,RW09, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2930,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,PATM1A,RW09,GUPAB,VV,P,C,E C , ,   ,CF, ,BMT,VV,D, ,      ,2240,0164,2240,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PATM1A,RW09,PATMA,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PATM1B,RW27, , , , ,    , ,   ,CD, ,BMT,VV,D, ,      ,    ,    ,2720,0035, ,     ,     ,10000, ,   ,    ,   ,BMT,VV,D, , , , , ;
SID:020,2,PATM1B,RW27, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PATM1B,RW27,GUPAB,VV,P,C,E C , ,   ,CF, ,BMT,VV,D, ,      ,2240,0164,2240,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PATM1B,RW27,PATMA,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DOVI1C,ALL,DOVIN,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,BMT,VV,D, , , , , ;
STAR:020,2,DOVI1C,ALL,VULIN,VV,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DOVI1C,ALL,BMT,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DOVI1D,ALL,DOVIN,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,BMT,VV,D, , , , , ;
STAR:020,2,DOVI1D,ALL,VULIN,VV,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DOVI2G,RW09,DOVIN,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
STAR:020,5,DOVI2G,RW09,VULIN,VV,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DOVI2G,RW09,BM514,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DOVI2G,RW09,BM513,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,DOVI2G,RW09,BM613,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DOVI2H,RW09,DOVIN,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
STAR:020,5,DOVI2H,RW09,VULIN,VV,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DOVI2H,RW09,BM514,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DOVI2H,RW09,BM511,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,DOVI2H,RW09,BM612,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DOVI2J,RW27,DOVIN,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
STAR:020,5,DOVI2J,RW27,VULIN,VV,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DOVI2J,RW27,BM913,VV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DOVI2K,RW27,DOVIN,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
STAR:020,5,DOVI2K,RW27,VULIN,VV,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DOVI2K,RW27,BM811,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DOVI2K,RW27,BM812,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DOVI2K,RW27,BM912,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ENGI1C,ALL,ENGIM,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,BMT,VV,D, , , , , ;
STAR:020,2,ENGI1C,ALL,HINTO,VV,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ENGI1C,ALL,BMT,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ENGI1D,ALL,ENGIM,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,BMT,VV,D, , , , , ;
STAR:020,2,ENGI1D,ALL,HINTO,VV,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ENGI2G,RW09,ENGIM,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
STAR:020,5,ENGI2G,RW09,HINTO,VV,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ENGI2G,RW09,BM612,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ENGI2H,RW09,ENGIM,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
STAR:020,5,ENGI2H,RW09,HINTO,VV,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ENGI2H,RW09,BM511,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ENGI2H,RW09,BM514,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ENGI2H,RW09,BM513,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ENGI2H,RW09,BM613,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ENGI2J,RW27,ENGIM,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
STAR:020,5,ENGI2J,RW27,HINTO,VV,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ENGI2J,RW27,BM912,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ENGI2K,RW27,ENGIM,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,VVBM,VV,P,A, , , , ;
STAR:020,5,ENGI2K,RW27,HINTO,VV,E,A,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
